count_pixels_sw,seasonal_water_area,object_id
11576.0,9255939.60693224,18-756-00251
16932.0,13638842.5650274,18-757-00252
8944.0,7197313.88178081,18-757-00253
3377.0,2722363.50124007,18-757-00254
14414.0,11625632.0290268,18-759-00255
186871.0,150655159.542723,18-758-00256
41321.0,33389044.3537447,18-758-00257
322.0,258214.996717048,18-816-00258
7089.0,5680476.44248475,18-816-00259
5373.0,4303577.76301182,18-816-00261
675.0,540668.335197921,18-324-00262
1577.0,1263832.75957509,18-324-00263
19669.0,15777235.3092409,18-303-00264
11210.0,8989537.66866293,18-799-00265
171359.0,137797879.985113,18-303-00266
7536.0,6062504.39255136,18-322-00267
621.0,497755.561067739,18-326-00268
168835.0,135556404.964262,18-325-00269
107071.0,85859947.073988,18-325-00270
151343.0,121716341.303705,18-304-00271
46696.0,37615648.9993772,18-321-00272
13045.0,10507664.9619461,18-321-00273
8952.0,7190956.01133503,18-301-00274
18982.0,15193444.1185993,18-312-00276
9222.0,7379535.24859913,18-312-00277
2722.0,2172341.25325077,18-755-00278
3018.0,2410670.90287151,18-755-00279
76418.0,61028913.3833666,18-760-00280
350849.0,280251516.740085,18-760-00281
3657.0,2938771.59519553,18-314-00275
