DISTRICT,timeperiod,SDRF funding,revenue_ci,are_new,object_id,dtcode11,matches,SDRF_RC
MORIGAON,2022_01,18964900.0,Mikirbheta,184,18-304-00129,18-304,morigaon,3792980.0
MORIGAON,2022_01,18964900.0,Mayong,486,18-304-00271,18-304,morigaon,3792980.0
NALBARI,2022_01,7763000.0,Tihu(Pt),95,18-323-00222,18-323,nalbari,970375.0
NALBARI,2022_01,7763000.0,PachimNalbari,149,18-323-00223,18-323,nalbari,970375.0
NALBARI,2022_01,7763000.0,Barkhetri,371,18-323-00224,18-323,nalbari,970375.0
NALBARI,2022_01,7763000.0,Barbhag,82,18-323-00225,18-323,nalbari,970375.0
NALBARI,2022_01,7763000.0,Nalbari,128,18-323-00226,18-323,nalbari,970375.0
NALBARI,2022_01,7763000.0,Banekuchi,61,18-323-00227,18-323,nalbari,970375.0
NALBARI,2022_01,7763000.0,Ghograpar (Pt),131,18-323-00228,18-323,nalbari,970375.0
NALBARI,2022_01,7763000.0,Baganpara (Pt),19,18-323-00230,18-323,nalbari,970375.0
UDALGURI,2022_01,10983000.0,Dhekiajuli (Pt),41,18-326-00240,18-326,udalguri,1220333.3333333333
UDALGURI,2022_01,10983000.0,Khoirabari (Pt),163,18-326-00241,18-326,udalguri,1220333.3333333333
UDALGURI,2022_01,10983000.0,Pathorighat (Pt),2,18-326-00242,18-326,udalguri,1220333.3333333333
UDALGURI,2022_01,10983000.0,Mangaldoi (Pt),6,18-326-00243,18-326,udalguri,1220333.3333333333
UDALGURI,2022_01,10983000.0,Dalgaon (Pt),63,18-326-00244,18-326,udalguri,1220333.3333333333
UDALGURI,2022_01,10983000.0,Harisinga,626,18-326-00245,18-326,udalguri,1220333.3333333333
UDALGURI,2022_01,10983000.0,Udalguri,569,18-326-00246,18-326,udalguri,1220333.3333333333
UDALGURI,2022_01,10983000.0,Mazbat,325,18-326-00247,18-326,udalguri,1220333.3333333333
UDALGURI,2022_01,10983000.0,Kalaigaon (Pt),192,18-326-00268,18-326,udalguri,1220333.3333333333
BAKSA,2022_03,87300000.0,Baganpara (Pt),212,18-324-00260,18-324,baksa,12471428.57142857
BAKSA,2022_03,87300000.0,Barnagar (Pt),460,18-324-00231,18-324,baksa,12471428.57142857
BAKSA,2022_03,87300000.0,Ghograpar (Pt),35,18-324-00232,18-324,baksa,12471428.57142857
BAKSA,2022_03,87300000.0,Jalah (Pt),292,18-324-00233,18-324,baksa,12471428.57142857
BAKSA,2022_03,87300000.0,Barama,96,18-324-00234,18-324,baksa,12471428.57142857
BAKSA,2022_03,87300000.0,Baksa,296,18-324-00262,18-324,baksa,12471428.57142857
BAKSA,2022_03,87300000.0,Sarupeta (Pt),135,18-324-00263,18-324,baksa,12471428.57142857
BARPETA,2022_03,121736040.0,Kalgachia,232,18-303-00120,18-303,barpeta,20289340.0
BARPETA,2022_03,121736040.0,Baghbor,513,18-303-00121,18-303,barpeta,20289340.0
BARPETA,2022_03,121736040.0,Barpeta,316,18-303-00122,18-303,barpeta,20289340.0
BARPETA,2022_03,121736040.0,Sarthebari,262,18-303-00123,18-303,barpeta,20289340.0
BARPETA,2022_03,121736040.0,Barnagar (Pt),207,18-303-00264,18-303,barpeta,20289340.0
BARPETA,2022_03,121736040.0,Chenga,318,18-303-00266,18-303,barpeta,20289340.0
BISWANATH,2022_03,17000000.0,Biswanath,1042,18-756-00249,18-756,biswanath,5666666.666666667
BISWANATH,2022_03,17000000.0,Helem,427,18-756-00250,18-756,biswanath,5666666.666666667
BISWANATH,2022_03,17000000.0,Gohpur,314,18-756-00251,18-756,biswanath,5666666.666666667
BONGAIGAON,2022_03,49845720.0,Bongaigaon(Pt),189,18-319-00198,18-319,bongaigaon,9969144.0
BONGAIGAON,2022_03,49845720.0,Boitamari,297,18-319-00199,18-319,bongaigaon,9969144.0
BONGAIGAON,2022_03,49845720.0,Srijangram,348,18-319-00200,18-319,bongaigaon,9969144.0
BONGAIGAON,2022_03,49845720.0,Sidli (Pt-II),85,18-319-00201,18-319,bongaigaon,9969144.0
BONGAIGAON,2022_03,49845720.0,Manikpur,169,18-319-00202,18-319,bongaigaon,9969144.0
CACHAR,2022_03,56300000.0,Katigora,744,18-316-00184,18-316,cachar,8042857.142857143
CACHAR,2022_03,56300000.0,Silchar,838,18-316-00185,18-316,cachar,8042857.142857143
CACHAR,2022_03,56300000.0,Udarbond,447,18-316-00186,18-316,cachar,8042857.142857143
CACHAR,2022_03,56300000.0,Sonai,1000,18-316-00187,18-316,cachar,8042857.142857143
CACHAR,2022_03,56300000.0,Lakhipur,754,18-316-00188,18-316,cachar,8042857.142857143
CACHAR,2022_03,56300000.0,South Salmara,435,18-758-00256,18-758,cachar,8042857.142857143
CACHAR,2022_03,56300000.0,Mankachar,249,18-758-00257,18-758,cachar,8042857.142857143
CHARAIDEO,2022_03,8262000.0,Mahmora,294,18-755-00248,18-755,charaideo,2754000.0
CHARAIDEO,2022_03,8262000.0,Sapekhati,394,18-755-00278,18-755,charaideo,2754000.0
CHARAIDEO,2022_03,8262000.0,Sonari,385,18-755-00279,18-755,charaideo,2754000.0
CHIRANG,2022_03,128733999.99999999,Kokrajhar (Pt),13,18-320-00203,18-320,chirang,25746799.999999996
CHIRANG,2022_03,128733999.99999999,Barnagar (Pt),34,18-320-00204,18-320,chirang,25746799.999999996
CHIRANG,2022_03,128733999.99999999,Bengtal,716,18-320-00205,18-320,chirang,25746799.999999996
CHIRANG,2022_03,128733999.99999999,Sidli (Pt),229,18-320-00206,18-320,chirang,25746799.999999996
CHIRANG,2022_03,128733999.99999999,Bijni (Pt),934,18-320-00207,18-320,chirang,25746799.999999996
DARRANG,2022_03,30000000.0,Khoirabari (Pt),53,18-325-00237,18-325,darrang,6000000.0
DARRANG,2022_03,30000000.0,Pathorighat (Pt),176,18-325-00238,18-325,darrang,6000000.0
DARRANG,2022_03,30000000.0,Sipajhar,293,18-325-00239,18-325,darrang,6000000.0
DARRANG,2022_03,30000000.0,Mangaldoi (Pt),440,18-325-00269,18-325,darrang,6000000.0
DARRANG,2022_03,30000000.0,Dalgaon (Pt),649,18-325-00270,18-325,darrang,6000000.0
DHEMAJI,2022_03,98329140.0,Dhakuakhana (Pt-II),9,18-308-00148,18-308,dhemaji,16388190.0
DHEMAJI,2022_03,98329140.0,Subansiri (Pt-II),155,18-308-00149,18-308,dhemaji,16388190.0
DHEMAJI,2022_03,98329140.0,Dhemaji,396,18-308-00150,18-308,dhemaji,16388190.0
DHEMAJI,2022_03,98329140.0,Sissibargaon,746,18-308-00151,18-308,dhemaji,16388190.0
DHEMAJI,2022_03,98329140.0,Jonai,853,18-308-00152,18-308,dhemaji,16388190.0
DHEMAJI,2022_03,98329140.0,Gogamukh,324,18-308-00153,18-308,dhemaji,16388190.0
DHUBRI,2022_03,283818750.0,Bagribari (Pt),213,18-301-00109,18-301,dhubri,40545535.71428572
DHUBRI,2022_03,283818750.0,Agamoni,221,18-301-00110,18-301,dhubri,40545535.71428572
DHUBRI,2022_03,283818750.0,Golokganj (Pt),199,18-301-00111,18-301,dhubri,40545535.71428572
DHUBRI,2022_03,283818750.0,Dhubri (Pt),357,18-301-00112,18-301,dhubri,40545535.71428572
DHUBRI,2022_03,283818750.0,Bilasipara (Pt),295,18-301-00113,18-301,dhubri,40545535.71428572
DHUBRI,2022_03,283818750.0,Chapar (Pt),195,18-301-00114,18-301,dhubri,40545535.71428572
DHUBRI,2022_03,283818750.0,Gossaigaon (Pt),77,18-301-00274,18-301,dhubri,40545535.71428572
DIBRUGARH,2022_03,311694000.0,Dibrugarh West,723,18-310-00158,18-310,dibrugarh,44527714.28571428
DIBRUGARH,2022_03,311694000.0,Dibrugarh East,393,18-310-00159,18-310,dibrugarh,44527714.28571428
DIBRUGARH,2022_03,311694000.0,Chabua,658,18-310-00160,18-310,dibrugarh,44527714.28571428
DIBRUGARH,2022_03,311694000.0,Tengakhat,355,18-310-00161,18-310,dibrugarh,44527714.28571428
DIBRUGARH,2022_03,311694000.0,Moran,395,18-310-00162,18-310,dibrugarh,44527714.28571428
DIBRUGARH,2022_03,311694000.0,Tingkhong,391,18-310-00163,18-310,dibrugarh,44527714.28571428
DIBRUGARH,2022_03,311694000.0,Naharkatiya,464,18-310-00164,18-310,dibrugarh,44527714.28571428
GOALPARA,2022_03,42350000.0,Lakhipur,487,18-302-00115,18-302,goalpara,8470000.0
GOALPARA,2022_03,42350000.0,Balijana,541,18-302-00116,18-302,goalpara,8470000.0
GOALPARA,2022_03,42350000.0,Matia,478,18-302-00117,18-302,goalpara,8470000.0
GOALPARA,2022_03,42350000.0,Dudhnai,196,18-302-00118,18-302,goalpara,8470000.0
GOALPARA,2022_03,42350000.0,Rangjuli,277,18-302-00119,18-302,goalpara,8470000.0
GOLAGHAT,2022_03,35280000.0,Bokakhat,850,18-313-00172,18-313,golaghat,5880000.0
GOLAGHAT,2022_03,35280000.0,Khumtai,473,18-313-00173,18-313,golaghat,5880000.0
GOLAGHAT,2022_03,35280000.0,Dergaon,323,18-313-00174,18-313,golaghat,5880000.0
GOLAGHAT,2022_03,35280000.0,Golaghat,658,18-313-00175,18-313,golaghat,5880000.0
GOLAGHAT,2022_03,35280000.0,Morangi,319,18-313-00176,18-313,golaghat,5880000.0
GOLAGHAT,2022_03,35280000.0,Sarupathar,900,18-313-00177,18-313,golaghat,5880000.0
JORHAT,2022_03,62262000.0,Teok,450,18-312-00169,18-312,jorhat,12452400.0
JORHAT,2022_03,62262000.0,Titabor,419,18-312-00170,18-312,jorhat,12452400.0
JORHAT,2022_03,62262000.0,Mariani,437,18-312-00171,18-312,jorhat,12452400.0
JORHAT,2022_03,62262000.0,Jorhat West,364,18-312-00276,18-312,jorhat,12452400.0
JORHAT,2022_03,62262000.0,Jorhat East,195,18-312-00277,18-312,jorhat,12452400.0
KAMRUP,2022_03,78788000.0,Rangia(Pt),186,18-321-00208,18-321,kamrup,6060615.384615385
KAMRUP,2022_03,78788000.0,Koya,54,18-321-00209,18-321,kamrup,6060615.384615385
KAMRUP,2022_03,78788000.0,Kamalpur,250,18-321-00210,18-321,kamrup,6060615.384615385
KAMRUP,2022_03,78788000.0,Hajo,413,18-321-00211,18-321,kamrup,6060615.384615385
KAMRUP,2022_03,78788000.0,Chhaygaon,471,18-321-00212,18-321,kamrup,6060615.384615385
KAMRUP,2022_03,78788000.0,Goroimari,177,18-321-00213,18-321,kamrup,6060615.384615385
KAMRUP,2022_03,78788000.0,Chamaria,140,18-321-00214,18-321,kamrup,6060615.384615385
KAMRUP,2022_03,78788000.0,Nagarbera,115,18-321-00215,18-321,kamrup,6060615.384615385
KAMRUP,2022_03,78788000.0,Boko,514,18-321-00216,18-321,kamrup,6060615.384615385
KAMRUP,2022_03,78788000.0,NorthGuwahati,91,18-321-00217,18-321,kamrup,6060615.384615385
KAMRUP,2022_03,78788000.0,Jalah (Pt),56,18-321-00218,18-321,kamrup,6060615.384615385
KAMRUP,2022_03,78788000.0,Palasbari,393,18-321-00272,18-321,kamrup,6060615.384615385
KAMRUP,2022_03,78788000.0,Azara,423,18-321-00273,18-321,kamrup,6060615.384615385
KARIMGANJ,2022_03,21000000.0,Karimganj,178,18-317-00189,18-317,karimganj,4200000.0
KARIMGANJ,2022_03,21000000.0,Badarpur,134,18-317-00190,18-317,karimganj,4200000.0
KARIMGANJ,2022_03,21000000.0,Nilambazar,280,18-317-00191,18-317,karimganj,4200000.0
KARIMGANJ,2022_03,21000000.0,Patharkandi,672,18-317-00192,18-317,karimganj,4200000.0
KARIMGANJ,2022_03,21000000.0,RamkrishnaNagar,575,18-317-00193,18-317,karimganj,4200000.0
KOKRAJHAR,2022_03,355264400.0,Gossaigaon (Pt),1069,18-300-00101,18-300,kokrajhar,44408050.0
KOKRAJHAR,2022_03,355264400.0,Bhowraguri,159,18-300-00102,18-300,kokrajhar,44408050.0
KOKRAJHAR,2022_03,355264400.0,Dotoma,304,18-300-00103,18-300,kokrajhar,44408050.0
KOKRAJHAR,2022_03,355264400.0,Kokrajhar (Pt),990,18-300-00104,18-300,kokrajhar,44408050.0
KOKRAJHAR,2022_03,355264400.0,Bagribari (Pt),281,18-300-00105,18-300,kokrajhar,44408050.0
KOKRAJHAR,2022_03,355264400.0,Golokganj (Pt),103,18-300-00106,18-300,kokrajhar,44408050.0
KOKRAJHAR,2022_03,355264400.0,Dhubri (Pt),124,18-300-00107,18-300,kokrajhar,44408050.0
KOKRAJHAR,2022_03,355264400.0,Chapar (Pt),101,18-300-00108,18-300,kokrajhar,44408050.0
LAKHIMPUR,2022_03,25000000.0,Narayanpur,380,18-307-00141,18-307,lakhimpur,3571428.5714285714
LAKHIMPUR,2022_03,25000000.0,Bihpuria,407,18-307-00142,18-307,lakhimpur,3571428.5714285714
LAKHIMPUR,2022_03,25000000.0,Naobaicha,330,18-307-00143,18-307,lakhimpur,3571428.5714285714
LAKHIMPUR,2022_03,25000000.0,Kadam,523,18-307-00144,18-307,lakhimpur,3571428.5714285714
LAKHIMPUR,2022_03,25000000.0,North Lakhimpur,616,18-307-00145,18-307,lakhimpur,3571428.5714285714
LAKHIMPUR,2022_03,25000000.0,Dhakuakhana (Pt-I),462,18-307-00146,18-307,lakhimpur,3571428.5714285714
LAKHIMPUR,2022_03,25000000.0,Subansiri (Pt-I),280,18-307-00147,18-307,lakhimpur,3571428.5714285714
NAGAON,2022_03,85394000.0,Kaliabor,580,18-305-00130,18-305,nagaon,12199142.857142856
NAGAON,2022_03,85394000.0,Samaguri,342,18-305-00131,18-305,nagaon,12199142.857142856
NAGAON,2022_03,85394000.0,Rupahi,306,18-305-00132,18-305,nagaon,12199142.857142856
NAGAON,2022_03,85394000.0,Dhing,248,18-305-00133,18-305,nagaon,12199142.857142856
NAGAON,2022_03,85394000.0,Nagaon,372,18-305-00134,18-305,nagaon,12199142.857142856
NAGAON,2022_03,85394000.0,Raha,341,18-305-00135,18-305,nagaon,12199142.857142856
NAGAON,2022_03,85394000.0,Kampur,375,18-305-00136,18-305,nagaon,12199142.857142856
NALBARI,2022_03,4876000.0,Tihu(Pt),95,18-323-00222,18-323,nalbari,609500.0
NALBARI,2022_03,4876000.0,PachimNalbari,149,18-323-00223,18-323,nalbari,609500.0
NALBARI,2022_03,4876000.0,Barkhetri,371,18-323-00224,18-323,nalbari,609500.0
NALBARI,2022_03,4876000.0,Barbhag,82,18-323-00225,18-323,nalbari,609500.0
NALBARI,2022_03,4876000.0,Nalbari,128,18-323-00226,18-323,nalbari,609500.0
NALBARI,2022_03,4876000.0,Banekuchi,61,18-323-00227,18-323,nalbari,609500.0
NALBARI,2022_03,4876000.0,Ghograpar (Pt),131,18-323-00228,18-323,nalbari,609500.0
NALBARI,2022_03,4876000.0,Baganpara (Pt),19,18-323-00230,18-323,nalbari,609500.0
SONITPUR,2022_03,86779800.0,Dhekiajuli (Pt),1231,18-306-00137,18-306,sonitpur,21694950.0
SONITPUR,2022_03,86779800.0,Chariduar,1000,18-306-00138,18-306,sonitpur,21694950.0
SONITPUR,2022_03,86779800.0,Tezpur,546,18-306-00139,18-306,sonitpur,21694950.0
SONITPUR,2022_03,86779800.0,Na-Duar,668,18-306-00140,18-306,sonitpur,21694950.0
UDALGURI,2022_03,8126100.0,Dhekiajuli (Pt),41,18-326-00240,18-326,udalguri,902900.0
UDALGURI,2022_03,8126100.0,Khoirabari (Pt),163,18-326-00241,18-326,udalguri,902900.0
UDALGURI,2022_03,8126100.0,Pathorighat (Pt),2,18-326-00242,18-326,udalguri,902900.0
UDALGURI,2022_03,8126100.0,Mangaldoi (Pt),6,18-326-00243,18-326,udalguri,902900.0
UDALGURI,2022_03,8126100.0,Dalgaon (Pt),63,18-326-00244,18-326,udalguri,902900.0
UDALGURI,2022_03,8126100.0,Harisinga,626,18-326-00245,18-326,udalguri,902900.0
UDALGURI,2022_03,8126100.0,Udalguri,569,18-326-00246,18-326,udalguri,902900.0
UDALGURI,2022_03,8126100.0,Mazbat,325,18-326-00247,18-326,udalguri,902900.0
UDALGURI,2022_03,8126100.0,Kalaigaon (Pt),192,18-326-00268,18-326,udalguri,902900.0
BARPETA,2022_11,23913500.0,Kalgachia,232,18-303-00120,18-303,barpeta,3985583.3333333335
BARPETA,2022_11,23913500.0,Baghbor,513,18-303-00121,18-303,barpeta,3985583.3333333335
BARPETA,2022_11,23913500.0,Barpeta,316,18-303-00122,18-303,barpeta,3985583.3333333335
BARPETA,2022_11,23913500.0,Sarthebari,262,18-303-00123,18-303,barpeta,3985583.3333333335
BARPETA,2022_11,23913500.0,Barnagar (Pt),207,18-303-00264,18-303,barpeta,3985583.3333333335
BARPETA,2022_11,23913500.0,Chenga,318,18-303-00266,18-303,barpeta,3985583.3333333335
BONGAIGAON,2022_11,13296000.0,Bongaigaon(Pt),189,18-319-00198,18-319,bongaigaon,2659200.0
BONGAIGAON,2022_11,13296000.0,Boitamari,297,18-319-00199,18-319,bongaigaon,2659200.0
BONGAIGAON,2022_11,13296000.0,Srijangram,348,18-319-00200,18-319,bongaigaon,2659200.0
BONGAIGAON,2022_11,13296000.0,Sidli (Pt-II),85,18-319-00201,18-319,bongaigaon,2659200.0
BONGAIGAON,2022_11,13296000.0,Manikpur,169,18-319-00202,18-319,bongaigaon,2659200.0
CHIRANG,2022_11,17545000.0,Kokrajhar (Pt),13,18-320-00203,18-320,chirang,3509000.0
CHIRANG,2022_11,17545000.0,Barnagar (Pt),34,18-320-00204,18-320,chirang,3509000.0
CHIRANG,2022_11,17545000.0,Bengtal,716,18-320-00205,18-320,chirang,3509000.0
CHIRANG,2022_11,17545000.0,Sidli (Pt),229,18-320-00206,18-320,chirang,3509000.0
CHIRANG,2022_11,17545000.0,Bijni (Pt),934,18-320-00207,18-320,chirang,3509000.0
DARRANG,2022_11,7559000.0,Khoirabari (Pt),53,18-325-00237,18-325,darrang,1511800.0
DARRANG,2022_11,7559000.0,Pathorighat (Pt),176,18-325-00238,18-325,darrang,1511800.0
DARRANG,2022_11,7559000.0,Sipajhar,293,18-325-00239,18-325,darrang,1511800.0
DARRANG,2022_11,7559000.0,Mangaldoi (Pt),440,18-325-00269,18-325,darrang,1511800.0
DARRANG,2022_11,7559000.0,Dalgaon (Pt),649,18-325-00270,18-325,darrang,1511800.0
GOALPARA,2022_11,190000.0,Lakhipur,487,18-302-00115,18-302,goalpara,38000.0
GOALPARA,2022_11,190000.0,Balijana,541,18-302-00116,18-302,goalpara,38000.0
GOALPARA,2022_11,190000.0,Matia,478,18-302-00117,18-302,goalpara,38000.0
GOALPARA,2022_11,190000.0,Dudhnai,196,18-302-00118,18-302,goalpara,38000.0
GOALPARA,2022_11,190000.0,Rangjuli,277,18-302-00119,18-302,goalpara,38000.0
KAMRUP,2022_11,3560000.0,Rangia(Pt),186,18-321-00208,18-321,kamrup,273846.1538461539
KAMRUP,2022_11,3560000.0,Koya,54,18-321-00209,18-321,kamrup,273846.1538461539
KAMRUP,2022_11,3560000.0,Kamalpur,250,18-321-00210,18-321,kamrup,273846.1538461539
KAMRUP,2022_11,3560000.0,Hajo,413,18-321-00211,18-321,kamrup,273846.1538461539
KAMRUP,2022_11,3560000.0,Chhaygaon,471,18-321-00212,18-321,kamrup,273846.1538461539
KAMRUP,2022_11,3560000.0,Goroimari,177,18-321-00213,18-321,kamrup,273846.1538461539
KAMRUP,2022_11,3560000.0,Chamaria,140,18-321-00214,18-321,kamrup,273846.1538461539
KAMRUP,2022_11,3560000.0,Nagarbera,115,18-321-00215,18-321,kamrup,273846.1538461539
KAMRUP,2022_11,3560000.0,Boko,514,18-321-00216,18-321,kamrup,273846.1538461539
KAMRUP,2022_11,3560000.0,NorthGuwahati,91,18-321-00217,18-321,kamrup,273846.1538461539
KAMRUP,2022_11,3560000.0,Jalah (Pt),56,18-321-00218,18-321,kamrup,273846.1538461539
KAMRUP,2022_11,3560000.0,Palasbari,393,18-321-00272,18-321,kamrup,273846.1538461539
KAMRUP,2022_11,3560000.0,Azara,423,18-321-00273,18-321,kamrup,273846.1538461539
KOKRAJHAR,2022_11,62397000.0,Gossaigaon (Pt),1069,18-300-00101,18-300,kokrajhar,7799625.0
KOKRAJHAR,2022_11,62397000.0,Bhowraguri,159,18-300-00102,18-300,kokrajhar,7799625.0
KOKRAJHAR,2022_11,62397000.0,Dotoma,304,18-300-00103,18-300,kokrajhar,7799625.0
KOKRAJHAR,2022_11,62397000.0,Kokrajhar (Pt),990,18-300-00104,18-300,kokrajhar,7799625.0
KOKRAJHAR,2022_11,62397000.0,Bagribari (Pt),281,18-300-00105,18-300,kokrajhar,7799625.0
KOKRAJHAR,2022_11,62397000.0,Golokganj (Pt),103,18-300-00106,18-300,kokrajhar,7799625.0
KOKRAJHAR,2022_11,62397000.0,Dhubri (Pt),124,18-300-00107,18-300,kokrajhar,7799625.0
KOKRAJHAR,2022_11,62397000.0,Chapar (Pt),101,18-300-00108,18-300,kokrajhar,7799625.0
NAGAON,2022_11,43339000.0,Kaliabor,580,18-305-00130,18-305,nagaon,6191285.714285715
NAGAON,2022_11,43339000.0,Samaguri,342,18-305-00131,18-305,nagaon,6191285.714285715
NAGAON,2022_11,43339000.0,Rupahi,306,18-305-00132,18-305,nagaon,6191285.714285715
NAGAON,2022_11,43339000.0,Dhing,248,18-305-00133,18-305,nagaon,6191285.714285715
