revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,elevation_mean,slope_mean
Umrangso,Umrangso,,1460,DIMA HASAO,18-315-00180,18-315,398.67216616487417,88.53522417245782
Haflong,Haflong,y,1024,DIMA HASAO,18-315-00181,18-315,814.1827688773591,89.86425965898964
Mahur,Mahur,,568,DIMA HASAO,18-315-00182,18-315,804.9410361023564,89.949895681455
Maibong,Maibong,,1832,DIMA HASAO,18-315-00183,18-315,411.24603967789,89.80353338405514
Katigora,Katigorah,,744,CACHAR,18-316-00184,18-316,246.99770444418732,86.95686800172031
Silchar,Silchar,y,838,CACHAR,18-316-00185,18-316,67.9120632304567,86.56242532246621
Udarbond,Udharbond,,447,CACHAR,18-316-00186,18-316,285.73586808394657,88.97828654492595
Sonai,Sonai,,1000,CACHAR,18-316-00187,18-316,112.96048315573931,88.19801625083146
Lakhipur,Lakhipur,,754,CACHAR,18-316-00188,18-316,60.14279033531996,87.72934758129777
Karimganj,Karimganj,y,178,KARIMGANJ,18-317-00189,18-317,19.313228817233746,84.89111613153511
Badarpur,Badarpur,,134,KARIMGANJ,18-317-00190,18-317,24.290641586627206,85.15875955480509
Nilambazar,Nilambazar,,280,KARIMGANJ,18-317-00191,18-317,26.13991676389155,86.28612557391703
Patharkandi,Patherkandi,,672,KARIMGANJ,18-317-00192,18-317,54.95511552676857,88.38499377531433
RamkrishnaNagar,RK Nagar,,575,KARIMGANJ,18-317-00193,18-317,53.856623658018144,86.67646804413457
Algapur,Algapur,,156,HAILAKANDI,18-318-00194,18-318,26.112005372509618,85.62936451332455
Hailakandi,Hailakandi,y,161,HAILAKANDI,18-318-00195,18-318,28.078324677229304,86.44562331534684
Lala,Lala,,270,HAILAKANDI,18-318-00196,18-318,40.184141362630996,87.43514090095745
Katlichara,Katlicherra,,742,HAILAKANDI,18-318-00197,18-318,94.32796189340232,89.06331403722854
Bongaigaon(Pt),"Bongaigaon
(Pt)",y,189,BONGAIGAON,18-319-00198,18-319,76.42407571448553,88.15785436066102
Boitamari,Boitamari,,297,BONGAIGAON,18-319-00199,18-319,54.15779904875792,76.48069649533848
Srijangram,Srijangram,,348,BONGAIGAON,18-319-00200,18-319,44.428160421505076,86.15188510289207
Sidli (Pt-II),Sidli (Pt-II),,85,BONGAIGAON,18-319-00201,18-319,48.337546131556344,84.75317847603047
Manikpur,Manikpur,,169,BONGAIGAON,18-319-00202,18-319,45.36115556104255,85.92342793650492
Kokrajhar (Pt),Kokrajhar (Pt),,13,CHIRANG,18-320-00203,18-320,51.96991229754817,84.32207445105946
Barnagar (Pt),Barnagar (Pt),,34,CHIRANG,18-320-00204,18-320,52.683352409427485,84.96193735254958
Bengtal,Bengtal,,716,CHIRANG,18-320-00205,18-320,145.67025037905725,84.49057835862618
Sidli (Pt),Sidli (Pt),,229,CHIRANG,18-320-00206,18-320,67.31768057439002,84.91431454792014
Bijni (Pt),Bijni (Pt),,934,CHIRANG,18-320-00207,18-320,103.89210655638584,86.15272990489652
Rangia(Pt),"Rangia
(Pt)",,186,KAMRUP,18-321-00208,18-321,54.418009241913325,85.12971839295788
Koya,Kayan,,54,KAMRUP,18-321-00209,18-321,50.2564459617285,85.0619141736292
Kamalpur,Kamalpur,,250,KAMRUP,18-321-00210,18-321,59.48641184800794,85.5040059599693
Hajo,Hajo,,413,KAMRUP,18-321-00211,18-321,47.74292491873711,77.1673811049416
Chhaygaon,Chhaygaon,,471,KAMRUP,18-321-00212,18-321,135.3659860172422,87.53761033162829
Goroimari,Goroimari,,177,KAMRUP,18-321-00213,18-321,42.31201057477551,76.77801175987966
Chamaria,Chamaria,,140,KAMRUP,18-321-00214,18-321,41.451034332249804,82.80029519532282
Nagarbera,Nagarbera,,115,KAMRUP,18-321-00215,18-321,41.08379527171813,86.49657498155759
Boko,Boko,,514,KAMRUP,18-321-00216,18-321,201.4110790281422,87.90474024558371
NorthGuwahati,"North
Guwahati",,91,KAMRUP,18-321-00217,18-321,67.88578972550549,86.10331200935656
Jalah (Pt),Jalah (Pt),,56,KAMRUP,18-321-00218,18-321,58.178901193729324,86.0180641449734
Guwahati,Guwahati,y,101,KAMRUP METRO,18-322-00219,18-322,74.69538490862739,86.49807406701453
Sonapur,Sonapur,,493,KAMRUP METRO,18-322-00220,18-322,142.27534098826632,87.74360488927978
Chandrapur,Chandrapur,,125,KAMRUP METRO,18-322-00221,18-322,165.20448810207625,87.27640487146887
Tihu(Pt),"Tihu
(Pt)",,95,NALBARI,18-323-00222,18-323,46.36241990837011,84.33333333333333
PachimNalbari,Pachim Nalbari,,149,NALBARI,18-323-00223,18-323,45.019031048382736,83.10042903612765
Barkhetri,Barkhetri,,371,NALBARI,18-323-00224,18-323,43.09889997852453,76.48555394790787
Barbhag,Barbhag,,82,NALBARI,18-323-00225,18-323,49.90411172813601,84.74766501078437
Nalbari,Nalbari,y,128,NALBARI,18-323-00226,18-323,51.35666315842229,84.80516714278555
Banekuchi,Banekuchi,,61,NALBARI,18-323-00227,18-323,49.77688066167783,84.80560588158068
Ghograpar (Pt),Ghograpar (Pt),,131,NALBARI,18-323-00228,18-323,56.35609266824865,84.91604692125156
Baganpara (Pt),Baganpara (Pt),,212,BAKSA,18-324-00260,18-324,95.0130031779661,85.09071579903147
Baganpara (Pt),Baganpara (Pt),,19,NALBARI,18-323-00230,18-323,50.44723022192106,84.52181623750636
Barnagar (Pt),Barnagar (Pt),,460,BAKSA,18-324-00231,18-324,70.33257252091799,85.26921617170335
Ghograpar (Pt),Ghograpar (Pt),,35,BAKSA,18-324-00232,18-324,50.48563998190864,83.99376413387607
Jalah (Pt),Jalah (Pt),,292,BAKSA,18-324-00233,18-324,81.43710520030636,85.62941468757806
Barama,Barama,,96,BAKSA,18-324-00234,18-324,58.49640070475711,84.52704924909808
Rangia (Pt),Rangia (Pt),,23,TAMULPUR,18-816-00235,18-816,63.57511536489489,85.14230900700736
Pathorighat (Pt),Pathorighat (Pt),,4,TAMULPUR,18-816-00236,18-816,60.576042780748665,85.19086229946524
Khoirabari (Pt),Khoirabari (Pt),,53,DARRANG,18-325-00237,18-325,65.1973882242053,85.70005624895484
Pathorighat (Pt),Patharighat (Pt),,176,DARRANG,18-325-00238,18-325,58.692491282941845,85.90856976601461
Sipajhar,Sipajhar,,293,DARRANG,18-325-00239,18-325,52.66250421592096,78.52432072258829
Dhekiajuli (Pt),Dhekiajuli (Pt),,41,UDALGURI,18-326-00240,18-326,72.9001481308229,83.89150391767045
Khoirabari (Pt),Khoirabari (Pt),,163,UDALGURI,18-326-00241,18-326,72.61655471950836,85.69763433658997
Pathorighat (Pt),Pathorighat (Pt),,2,UDALGURI,18-326-00242,18-326,60.995167414566794,87.03459397652745
Mangaldoi (Pt),Mangaldoi (Pt),,6,UDALGURI,18-326-00243,18-326,63.50644214823319,84.6337543053961
Dalgaon (Pt),Dalgaon (Pt),,63,UDALGURI,18-326-00244,18-326,77.23537079398346,84.44699109276559
Harisinga,Harisinga,,626,UDALGURI,18-326-00245,18-326,155.6126066317975,85.97830333124834
Udalguri,Udalguri,y,569,UDALGURI,18-326-00246,18-326,125.58495095820554,85.24813264477099
Mazbat,Mazbat,,325,UDALGURI,18-326-00247,18-326,116.89354862529845,85.7348167474832
Mahmora,Mahmora,,294,CHARAIDEO,18-755-00248,18-755,101.59959462498746,83.50006096883544
Biswanath,Biswanath,y,1042,BISWANATH,18-756-00249,18-756,91.92000832055315,81.60219466102957
Helem,Halem,,427,BISWANATH,18-756-00250,18-756,82.63516393780365,81.86650484527702
Gohpur,Gohpur,,314,BISWANATH,18-756-00251,18-756,82.60834452853949,84.9048921563879
Hojai,Hojai,y,265,HOJAI,18-757-00252,18-757,68.81023600230186,86.75229044938176
Doboka,Doboka,,318,HOJAI,18-757-00253,18-757,181.69389718916182,88.37334008609774
Lanka,Lanka,,873,HOJAI,18-757-00254,18-757,123.48603473133703,88.10267656880825
Donka,Donkamokam,,3073,WEST KARBI ANGLONG,18-759-00255,18-759,483.33111862588044,89.20065212774921
South Salmara,South Salmara,,435,SOUTH SALMARA MANCACHAR,18-758-00256,18-758,25.783654958582073,70.88250266092831
Mankachar,Mankachar,,249,SOUTH SALMARA MANCACHAR,18-758-00257,18-758,25.837959804284683,79.94587938686264
Bajali (Pt),Bajali (Pt),,18,TAMULPUR,18-816-00258,18-816,60.31818794055583,85.37397858393571
Goreswar (Pt),Goreswar (Pt),,283,TAMULPUR,18-816-00259,18-816,69.37460193449222,84.49433437785723
Tamulpur,Tamulpur,,549,TAMULPUR,18-816-00261,18-816,100.20973100308603,85.55758440683798
Baksa,Baska,,296,BAKSA,18-324-00262,18-324,81.76249091914515,85.16844308065967
Sarupeta (Pt),Sarupeta (Pt),,135,BAKSA,18-324-00263,18-324,50.97371380293087,84.58591802371589
Barnagar (Pt),Barnagar (Pt),,207,BARPETA,18-303-00264,18-303,46.544965024407425,83.28844121506796
Sarupeta (Pt),Sarupeta (Pt),,262,BAJALI,18-799-00265,18-799,44.360754971558244,84.90617439168366
Chenga,Chenga,,318,BARPETA,18-303-00266,18-303,38.96642697391917,73.62723429691675
North Guwahati (Pt),North Guwahati (Pt),,115,KAMRUP METRO,18-322-00267,18-322,73.88988633337539,76.87526804860615
Kalaigaon (Pt),Kalaigaon (Pt),,192,UDALGURI,18-326-00268,18-326,72.57154129405576,86.24426575820578
Mangaldoi (Pt),Mangaldoi (Pt),y,440,DARRANG,18-325-00269,18-325,54.577545224593415,80.5695824087518
Dalgaon (Pt),Dalgaon (Pt),,649,DARRANG,18-325-00270,18-325,64.70982823897079,80.79994564915293
Mayong,Mayong,,486,MORIGAON,18-304-00271,18-304,72.02613771355395,83.68867696645015
Palasbari,Palasbari,,393,KAMRUP,18-321-00272,18-321,63.265046870833416,73.85791470944186
Azara,Azara,,423,KAMRUP,18-321-00273,18-321,203.20572426971594,82.8301066591551
Gossaigaon (Pt),Gossaigaon (Pt),,77,DHUBRI,18-301-00274,18-301,37.398800929122984,81.17248937995689
Jorhat West,Jorhat West,,364,JORHAT,18-312-00276,18-312,86.7952480767283,84.57156067938719
Jorhat East,Jorhat East,,195,JORHAT,18-312-00277,18-312,91.05936529117768,83.88275119627018
Sapekhati,Sapekhati,,394,CHARAIDEO,18-755-00278,18-755,126.37717322453804,83.12640775166501
Sonari,Sonari,y,385,CHARAIDEO,18-755-00279,18-755,108.81819730505707,85.15891687060866
Ujani Majuli,Ujani Majuli,,322,MAJULI,18-760-00280,18-760,87.22182264300585,82.14408644790325
Majuli,Majuli,,648,MAJULI,18-760-00281,18-760,83.7272763123518,73.61824106161362
Phuloni,Phuloni,,3303,KARBI ANGLONG,18-314-00275,18-314,414.14840561908835,89.3664605159842
