count_pixels_pw,permanent_water_area,object_id
546.0,437564.007659419,18-320-00207
2.0,1605.37727623967,18-321-00208
,,18-321-00209
2.0,1606.63867946181,18-321-00210
22208.0,17854798.3824989,18-321-00211
345.0,278111.715493494,18-321-00212
9176.0,7384590.53549242,18-321-00213
4351.0,3502159.98691272,18-321-00214
403.0,324387.954433148,18-321-00215
,,18-321-00216
27.0,21705.4122073707,18-321-00217
,,18-321-00218
,,18-322-00219
664.0,534390.23814687,18-322-00220
1218.0,979418.389907096,18-322-00221
2.0,1604.6886485557,18-323-00222
,,18-323-00223
29357.0,23599372.023258,18-323-00224
,,18-323-00225
1.0,802.71906470374,18-323-00226
1.0,802.319569551566,18-323-00227
2.0,1604.49533990801,18-323-00228
,,18-324-00260
,,18-323-00230
2977.0,2384791.44186941,18-324-00231
8.0,6415.64017681117,18-324-00232
,,18-324-00233
,,18-324-00234
,,18-816-00235
,,18-816-00236
159.0,127509.684007978,18-325-00237
55.0,44132.072940549,18-325-00238
25699.0,20647222.7281361,18-325-00239
,,18-326-00240
2.0,1602.99818926195,18-326-00241
,,18-326-00242
,,18-326-00243
39.0,31254.2155468555,18-326-00244
,,18-326-00245
4.0,3201.19131636794,18-326-00246
20.0,16006.5810700549,18-326-00247
44.0,35107.2560700513,18-755-00248
31329.0,25072306.3253917,18-756-00249
13970.0,11174742.3028621,18-756-00250
37.0,29584.4648804849,18-756-00251
1217.0,980301.878197396,18-757-00252
304.0,244631.419953194,18-757-00253
392.0,316010.213943177,18-757-00254
3686.0,2972948.49861195,18-759-00255
84035.0,67748908.7775672,18-758-00256
8538.0,6899050.37855504,18-758-00257
,,18-816-00258
3.0,2403.9257056643,18-816-00259
1.0,800.963663318783,18-816-00261
,,18-324-00262
,,18-324-00263
6304.0,5056672.49933676,18-303-00264
477.0,382516.455660323,18-799-00265
34366.0,27635326.6742242,18-303-00266
17086.0,13745216.3019019,18-322-00267
3.0,2404.61623704222,18-326-00268
29586.0,23754386.2189277,18-325-00269
20352.0,16320214.0901813,18-325-00270
4467.0,3592547.36990579,18-304-00271
20614.0,16605469.1723737,18-321-00272
1576.0,1269458.02836543,18-321-00273
1250.0,1004099.08558633,18-301-00274
3825.0,3061580.64237921,18-312-00276
1972.0,1578013.82674447,18-312-00277
81.0,64643.5126793947,18-755-00278
141.0,112625.777768351,18-755-00279
9876.0,7887167.27177012,18-760-00280
60948.0,48684104.6782938,18-760-00281
11.0,8839.61923630046,18-314-00275
