Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,224642,Aminul Islam,09-Feb-2024 11:49 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,12,225700,Amir Hussain,15-Feb-2024 05:52 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,13,225695,AN Enterprise,15-Feb-2024 05:32 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,14,226111,Anjuma Begum,16-Feb-2024 07:38 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,15,226135,ANUWAR HUSSAIN,16-Feb-2024 08:56 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,16,226333,ASMAT ALI,17-Feb-2024 02:16 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,17,225923,ATUL CH BORA,16-Feb-2024 01:00 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,18,225940,AZIZUL HOQUE,16-Feb-2024 01:40 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,19,226179,BADIU JAHAN,17-Feb-2024 10:24 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,20,225874,Bharat Borah,16-Feb-2024 11:45 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,21,225904,bhubeneswar deka,16-Feb-2024 12:32 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,22,223593,BHUYAN CORPORATION,01-Feb-2024 06:40 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,23,226227,Biplab Majumdar,17-Feb-2024 12:00 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,24,225276,BIRAJ KR NANDI,13-Feb-2024 03:53 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,25,225917,Bishal Senapati,16-Feb-2024 12:48 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,26,224398,Biswajit Sutradhar,08-Feb-2024 04:02 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,27,221662,BRAHMAPUTRA COMMERCE AND TRADE,20-Jan-2024 06:27 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,28,226212,Contractor,17-Feb-2024 11:27 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,29,226105,Contractor,16-Feb-2024 07:28 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,30,225921,Contractor,16-Feb-2024 12:58 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,31,225573,Contractor,15-Feb-2024 12:41 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,32,225429,Contractor,14-Feb-2024 03:45 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,33,224352,Contractor,08-Feb-2024 11:33 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,34,224342,Contractor,08-Feb-2024 11:24 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,35,222520,Contractor,27-Jan-2024 10:52 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,36,224785,Deben Aryya,11-Feb-2024 12:07 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,37,226201,DHRITISHMAN MEDHI,17-Feb-2024 10:55 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,38,226230,Dildar Hussain,17-Feb-2024 12:11 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,39,226327,Dil Muhammad,17-Feb-2024 02:09 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,40,226053,Dilowar Hussain,16-Feb-2024 05:41 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,41,225987,DIPANKAR DAIMARY,16-Feb-2024 03:51 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,42,226335,Dipu Saikia,17-Feb-2024 02:25 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,43,223532,Fakhrul Islam,01-Feb-2024 11:28 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,44,225662,Fuzail Ahmed,15-Feb-2024 04:16 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,45,222388,Gias Uddin,25-Jan-2024 03:48 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,46,226266,GLOBAL POWER AND ENGINEERS,17-Feb-2024 01:08 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,47,226281,Global Trades,17-Feb-2024 01:31 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,48,225661,Grassroots Support Organization,15-Feb-2024 04:19 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,49,222322,Green Earth Enterprise,25-Jan-2024 01:08 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,50,223391,Habibur Rahman,30-Jan-2024 07:26 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,51,225299,HABIJUL ISLAM,13-Feb-2024 05:33 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,52,225316,HAFIJUL ISLAM,13-Feb-2024 06:45 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,53,226141,Harish Ullah,16-Feb-2024 10:47 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,54,226059,Hemanga Kumar Das,16-Feb-2024 05:46 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,55,223589,Himadri Sarkar,01-Feb-2024 06:20 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,56,226300,Hitech Industries,17-Feb-2024 01:54 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,57,225394,Idrish Ahmed,14-Feb-2024 01:21 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,58,225391,Idrish Ali,14-Feb-2024 01:10 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,59,225577,Ikram Hussain,15-Feb-2024 12:49 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,60,226271,Imamul Hoque,17-Feb-2024 01:18 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,61,224781,IMDADUL HUSSAIN,11-Feb-2024 11:21 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,62,225284,Jahiduzzaman Laskar,13-Feb-2024 04:23 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,63,225673,Jakir Hussain,15-Feb-2024 04:50 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,64,225702,JAKIR HUSSAIN,15-Feb-2024 05:58 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,65,224397,Jayanta Bordoloi,08-Feb-2024 04:05 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,66,226344,Jitu Gogoi,17-Feb-2024 02:27 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,67,226228,Jul Haque,17-Feb-2024 12:02 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,68,223272,KAMAL KUMAR SURANA,30-Jan-2024 09:21 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,69,223440,Kamal Uddin,31-Jan-2024 01:52 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,70,225990,KRISHNA ENGINEERINGS,16-Feb-2024 03:55 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,71,226003,LABIQUL HUSSAIN,16-Feb-2024 04:13 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,72,226392,MAHIBUR RAHMAN,17-Feb-2024 03:15 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,73,225838,MAHMUDA BEGUM,16-Feb-2024 07:30 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,74,225870,Mamoni Borah,16-Feb-2024 11:32 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,75,223955,Md Abdul Jabber,05-Feb-2024 01:16 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,76,225306,Md Abu Hanifa,13-Feb-2024 05:53 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,77,226037,Md. Aftab Hussain,16-Feb-2024 05:04 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,78,223548,MD ASHRAFUL ALAM,01-Feb-2024 01:12 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,79,225295,Md. Elias Khan,13-Feb-2024 05:16 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,80,225604,Md Ikramul Hussain,15-Feb-2024 01:50 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,81,225705,Md Noor Uddin,15-Feb-2024 06:05 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,82,225908,Md. Samsul Ali,16-Feb-2024 12:42 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,83,224278,Mehdi Alom Faruki,07-Feb-2024 05:45 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,84,226083,M.H. CONSTRUCTION,16-Feb-2024 06:29 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,85,225230,Mofizul Islam,13-Feb-2024 01:22 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,86,226345,Mohibur Rahman,17-Feb-2024 02:28 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,87,225707,Moin Uddin Ahmed,15-Feb-2024 06:11 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,88,223945,mojibur rahman,05-Feb-2024 01:00 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,89,225361,MOONMI HAZARIKA,14-Feb-2024 11:17 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,90,223496,Motiur Rahman,31-Jan-2024 07:00 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,91,223590,Mridul Mandal,01-Feb-2024 06:25 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,92,225273,Mrinal kr Bora,13-Feb-2024 03:25 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,AOC
