revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,object_id,timeperiod
Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,-0.0333738231273064,6673,18-305-00134,2021_02
Raha,NAGAON,Nagaon,Raha,,340889151.3,341,-0.0762098567692313,6096,18-305-00135,2021_02
Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,-0.0482519476673109,6710,18-305-00136,2021_02
Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.0219862617507843,22132,18-306-00137,2021_02
Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.0492650823115083,17994,18-306-00138,2021_02
Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,0.0010073240911004,9802,18-306-00139,2021_02
Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,0.016759871325847,12021,18-306-00140,2021_02
Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,0.0435447754120064,6851,18-307-00141,2021_02
Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,0.0075618145461626,7337,18-307-00142,2021_02
Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.0245959201047242,5955,18-307-00143,2021_02
Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.0175313801282702,9453,18-307-00144,2021_02
North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.0134968298446508,11101,18-307-00145,2021_02
Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.0424125593768701,8355,18-307-00146,2021_02
Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.1374416694678845,5055,18-307-00147,2021_02
Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.0895398378372192,160,18-308-00148,2021_02
Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1883456704454432,2809,18-308-00149,2021_02
Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,0.0219328842131159,7169,18-308-00150,2021_02
Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,0.0218836253680639,13505,18-308-00151,2021_02
Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,0.0160740643674217,15474,18-308-00152,2021_02
Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,0.0284480124203418,5860,18-308-00153,2021_02
Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,0.007146926482205,15463,18-309-00154,2021_02
Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.0476616893391428,16964,18-309-00155,2021_02
Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.079173264802759,16124,18-309-00156,2021_02
Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.1564438746253418,20477,18-309-00157,2021_02
Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,0.0232664039364199,13064,18-310-00158,2021_02
Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,0.0563847980716774,7103,18-310-00159,2021_02
Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,0.0547707241655948,11905,18-310-00160,2021_02
Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,0.0064744107165739,6432,18-310-00161,2021_02
Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,0.0397856106285431,7122,18-310-00162,2021_02
Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,0.0177084861154384,7071,18-310-00163,2021_02
Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.0698488205458132,8388,18-310-00164,2021_02
Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,0.0184842161036117,8635,18-311-00165,2021_02
Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,0.0036107324751769,6985,18-311-00166,2021_02
Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,-0.0112382504090282,5662,18-311-00167,2021_02
Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,-0.0047085374812648,6943,18-311-00168,2021_02
Teok,JORHAT,Jorhat,Teok,,449551926.2,450,-0.020687751869078,8087,18-312-00169,2021_02
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,0.026893224419668,7526,18-312-00170,2021_02
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,-0.1264959135065263,7848,18-312-00171,2021_02
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,-0.0252306000861119,15269,18-313-00172,2021_02
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,0.0505407268839671,8512,18-313-00173,2021_02
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,0.0230695415916587,5798,18-313-00174,2021_02
Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,0.010871744867581,11792,18-313-00175,2021_02
Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,-0.0303134553793958,5705,18-313-00176,2021_02
Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,0.0096302264669667,16100,18-313-00177,2021_02
Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.1569395194287805,44068,18-314-00178,2021_02
Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.2020715592495458,28073,18-314-00179,2021_02
Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.1778814942871432,25994,18-315-00180,2021_02
Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.2729721199380052,18187,18-315-00181,2021_02
Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.278303496074393,10090,18-315-00182,2021_02
Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.213179348216888,32594,18-315-00183,2021_02
Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.176167787460392,13176,18-316-00184,2021_02
Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.083595600523046,14829,18-316-00185,2021_02
Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.1819115807170022,7921,18-316-00186,2021_02
Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.1835616803880042,17677,18-316-00187,2021_02
Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.1297001000987531,13354,18-316-00188,2021_02
Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,-0.012076380583954,3161,18-317-00189,2021_02
Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.0601614305637026,2384,18-317-00190,2021_02
Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.0436465557844037,4942,18-317-00191,2021_02
Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.1282217181970424,11868,18-317-00192,2021_02
"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.1122857592566334,10138,18-317-00193,2021_02
Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,-0.0249844052527835,2766,18-318-00194,2021_02
Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,-0.0312198228762339,2846,18-318-00195,2021_02
Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.0743619243179369,4785,18-318-00196,2021_02
Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.1822455425008604,13074,18-318-00197,2021_02
"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.0630834702359609,3399,18-319-00198,2021_02
Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.0718063110466398,5315,18-319-00199,2021_02
Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.0369619624044609,6227,18-319-00200,2021_02
Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.0251613531950104,1526,18-319-00201,2021_02
Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.0309187477064117,3039,18-319-00202,2021_02
Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,0.0046223802904112,226,18-320-00203,2021_02
Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,-0.0706864934097706,623,18-320-00204,2021_02
Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.0755806300951087,12880,18-320-00205,2021_02
Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,-0.0003726445854333,4111,18-320-00206,2021_02
Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.131655052682885,16766,18-320-00207,2021_02
"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.0149260475385579,3329,18-321-00208,2021_02
Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,-0.0363976455704387,959,18-321-00209,2021_02
Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,-0.0250171853177374,4475,18-321-00210,2021_02
Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,-0.0557152126684748,7394,18-321-00211,2021_02
Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,-0.0880665678093757,8402,18-321-00212,2021_02
Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,0.0188344589436333,3158,18-321-00213,2021_02
Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.0265907724951482,2512,18-321-00214,2021_02
Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.0461034439504146,2048,18-321-00215,2021_02
Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,-0.0822295827142381,9191,18-321-00216,2021_02
"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,-0.0440880482960274,1627,18-321-00217,2021_02
Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,0.0019346467330977,1009,18-321-00218,2021_02
Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,0.0009761730082205,1807,18-322-00219,2021_02
Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,-0.0933052757199129,8814,18-322-00220,2021_02
Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.1434974772863977,2234,18-322-00221,2021_02
"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,0.0028997093456643,1699,18-323-00222,2021_02
"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,-0.031602167931218,2667,18-323-00223,2021_02
Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,-0.0264909156257073,6627,18-323-00224,2021_02
Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.0573660373364902,1477,18-323-00225,2021_02
Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.0304486744290701,2297,18-323-00226,2021_02
Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,0.0394930843885312,1097,18-323-00227,2021_02
Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,0.0302476765397149,2353,18-323-00228,2021_02
Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,-0.00847540404985,3809,18-324-00260,2021_02
Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,0.0383537670613725,343,18-323-00230,2021_02
Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.1109869901211263,8261,18-324-00231,2021_02
Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,0.0248040489003628,632,18-324-00232,2021_02
Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,-0.0394630039460869,5246,18-324-00233,2021_02
Barama,BAKSA,Baksa,Barama,,95546762.3,96,0.0108191212942433,1720,18-324-00234,2021_02
Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,0.031692168024104,419,18-816-00235,2021_02
Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,0.0004689432680606,64,18-816-00236,2021_02
Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,0.0226644094366776,950,18-325-00237,2021_02
Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,0.0109067928313004,3167,18-325-00238,2021_02
Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,-0.0484935369284335,5246,18-325-00239,2021_02
Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.0332436555149423,741,18-326-00240,2021_02
Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,0.0276995449293614,2935,18-326-00241,2021_02
Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,0.0663365920384724,36,18-326-00242,2021_02
Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,0.0860899771962847,112,18-326-00243,2021_02
Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,0.0244740079840904,1129,18-326-00244,2021_02
Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,-0.0489335641545669,11252,18-326-00245,2021_02
Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,0.0028556170250734,10239,18-326-00246,2021_02
Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,0.0156326919626053,5853,18-326-00247,2021_02
Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,0.0320915336895706,5320,18-755-00248,2021_02
Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.0052470404133454,18752,18-756-00249,2021_02
Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,0.0227877568411421,7693,18-756-00250,2021_02
Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,0.0347191944916339,5645,18-756-00251,2021_02
Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.0393360205005725,4721,18-757-00252,2021_02
Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,-0.0436162921744333,5680,18-757-00253,2021_02
Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,-0.0093148776506785,15593,18-757-00254,2021_02
Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.149847338433591,54842,18-759-00255,2021_02
South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,-0.008940547014473,7772,18-758-00256,2021_02
Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.0529298539470116,4437,18-758-00257,2021_02
Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,0.0098076585622934,325,18-816-00258,2021_02
Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.0286697948614037,5087,18-816-00259,2021_02
Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,-0.009472321459308,9872,18-816-00261,2021_02
Baksa,BAKSA,Baksa,Baska,,295501945.5,296,-0.0351716870526618,5307,18-324-00262,2021_02
Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.0172308818042204,2417,18-324-00263,2021_02
Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.0295449547704643,3709,18-303-00264,2021_02
Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.026687740569419,4700,18-799-00265,2021_02
Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,0.0113998104962892,5695,18-303-00266,2021_02
North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.0760122262961215,2053,18-322-00267,2021_02
Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.0287911788277004,3450,18-326-00268,2021_02
Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,-0.0036875694388282,7873,18-325-00269,2021_02
Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,0.0024380628995867,11638,18-325-00270,2021_02
Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.0888511932418684,8693,18-304-00271,2021_02
Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,-0.0153195223870039,7027,18-321-00272,2021_02
Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,-0.0947180266227631,7558,18-321-00273,2021_02
Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,0.0042588021402713,1373,18-301-00274,2021_02
Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,0.0203388416852935,6529,18-312-00276,2021_02
Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,-0.0130974671591593,3513,18-312-00277,2021_02
Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,-0.030928053297438,7104,18-755-00278,2021_02
Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.0392903927791612,6927,18-755-00279,2021_02
Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,0.0204599062656505,5803,18-760-00280,2021_02
Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,0.0403585045438072,11684,18-760-00281,2021_02
Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.1775952289892988,59199,18-314-00275,2021_02
Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.199521141052246,19200,18-300-00101,2021_10
Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,-0.1918971971039538,2839,18-300-00102,2021_10
Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,-0.1711451249799826,5464,18-300-00103,2021_10
Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.1943154073058855,17802,18-300-00104,2021_10
Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.2406096120071183,5031,18-300-00105,2021_10
Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.2429126069240611,1844,18-300-00106,2021_10
Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.2391847577736845,2214,18-300-00107,2021_10
Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.2431947993863149,1809,18-300-00108,2021_10
Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,-0.2022934020208854,3799,18-301-00109,2021_10
Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,-0.1794796563882743,3955,18-301-00110,2021_10
Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,-0.1829398749029706,3583,18-301-00111,2021_10
Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.2166816905089509,6382,18-301-00112,2021_10
Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.1426016517417619,5269,18-301-00113,2021_10
Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,-0.162767578125,3500,18-301-00114,2021_10
Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,-0.2695193707683039,8714,18-302-00115,2021_10
Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,-0.2416968969660947,9674,18-302-00116,2021_10
Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,-0.2835218149951777,8554,18-302-00117,2021_10
Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,-0.2342132969218482,3502,18-302-00118,2021_10
Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,-0.2004853743443559,4951,18-302-00119,2021_10
Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,-0.2135490205349652,4172,18-303-00120,2021_10
Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,-0.3944342538772896,9172,18-303-00121,2021_10
Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,-0.1211524080986305,5084,18-303-00122,2021_10
Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,-0.1126049864525888,255,18-303-00123,2021_10
Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,,0,18-799-00124,2021_10
Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,,0,18-799-00125,2021_10
Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,,0,18-304-00126,2021_10
Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,,0,18-304-00127,2021_10
Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,,0,18-304-00128,2021_10
Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.2372709372695269,1822,18-304-00129,2021_10
Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,-0.2077530927606768,10408,18-305-00130,2021_10
Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,-0.2286714822762333,6142,18-305-00131,2021_10
Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.2215466268628933,5498,18-305-00132,2021_10
Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.2438288778378157,2870,18-305-00133,2021_10
Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,-0.2234703203429352,6674,18-305-00134,2021_10
Raha,NAGAON,Nagaon,Raha,,340889151.3,341,-0.2147051353594322,5733,18-305-00135,2021_10
Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,-0.2184826381938496,6713,18-305-00136,2021_10
Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.1939845391881396,4104,18-306-00137,2021_10
Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.1854695521162406,17410,18-306-00138,2021_10
Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,-0.2729161237999158,9804,18-306-00139,2021_10
Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,-0.2349847119193421,12023,18-306-00140,2021_10
Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,-0.2090767563868613,6850,18-307-00141,2021_10
Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,-0.1711769041638283,7340,18-307-00142,2021_10
Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.1772526694456389,5959,18-307-00143,2021_10
Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.1742276712676824,9455,18-307-00144,2021_10
North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.1683582145188152,11108,18-307-00145,2021_10
Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.2225497855162946,8354,18-307-00146,2021_10
Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.1619392156506603,5054,18-307-00147,2021_10
Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.1741638422012329,160,18-308-00148,2021_10
Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.161376464061248,2808,18-308-00149,2021_10
Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,-0.1639462182378835,7170,18-308-00150,2021_10
Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,-0.1742007958792835,13511,18-308-00151,2021_10
Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,-0.2237170429876817,15475,18-308-00152,2021_10
Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,-0.175006348072517,5865,18-308-00153,2021_10
Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,-0.1184983263351408,15456,18-309-00154,2021_10
Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.2107198960866121,16965,18-309-00155,2021_10
Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.2420346454233808,16135,18-309-00156,2021_10
Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.2489640951156616,20480,18-309-00157,2021_10
Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.3128204392408938,13068,18-310-00158,2021_10
Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.2806152893461511,7106,18-310-00159,2021_10
Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,-0.2820663708340329,11912,18-310-00160,2021_10
Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,-0.2265347619215301,6434,18-310-00161,2021_10
Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,-0.2070879946254121,7127,18-310-00162,2021_10
Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,-0.2369277259539776,7074,18-310-00163,2021_10
Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.2500902467610114,8389,18-310-00164,2021_10
Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,-0.2044018433196389,8641,18-311-00165,2021_10
Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.2368230636775783,6986,18-311-00166,2021_10
Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,-0.235652235511163,5666,18-311-00167,2021_10
Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,-0.2348934125296677,6952,18-311-00168,2021_10
Teok,JORHAT,Jorhat,Teok,,449551926.2,450,-0.2160288819686882,8092,18-312-00169,2021_10
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,-0.2552332421149124,7534,18-312-00170,2021_10
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,-0.2561942599467094,7852,18-312-00171,2021_10
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,-0.2238127350557275,15264,18-313-00172,2021_10
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,-0.2594451689283408,8516,18-313-00173,2021_10
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,-0.1819915587611895,5809,18-313-00174,2021_10
