object_id,Repair and Restoration_tenders_awarded_value,timeperiod
18-310-00162,36813600.0,2023_08
18-316-00185,5476885.0,2023_08
18-322-00219,103419712.0,2023_08
18-325-00239,3296670.0,2023_08
18-758-00257,52134300.0,2023_08
18-300-00104,51480846.75,2023_09
18-303-00122,21522002.0,2023_09
18-307-00145,17549832.0,2023_09
18-320-00206,30714681.6,2023_09
18-322-00219,4521921.67,2023_09
18-325-00269,11966650.0,2023_09
18-300-00104,8759449.0,2023_10
18-310-00163,720316000.0,2023_10
18-305-00134,5489835.0,2023_11
18-317-00189,0.0,2023_11
18-322-00219,28786354.0,2023_11
18-305-00134,14340436.87,2023_12
18-317-00190,2687400.0,2023_12
18-322-00219,32778000.0,2023_12
18-307-00145,92902468.0,2024_03
18-312-00276,80369368.0,2024_03
18-322-00219,179447951.0,2024_03
18-302-00115,307311791.0,2024_04
18-305-00132,1982388.2,2024_04
18-306-00137,12010000.0,2024_04
18-308-00152,99696520.0,2024_04
18-316-00185,58275561.0,2024_04
18-316-00186,11853900.0,2024_04
18-316-00187,25319700.0,2024_04
18-322-00219,54447300.0,2024_04
18-323-00226,15421173.0,2024_04
18-324-00262,133866390.0,2024_04
18-760-00281,917207900.0,2024_04
18-307-00145,71333740.0,2024_05
18-321-00272,0.0,2024_05
18-322-00219,35800477.0,2024_05
18-326-00246,17033606.0,2024_05
18-757-00252,30587000.0,2024_05
18-302-00115,0.0,2024_06
18-306-00139,0.0,2024_06
18-308-00152,35280000.0,2024_06
18-322-00219,2555882.0,2024_06
18-756-00249,163395288.0,2024_06
18-757-00252,23659200.0,2024_06
18-302-00116,16780500.0,2024_07
18-303-00122,3117194.0,2024_07
18-308-00150,97560000.1,2024_07
18-322-00219,219873048.82,2024_07
18-756-00249,102643793.87,2024_07
18-799-00124,14939735.0,2024_07
18-304-00128,8985371.75,2024_08
18-322-00219,54030777.0,2024_08
18-304-00128,15155666.23,2024_09
18-322-00219,10598800.0,2024_09
18-323-00226,107290181.84,2024_09
18-304-00128,14534785.0,2024_10
18-322-00219,36871041.0,2024_10
18-323-00226,100492580.27,2024_10
18-756-00249,100665792.02,2024_10
18-312-00276,13107406.0,2024_11
18-326-00246,2652695.67,2024_11
18-302-00117,58346058.6,2024_12
18-322-00219,53740985.5,2024_12
