object_id,Roads,timeperiod
18-757-00254,1.0,2022_07
18-760-00281,1.0,2022_07
18-325-00269,17.0,2022_07
18-319-00202,11.0,2022_07
18-309-00157,1.0,2022_07
18-304-00271,4.0,2022_07
18-326-00247,0.0,2022_07
18-304-00129,2.0,2022_07
18-310-00162,23.0,2022_07
18-304-00128,7.0,2022_07
18-305-00134,0.0,2022_07
18-321-00215,0.0,2022_07
18-310-00164,1.0,2022_07
18-307-00141,7.0,2022_07
18-317-00191,52.0,2022_07
18-307-00145,0.0,2022_07
18-323-00223,42.0,2022_07
18-317-00192,1.0,2022_07
18-305-00135,7.0,2022_07
18-305-00132,0.0,2022_07
18-309-00154,0.0,2022_07
18-305-00131,0.0,2022_07
18-755-00278,1.0,2022_07
18-303-00123,24.0,2022_07
18-799-00265,4.0,2022_07
18-316-00185,81.0,2022_07
18-325-00239,56.0,2022_07
18-308-00151,5.0,2022_07
18-311-00166,1.0,2022_07
18-316-00187,3.0,2022_07
18-755-00279,0.0,2022_07
18-307-00147,0.0,2022_07
18-816-00261,1.0,2022_07
18-310-00161,0.0,2022_07
18-312-00169,0.0,2022_07
18-306-00139,1.0,2022_07
18-310-00163,2.0,2022_07
18-309-00156,0.0,2022_07
18-312-00170,0.0,2022_07
18-326-00246,2.0,2022_07
18-316-00186,42.0,2022_07
18-760-00280,1.0,2022_07
18-316-00188,0.0,2022_12
18-301-00110,9.0,2022_06
18-318-00194,17.0,2022_06
18-317-00190,8.0,2022_06
18-324-00260,4.0,2022_06
18-303-00121,80.0,2022_06
18-300-00105,29.0,2022_06
18-799-00124,63.0,2022_06
18-302-00116,34.0,2022_06
18-323-00227,24.0,2022_06
18-324-00234,2.0,2022_06
18-323-00225,22.0,2022_06
18-323-00224,26.0,2022_06
18-303-00264,40.0,2022_06
18-303-00122,19.0,2022_06
18-324-00262,23.0,2022_06
18-320-00205,10.0,2022_06
18-300-00102,3.0,2022_06
18-304-00126,5.0,2022_06
18-307-00142,16.0,2022_06
18-320-00207,7.0,2022_06
18-301-00113,105.0,2022_06
18-756-00249,3.0,2022_06
18-319-00199,7.0,2022_06
18-313-00172,1.0,2022_06
18-321-00216,0.0,2022_06
18-319-00198,18.0,2022_06
18-310-00160,0.0,2022_06
18-321-00214,7.0,2022_06
18-301-00114,10.0,2022_06
18-306-00138,13.0,2022_06
18-321-00212,0.0,2022_06
18-303-00266,31.0,2022_06
18-325-00270,51.0,2022_06
18-311-00165,0.0,2022_06
18-313-00174,0.0,2022_06
18-307-00146,0.0,2022_06
18-306-00137,2.0,2022_06
18-308-00150,12.0,2022_06
18-305-00133,0.0,2022_06
18-301-00112,31.0,2022_06
18-310-00159,0.0,2022_06
18-310-00158,0.0,2022_06
18-757-00253,0.0,2022_06
18-309-00155,0.0,2022_06
18-300-00103,2.0,2022_06
18-302-00118,2.0,2022_06
18-323-00228,38.0,2022_06
18-308-00153,14.0,2022_06
18-756-00251,10.0,2022_06
18-816-00259,17.0,2022_06
18-321-00213,0.0,2022_06
18-300-00101,44.0,2022_06
18-318-00195,36.0,2022_06
18-321-00211,39.0,2022_06
18-756-00250,16.0,2022_06
18-326-00245,12.0,2022_06
18-757-00252,9.0,2022_06
18-324-00233,0.0,2022_06
18-308-00152,16.0,2022_06
18-312-00277,0.0,2022_06
18-307-00144,1.0,2022_06
18-326-00268,17.0,2022_06
18-303-00120,46.0,2022_06
18-305-00130,0.0,2022_06
18-321-00210,39.0,2022_06
18-305-00136,86.0,2022_06
18-317-00189,16.0,2022_06
18-316-00184,37.0,2022_06
18-318-00197,15.0,2022_06
18-313-00173,0.0,2022_06
18-300-00104,0.0,2022_06
18-304-00127,2.0,2022_06
18-316-00188,29.0,2022_06
18-302-00115,11.0,2022_06
18-318-00196,2.0,2022_06
18-757-00254,1.0,2022_06
18-760-00281,9.0,2022_06
18-325-00269,106.0,2022_06
18-319-00202,49.0,2022_06
18-302-00117,16.0,2022_06
18-304-00271,29.0,2022_06
18-326-00247,0.0,2022_06
18-304-00129,5.0,2022_06
18-310-00162,0.0,2022_06
18-304-00128,29.0,2022_06
18-306-00140,0.0,2022_06
18-305-00134,68.0,2022_06
18-321-00215,0.0,2022_06
18-310-00164,0.0,2022_06
18-323-00226,53.0,2022_06
18-307-00141,8.0,2022_06
18-317-00191,25.0,2022_06
18-307-00145,2.0,2022_06
18-321-00272,0.0,2022_06
18-323-00223,118.0,2022_06
18-317-00192,31.0,2022_06
18-305-00135,86.0,2022_06
18-321-00208,60.0,2022_06
18-302-00119,2.0,2022_06
18-305-00132,0.0,2022_06
18-309-00154,0.0,2022_06
18-305-00131,0.0,2022_06
18-303-00123,44.0,2022_06
18-799-00265,88.0,2022_06
18-320-00206,11.0,2022_06
18-316-00185,46.0,2022_06
18-325-00239,2.0,2022_06
18-308-00151,12.0,2022_06
18-311-00166,0.0,2022_06
18-316-00187,8.0,2022_06
18-319-00200,43.0,2022_06
18-307-00147,15.0,2022_06
18-816-00261,37.0,2022_06
18-310-00161,0.0,2022_06
18-312-00169,0.0,2022_06
18-306-00139,7.0,2022_06
18-323-00222,64.0,2022_06
18-310-00163,0.0,2022_06
18-309-00156,0.0,2022_06
18-326-00246,18.0,2022_06
18-316-00186,0.0,2022_06
18-760-00280,5.0,2022_06
18-301-00110,0.0,2023_09
18-303-00121,1.0,2023_09
18-302-00116,0.0,2023_09
18-323-00225,0.0,2023_09
18-323-00224,0.0,2023_09
18-304-00126,0.0,2023_09
18-307-00142,0.0,2023_09
18-320-00207,0.0,2023_09
18-313-00172,0.0,2023_09
18-310-00160,0.0,2023_09
18-321-00214,5.0,2023_09
18-303-00266,0.0,2023_09
18-325-00270,0.0,2023_09
18-311-00165,0.0,2023_09
18-313-00174,0.0,2023_09
18-307-00146,0.0,2023_09
18-308-00150,0.0,2023_09
18-305-00133,0.0,2023_09
18-301-00112,0.0,2023_09
18-310-00158,0.0,2023_09
18-302-00118,0.0,2023_09
18-756-00251,0.0,2023_09
18-321-00211,0.0,2023_09
18-756-00250,0.0,2023_09
18-312-00276,0.0,2023_09
18-305-00130,0.0,2023_09
18-321-00210,0.0,2023_09
18-313-00173,0.0,2023_09
18-300-00104,0.0,2023_09
18-302-00115,0.0,2023_09
18-760-00281,0.0,2023_09
18-325-00269,2.0,2023_09
18-302-00117,4.0,2023_09
18-304-00271,0.0,2023_09
18-310-00162,0.0,2023_09
18-304-00128,0.0,2023_09
18-321-00215,0.0,2023_09
18-321-00208,0.0,2023_09
18-302-00119,0.0,2023_09
18-305-00131,0.0,2023_09
18-325-00239,8.0,2023_09
18-311-00166,0.0,2023_09
18-312-00169,0.0,2023_09
18-306-00139,0.0,2023_09
18-760-00280,0.0,2023_09
18-301-00110,2.0,2023_08
18-311-00167,2.0,2023_08
18-303-00121,0.0,2023_08
18-300-00105,0.0,2023_08
18-302-00116,0.0,2023_08
18-323-00227,0.0,2023_08
18-323-00225,0.0,2023_08
18-323-00224,0.0,2023_08
18-320-00205,1.0,2023_08
18-300-00102,0.0,2023_08
18-304-00126,0.0,2023_08
18-307-00142,1.0,2023_08
18-320-00207,1.0,2023_08
18-756-00249,0.0,2023_08
18-319-00199,1.0,2023_08
18-313-00172,2.0,2023_08
18-310-00160,0.0,2023_08
18-301-00114,0.0,2023_08
18-306-00138,11.0,2023_08
18-303-00266,0.0,2023_08
18-325-00270,0.0,2023_08
18-311-00165,0.0,2023_08
18-313-00174,7.0,2023_08
18-307-00146,0.0,2023_08
18-308-00150,11.0,2023_08
18-305-00133,0.0,2023_08
18-310-00159,0.0,2023_08
18-310-00158,0.0,2023_08
18-300-00103,0.0,2023_08
18-323-00228,0.0,2023_08
18-308-00153,1.0,2023_08
18-756-00251,0.0,2023_08
18-313-00175,0.0,2023_08
18-816-00259,0.0,2023_08
18-300-00101,0.0,2023_08
18-321-00211,0.0,2023_08
18-756-00250,0.0,2023_08
18-326-00245,1.0,2023_08
18-308-00152,1.0,2023_08
18-312-00276,1.0,2023_08
18-307-00144,0.0,2023_08
18-326-00268,1.0,2023_08
18-305-00130,0.0,2023_08
18-321-00210,0.0,2023_08
18-313-00173,1.0,2023_08
18-300-00104,0.0,2023_08
18-302-00115,0.0,2023_08
18-760-00281,10.0,2023_08
18-325-00269,0.0,2023_08
18-302-00117,0.0,2023_08
18-304-00271,15.0,2023_08
18-310-00162,0.0,2023_08
18-306-00140,0.0,2023_08
18-310-00164,0.0,2023_08
18-323-00226,0.0,2023_08
18-307-00141,1.0,2023_08
18-311-00168,0.0,2023_08
18-307-00145,0.0,2023_08
18-321-00208,0.0,2023_08
18-302-00119,0.0,2023_08
18-305-00131,0.0,2023_08
18-313-00177,0.0,2023_08
18-320-00206,0.0,2023_08
18-325-00239,5.0,2023_08
18-308-00151,2.0,2023_08
18-311-00166,12.0,2023_08
18-755-00279,0.0,2023_08
18-307-00147,4.0,2023_08
18-816-00261,1.0,2023_08
18-310-00161,0.0,2023_08
18-312-00169,0.0,2023_08
18-306-00139,0.0,2023_08
18-323-00222,0.0,2023_08
18-310-00163,0.0,2023_08
18-760-00280,3.0,2023_08
18-318-00194,7.0,2024_06
18-317-00190,4.0,2024_06
18-300-00105,12.0,2024_06
18-799-00124,9.0,2024_06
18-302-00116,0.0,2024_06
18-323-00227,7.0,2024_06
18-323-00225,8.0,2024_06
18-303-00264,5.0,2024_06
18-303-00122,20.0,2024_06
18-324-00262,0.0,2024_06
18-300-00102,2.0,2024_06
18-307-00142,1.0,2024_06
18-320-00207,3.0,2024_06
18-319-00199,4.0,2024_06
18-313-00172,0.0,2024_06
18-321-00216,0.0,2024_06
18-319-00198,24.0,2024_06
18-310-00160,0.0,2024_06
18-301-00114,1.0,2024_06
18-306-00138,1.0,2024_06
18-325-00270,1.0,2024_06
18-311-00165,0.0,2024_06
18-313-00174,0.0,2024_06
18-306-00137,0.0,2024_06
18-308-00150,4.0,2024_06
18-310-00159,0.0,2024_06
18-310-00158,0.0,2024_06
18-757-00253,0.0,2024_06
18-309-00155,0.0,2024_06
18-300-00103,2.0,2024_06
18-302-00118,0.0,2024_06
18-323-00228,4.0,2024_06
18-308-00153,5.0,2024_06
18-756-00251,0.0,2024_06
18-313-00175,1.0,2024_06
18-816-00259,9.0,2024_06
18-300-00101,1.0,2024_06
18-318-00195,6.0,2024_06
18-321-00211,1.0,2024_06
18-756-00250,2.0,2024_06
18-326-00245,2.0,2024_06
18-757-00252,13.0,2024_06
18-324-00233,0.0,2024_06
18-308-00152,6.0,2024_06
18-312-00277,0.0,2024_06
18-312-00276,0.0,2024_06
18-307-00144,0.0,2024_06
18-326-00268,1.0,2024_06
18-321-00210,23.0,2024_06
18-305-00136,78.0,2024_06
18-317-00189,0.0,2024_06
18-316-00184,24.0,2024_06
18-318-00197,7.0,2024_06
18-313-00173,0.0,2024_06
18-300-00104,0.0,2024_06
18-316-00188,9.0,2024_06
18-302-00115,38.0,2024_06
18-318-00196,11.0,2024_06
18-757-00254,1.0,2024_06
18-760-00281,0.0,2024_06
18-325-00269,6.0,2024_06
18-319-00202,8.0,2024_06
18-309-00157,0.0,2024_06
18-302-00117,1.0,2024_06
18-304-00271,1.0,2024_06
18-326-00247,3.0,2024_06
18-304-00128,1.0,2024_06
18-305-00134,0.0,2024_06
18-323-00226,2.0,2024_06
18-307-00141,1.0,2024_06
18-317-00191,0.0,2024_06
18-307-00145,0.0,2024_06
18-323-00223,1.0,2024_06
18-317-00192,25.0,2024_06
18-305-00135,9.0,2024_06
18-321-00208,45.0,2024_06
18-302-00119,5.0,2024_06
18-309-00154,0.0,2024_06
18-303-00123,47.0,2024_06
18-799-00265,0.0,2024_06
18-320-00206,2.0,2024_06
18-316-00185,38.0,2024_06
18-325-00239,35.0,2024_06
18-308-00151,2.0,2024_06
18-311-00166,0.0,2024_06
18-316-00187,3.0,2024_06
18-319-00200,27.0,2024_06
18-307-00147,11.0,2024_06
18-816-00261,8.0,2024_06
18-310-00161,0.0,2024_06
18-312-00169,0.0,2024_06
18-323-00222,11.0,2024_06
18-309-00156,0.0,2024_06
18-316-00186,7.0,2024_06
18-760-00280,0.0,2024_06
18-301-00110,28.0,2024_07
18-318-00194,8.0,2024_07
18-311-00167,1.0,2024_07
18-317-00190,41.0,2024_07
18-303-00121,65.0,2024_07
18-300-00105,5.0,2024_07
18-799-00124,19.0,2024_07
18-302-00116,45.0,2024_07
18-323-00227,0.0,2024_07
18-323-00225,0.0,2024_07
18-323-00224,0.0,2024_07
18-303-00122,13.0,2024_07
18-320-00205,0.0,2024_07
18-300-00102,4.0,2024_07
18-304-00126,5.0,2024_07
18-307-00142,6.0,2024_07
18-320-00207,0.0,2024_07
18-301-00113,48.0,2024_07
18-756-00249,4.0,2024_07
18-319-00199,7.0,2024_07
18-313-00172,26.0,2024_07
18-319-00198,18.0,2024_07
18-310-00160,5.0,2024_07
18-321-00214,14.0,2024_07
18-301-00114,42.0,2024_07
18-306-00138,0.0,2024_07
18-303-00266,12.0,2024_07
18-325-00270,0.0,2024_07
18-311-00165,9.0,2024_07
18-313-00174,13.0,2024_07
18-307-00146,8.0,2024_07
18-306-00137,1.0,2024_07
18-308-00150,40.0,2024_07
18-305-00133,4.0,2024_07
18-301-00112,100.0,2024_07
18-310-00159,0.0,2024_07
18-310-00158,3.0,2024_07
18-757-00253,1.0,2024_07
18-309-00155,1.0,2024_07
18-300-00103,3.0,2024_07
18-302-00118,0.0,2024_07
18-308-00153,7.0,2024_07
18-756-00251,4.0,2024_07
18-313-00175,0.0,2024_07
18-816-00259,4.0,2024_07
18-321-00213,18.0,2024_07
18-300-00101,15.0,2024_07
18-318-00195,13.0,2024_07
18-321-00211,11.0,2024_07
18-756-00250,4.0,2024_07
18-326-00245,1.0,2024_07
18-757-00252,13.0,2024_07
18-308-00152,7.0,2024_07
18-312-00277,2.0,2024_07
18-312-00276,9.0,2024_07
18-307-00144,3.0,2024_07
18-326-00268,0.0,2024_07
18-303-00120,6.0,2024_07
18-305-00130,26.0,2024_07
18-321-00210,0.0,2024_07
18-305-00136,7.0,2024_07
18-317-00189,28.0,2024_07
18-316-00184,31.0,2024_07
18-318-00197,5.0,2024_07
18-313-00173,6.0,2024_07
18-300-00104,0.0,2024_07
18-304-00127,0.0,2024_07
18-316-00188,0.0,2024_07
18-302-00115,10.0,2024_07
18-318-00196,5.0,2024_07
18-757-00254,0.0,2024_07
18-755-00248,30.0,2024_07
18-760-00281,21.0,2024_07
18-325-00269,2.0,2024_07
18-319-00202,2.0,2024_07
18-309-00157,15.0,2024_07
18-302-00117,16.0,2024_07
18-304-00271,42.0,2024_07
18-310-00162,84.0,2024_07
18-304-00128,1.0,2024_07
18-313-00176,0.0,2024_07
18-306-00140,1.0,2024_07
18-305-00134,1.0,2024_07
18-321-00215,14.0,2024_07
18-310-00164,10.0,2024_07
18-307-00141,5.0,2024_07
18-311-00168,7.0,2024_07
18-317-00191,65.0,2024_07
18-307-00145,0.0,2024_07
18-321-00272,0.0,2024_07
18-323-00223,0.0,2024_07
18-317-00192,0.0,2024_07
18-314-00275,0.0,2024_07
18-305-00135,5.0,2024_07
18-321-00208,0.0,2024_07
18-302-00119,0.0,2024_07
18-309-00154,3.0,2024_07
18-305-00131,6.0,2024_07
18-755-00278,9.0,2024_07
18-303-00123,0.0,2024_07
18-313-00177,0.0,2024_07
18-320-00206,1.0,2024_07
18-316-00185,31.0,2024_07
18-325-00239,3.0,2024_07
18-308-00151,22.0,2024_07
18-311-00166,9.0,2024_07
18-316-00187,22.0,2024_07
18-755-00279,9.0,2024_07
18-319-00200,31.0,2024_07
18-307-00147,11.0,2024_07
18-816-00261,4.0,2024_07
18-310-00161,0.0,2024_07
18-312-00169,7.0,2024_07
18-306-00139,4.0,2024_07
18-323-00222,1.0,2024_07
18-310-00163,100.0,2024_07
18-309-00156,0.0,2024_07
18-312-00170,4.0,2024_07
18-316-00186,9.0,2024_07
18-760-00280,3.0,2024_07
18-303-00121,7.0,2021_09
18-302-00116,1.0,2021_09
18-323-00224,0.0,2021_09
18-303-00122,0.0,2021_09
18-304-00126,3.0,2021_09
18-307-00142,1.0,2021_09
18-320-00207,4.0,2021_09
18-319-00199,2.0,2021_09
18-313-00172,1.0,2021_09
18-310-00160,0.0,2021_09
18-321-00214,6.0,2021_09
18-306-00138,0.0,2021_09
18-303-00266,1.0,2021_09
18-325-00270,2.0,2021_09
18-311-00165,0.0,2021_09
18-313-00174,1.0,2021_09
18-307-00146,0.0,2021_09
18-306-00137,3.0,2021_09
18-308-00150,0.0,2021_09
18-305-00133,3.0,2021_09
18-301-00112,0.0,2021_09
18-310-00158,0.0,2021_09
18-757-00253,1.0,2021_09
18-756-00251,0.0,2021_09
18-321-00213,0.0,2021_09
18-321-00211,0.0,2021_09
18-756-00250,0.0,2021_09
18-757-00252,1.0,2021_09
18-308-00152,0.0,2021_09
18-312-00277,0.0,2021_09
18-312-00276,0.0,2021_09
18-307-00144,0.0,2021_09
18-303-00120,2.0,2021_09
18-305-00130,4.0,2021_09
18-316-00184,0.0,2021_09
18-313-00173,4.0,2021_09
18-304-00127,0.0,2021_09
18-302-00115,1.0,2021_09
18-760-00281,0.0,2021_09
18-325-00269,6.0,2021_09
18-302-00117,7.0,2021_09
18-304-00271,0.0,2021_09
18-304-00128,0.0,2021_09
18-321-00215,0.0,2021_09
18-307-00141,0.0,2021_09
18-307-00145,0.0,2021_09
18-321-00272,0.0,2021_09
18-302-00119,0.0,2021_09
18-305-00132,0.0,2021_09
18-305-00131,0.0,2021_09
18-303-00123,0.0,2021_09
18-316-00185,0.0,2021_09
18-325-00239,0.0,2021_09
18-308-00151,0.0,2021_09
18-311-00166,2.0,2021_09
18-319-00200,10.0,2021_09
18-312-00169,2.0,2021_09
18-306-00139,1.0,2021_09
18-309-00156,0.0,2021_09
18-760-00280,3.0,2021_09
18-311-00167,0.0,2021_08
18-303-00121,1.0,2021_08
18-302-00116,0.0,2021_08
18-323-00224,0.0,2021_08
18-303-00264,0.0,2021_08
18-303-00122,0.0,2021_08
18-320-00205,6.0,2021_08
18-300-00102,0.0,2021_08
18-304-00126,6.0,2021_08
18-307-00142,0.0,2021_08
18-320-00207,5.0,2021_08
18-756-00249,0.0,2021_08
18-313-00172,12.0,2021_08
18-310-00160,0.0,2021_08
18-321-00214,0.0,2021_08
18-306-00138,0.0,2021_08
18-321-00212,0.0,2021_08
18-303-00266,5.0,2021_08
18-325-00270,0.0,2021_08
18-311-00165,0.0,2021_08
18-313-00174,5.0,2021_08
18-307-00146,0.0,2021_08
18-306-00137,0.0,2021_08
18-308-00150,25.0,2021_08
18-305-00133,0.0,2021_08
18-310-00158,0.0,2021_08
18-300-00103,0.0,2021_08
18-308-00153,12.0,2021_08
18-756-00251,0.0,2021_08
18-321-00213,0.0,2021_08
18-321-00211,0.0,2021_08
18-756-00250,0.0,2021_08
18-324-00233,0.0,2021_08
18-308-00152,4.0,2021_08
18-312-00277,1.0,2021_08
18-312-00276,0.0,2021_08
18-307-00144,0.0,2021_08
18-303-00120,3.0,2021_08
18-305-00130,2.0,2021_08
18-316-00184,0.0,2021_08
18-313-00173,0.0,2021_08
18-300-00104,0.0,2021_08
18-304-00127,0.0,2021_08
18-302-00115,0.0,2021_08
18-760-00281,8.0,2021_08
18-325-00269,1.0,2021_08
18-319-00202,16.0,2021_08
18-302-00117,0.0,2021_08
18-304-00271,27.0,2021_08
18-304-00128,0.0,2021_08
18-306-00140,0.0,2021_08
18-321-00215,0.0,2021_08
18-307-00141,0.0,2021_08
18-311-00168,2.0,2021_08
18-307-00145,0.0,2021_08
18-321-00272,0.0,2021_08
18-305-00135,1.0,2021_08
18-321-00208,0.0,2021_08
18-302-00119,0.0,2021_08
18-305-00132,0.0,2021_08
18-309-00154,0.0,2021_08
18-305-00131,1.0,2021_08
18-320-00206,1.0,2021_08
18-316-00185,0.0,2021_08
18-325-00239,0.0,2021_08
18-308-00151,1.0,2021_08
18-311-00166,5.0,2021_08
18-319-00200,20.0,2021_08
18-307-00147,0.0,2021_08
18-312-00169,0.0,2021_08
18-306-00139,0.0,2021_08
18-309-00156,0.0,2021_08
18-760-00280,1.0,2021_08
18-307-00142,2.0,2021_05
18-308-00150,1.0,2021_05
18-317-00189,1.0,2021_05
18-317-00190,4.0,2021_05
18-311-00165,0.0,2024_09
18-308-00150,3.0,2024_09
18-757-00253,0.0,2024_09
18-308-00153,1.0,2024_09
18-313-00175,0.0,2024_09
18-757-00252,0.0,2024_09
18-308-00152,0.0,2024_09
18-757-00254,0.0,2024_09
18-307-00141,0.0,2024_09
18-317-00192,0.0,2024_09
18-311-00166,0.0,2024_09
18-303-00122,16.0,2024_08
18-313-00172,0.0,2024_08
18-319-00198,4.0,2024_08
18-311-00165,0.0,2024_08
18-313-00174,0.0,2024_08
18-308-00150,0.0,2024_08
18-308-00153,1.0,2024_08
18-313-00175,1.0,2024_08
18-816-00259,0.0,2024_08
18-318-00195,0.0,2024_08
18-326-00245,1.0,2024_08
18-308-00152,1.0,2024_08
18-312-00276,0.0,2024_08
18-326-00268,1.0,2024_08
18-305-00130,0.0,2024_08
18-305-00136,0.0,2024_08
18-317-00189,2.0,2024_08
18-313-00173,0.0,2024_08
18-302-00115,1.0,2024_08
18-318-00196,0.0,2024_08
18-755-00248,28.0,2024_08
18-325-00269,0.0,2024_08
18-302-00117,1.0,2024_08
18-326-00247,0.0,2024_08
18-310-00162,0.0,2024_08
18-313-00176,1.0,2024_08
18-310-00164,2.0,2024_08
18-311-00168,0.0,2024_08
18-317-00191,0.0,2024_08
18-317-00192,1.0,2024_08
18-314-00275,15.0,2024_08
18-305-00131,0.0,2024_08
18-755-00278,6.0,2024_08
18-313-00177,0.0,2024_08
18-308-00151,0.0,2024_08
18-311-00166,0.0,2024_08
18-755-00279,2.0,2024_08
18-310-00161,2.0,2024_08
