Embankments affected,object_id,timeperiod
0.0,18-308-00152,2024_06
0.0,18-312-00277,2024_06
0.0,18-312-00276,2024_06
0.0,18-307-00144,2024_06
2.0,18-326-00268,2024_06
0.0,18-321-00210,2024_06
2.0,18-305-00136,2024_06
0.0,18-317-00189,2024_06
0.0,18-316-00184,2024_06
0.0,18-318-00197,2024_06
0.0,18-313-00173,2024_06
0.0,18-300-00104,2024_06
0.0,18-316-00188,2024_06
1.0,18-302-00115,2024_06
0.0,18-318-00196,2024_06
0.0,18-757-00254,2024_06
0.0,18-760-00281,2024_06
0.0,18-325-00269,2024_06
0.0,18-319-00202,2024_06
0.0,18-309-00157,2024_06
0.0,18-302-00117,2024_06
0.0,18-304-00271,2024_06
0.0,18-326-00247,2024_06
0.0,18-304-00128,2024_06
0.0,18-305-00134,2024_06
0.0,18-323-00226,2024_06
0.0,18-307-00141,2024_06
0.0,18-317-00191,2024_06
0.0,18-307-00145,2024_06
0.0,18-323-00223,2024_06
0.0,18-317-00192,2024_06
5.0,18-305-00135,2024_06
0.0,18-321-00208,2024_06
0.0,18-302-00119,2024_06
0.0,18-309-00154,2024_06
0.0,18-303-00123,2024_06
0.0,18-799-00265,2024_06
0.0,18-320-00206,2024_06
0.0,18-316-00185,2024_06
1.0,18-325-00239,2024_06
0.0,18-308-00151,2024_06
0.0,18-311-00166,2024_06
0.0,18-316-00187,2024_06
0.0,18-319-00200,2024_06
0.0,18-307-00147,2024_06
0.0,18-816-00261,2024_06
0.0,18-310-00161,2024_06
0.0,18-312-00169,2024_06
0.0,18-323-00222,2024_06
0.0,18-309-00156,2024_06
0.0,18-316-00186,2024_06
0.0,18-760-00280,2024_06
0.0,18-301-00110,2024_07
1.0,18-318-00194,2024_07
0.0,18-311-00167,2024_07
1.0,18-317-00190,2024_07
0.0,18-303-00121,2024_07
0.0,18-300-00105,2024_07
0.0,18-799-00124,2024_07
0.0,18-302-00116,2024_07
0.0,18-323-00227,2024_07
0.0,18-323-00225,2024_07
0.0,18-323-00224,2024_07
0.0,18-303-00122,2024_07
0.0,18-320-00205,2024_07
0.0,18-300-00102,2024_07
4.0,18-304-00126,2024_07
5.0,18-307-00142,2024_07
0.0,18-320-00207,2024_07
0.0,18-301-00113,2024_07
0.0,18-756-00249,2024_07
0.0,18-319-00199,2024_07
1.0,18-313-00172,2024_07
1.0,18-319-00198,2024_07
1.0,18-310-00160,2024_07
0.0,18-321-00214,2024_07
0.0,18-301-00114,2024_07
0.0,18-306-00138,2024_07
0.0,18-303-00266,2024_07
0.0,18-325-00270,2024_07
3.0,18-311-00165,2024_07
0.0,18-313-00174,2024_07
0.0,18-307-00146,2024_07
0.0,18-306-00137,2024_07
1.0,18-308-00150,2024_07
0.0,18-305-00133,2024_07
0.0,18-301-00112,2024_07
2.0,18-310-00159,2024_07
0.0,18-310-00158,2024_07
0.0,18-757-00253,2024_07
0.0,18-309-00155,2024_07
0.0,18-300-00103,2024_07
0.0,18-302-00118,2024_07
0.0,18-308-00153,2024_07
4.0,18-756-00251,2024_07
0.0,18-313-00175,2024_07
0.0,18-816-00259,2024_07
0.0,18-321-00213,2024_07
0.0,18-300-00101,2024_07
2.0,18-318-00195,2024_07
0.0,18-321-00211,2024_07
9.0,18-756-00250,2024_07
0.0,18-326-00245,2024_07
0.0,18-757-00252,2024_07
0.0,18-308-00152,2024_07
0.0,18-312-00277,2024_07
2.0,18-312-00276,2024_07
0.0,18-307-00144,2024_07
0.0,18-326-00268,2024_07
0.0,18-303-00120,2024_07
0.0,18-305-00130,2024_07
0.0,18-321-00210,2024_07
1.0,18-305-00136,2024_07
0.0,18-317-00189,2024_07
0.0,18-316-00184,2024_07
3.0,18-318-00197,2024_07
0.0,18-313-00173,2024_07
0.0,18-300-00104,2024_07
0.0,18-304-00127,2024_07
0.0,18-316-00188,2024_07
1.0,18-302-00115,2024_07
0.0,18-318-00196,2024_07
0.0,18-757-00254,2024_07
0.0,18-755-00248,2024_07
0.0,18-760-00281,2024_07
1.0,18-325-00269,2024_07
0.0,18-319-00202,2024_07
0.0,18-309-00157,2024_07
0.0,18-302-00117,2024_07
0.0,18-304-00271,2024_07
0.0,18-310-00162,2024_07
0.0,18-304-00128,2024_07
0.0,18-313-00176,2024_07
0.0,18-306-00140,2024_07
0.0,18-305-00134,2024_07
0.0,18-321-00215,2024_07
0.0,18-310-00164,2024_07
0.0,18-307-00141,2024_07
1.0,18-311-00168,2024_07
2.0,18-317-00191,2024_07
0.0,18-307-00145,2024_07
0.0,18-321-00272,2024_07
0.0,18-323-00223,2024_07
0.0,18-317-00192,2024_07
0.0,18-314-00275,2024_07
0.0,18-305-00135,2024_07
0.0,18-321-00208,2024_07
0.0,18-302-00119,2024_07
0.0,18-309-00154,2024_07
0.0,18-305-00131,2024_07
0.0,18-755-00278,2024_07
0.0,18-303-00123,2024_07
0.0,18-313-00177,2024_07
0.0,18-320-00206,2024_07
4.0,18-316-00185,2024_07
0.0,18-325-00239,2024_07
0.0,18-308-00151,2024_07
10.0,18-311-00166,2024_07
13.0,18-316-00187,2024_07
0.0,18-755-00279,2024_07
0.0,18-319-00200,2024_07
0.0,18-307-00147,2024_07
0.0,18-816-00261,2024_07
0.0,18-310-00161,2024_07
0.0,18-312-00169,2024_07
0.0,18-306-00139,2024_07
0.0,18-323-00222,2024_07
0.0,18-310-00163,2024_07
0.0,18-309-00156,2024_07
0.0,18-312-00170,2024_07
0.0,18-316-00186,2024_07
3.0,18-760-00280,2024_07
0.0,18-303-00122,2024_08
0.0,18-313-00172,2024_08
0.0,18-319-00198,2024_08
0.0,18-311-00165,2024_08
0.0,18-313-00174,2024_08
0.0,18-308-00150,2024_08
0.0,18-308-00153,2024_08
0.0,18-313-00175,2024_08
0.0,18-816-00259,2024_08
0.0,18-318-00195,2024_08
1.0,18-326-00245,2024_08
0.0,18-308-00152,2024_08
0.0,18-312-00276,2024_08
0.0,18-326-00268,2024_08
0.0,18-305-00130,2024_08
0.0,18-305-00136,2024_08
0.0,18-317-00189,2024_08
0.0,18-313-00173,2024_08
0.0,18-302-00115,2024_08
0.0,18-318-00196,2024_08
0.0,18-755-00248,2024_08
0.0,18-325-00269,2024_08
1.0,18-302-00117,2024_08
0.0,18-326-00247,2024_08
0.0,18-310-00162,2024_08
0.0,18-313-00176,2024_08
0.0,18-310-00164,2024_08
0.0,18-311-00168,2024_08
0.0,18-317-00191,2024_08
0.0,18-317-00192,2024_08
0.0,18-314-00275,2024_08
0.0,18-305-00131,2024_08
0.0,18-755-00278,2024_08
0.0,18-313-00177,2024_08
0.0,18-308-00151,2024_08
0.0,18-311-00166,2024_08
0.0,18-755-00279,2024_08
0.0,18-310-00161,2024_08
0.0,18-310-00163,2024_08
0.0,18-312-00170,2024_08
0.0,18-311-00165,2024_09
0.0,18-308-00150,2024_09
0.0,18-757-00253,2024_09
0.0,18-308-00153,2024_09
0.0,18-313-00175,2024_09
0.0,18-757-00252,2024_09
0.0,18-308-00152,2024_09
0.0,18-757-00254,2024_09
0.0,18-307-00141,2024_09
0.0,18-317-00192,2024_09
0.0,18-311-00166,2024_09
