object_id,total_expenditure_value,timeperiod
18-302-00116,322000.0,2023_06
18-304-00128,1801400.0,2023_06
18-321-00211,30688248.0,2023_06
18-325-00238,750000.0,2023_06
18-325-00269,0.0,2023_06
18-326-00246,741405.0,2023_06
18-310-00163,3121000.0,2023_07
18-305-00134,0.0,2023_08
18-322-00219,0.0,2023_08
18-308-00150,4997000.0,2023_09
18-304-00128,0.0,2023_10
18-322-00219,0.0,2023_11
18-317-00189,0.0,2023_12
18-305-00134,0.0,2024_02
18-317-00189,0.0,2024_02
18-301-00112,1470000.0,2024_06
18-310-00164,60000.0,2024_06
18-301-00112,8248353.0,2024_07
18-302-00115,190000.0,2024_07
18-303-00122,850000.0,2024_07
18-305-00134,250000.0,2024_07
18-306-00138,519300.0,2024_07
18-306-00140,2782000.0,2024_07
18-308-00150,5000000.0,2024_07
18-310-00159,60000.0,2024_07
18-310-00160,60000.0,2024_07
18-310-00162,126000.0,2024_07
18-310-00163,342000.0,2024_07
18-317-00189,0.0,2024_07
18-321-00211,200000.0,2024_07
18-323-00226,994400.0,2024_07
18-324-00234,100000.0,2024_07
18-324-00262,190500.0,2024_07
18-321-00213,0.0,2024_08
18-757-00252,67406461.0,2024_09
18-302-00119,2967000.0,2024_11
18-317-00189,0.0,2024_11
18-756-00249,0.0,2024_11
18-322-00219,352428000.0,2025_01
18-305-00134,30000000.0,2025_02
18-313-00175,192678000.0,2025_02
18-326-00246,24933000.0,2025_02
