object_id,Relief Centers,timeperiod
18-326-00268,0.0,2024_06
18-321-00210,18.0,2024_06
18-305-00136,121.0,2024_06
18-317-00189,52.0,2024_06
18-316-00184,78.0,2024_06
18-318-00197,0.0,2024_06
18-313-00173,0.0,2024_06
18-300-00104,0.0,2024_06
18-316-00188,2.0,2024_06
18-302-00115,0.0,2024_06
18-318-00196,6.0,2024_06
18-757-00254,6.0,2024_06
18-760-00281,0.0,2024_06
18-325-00269,11.0,2024_06
18-319-00202,0.0,2024_06
18-309-00157,0.0,2024_06
18-302-00117,0.0,2024_06
18-304-00271,0.0,2024_06
18-326-00247,0.0,2024_06
18-304-00128,9.0,2024_06
18-305-00134,33.0,2024_06
18-323-00226,0.0,2024_06
18-307-00141,0.0,2024_06
18-317-00191,35.0,2024_06
18-307-00145,1.0,2024_06
18-323-00223,2.0,2024_06
18-317-00192,51.0,2024_06
18-305-00135,53.0,2024_06
18-321-00208,13.0,2024_06
18-302-00119,0.0,2024_06
18-309-00154,0.0,2024_06
18-303-00123,38.0,2024_06
18-799-00265,4.0,2024_06
18-320-00206,0.0,2024_06
18-316-00185,15.0,2024_06
18-325-00239,4.0,2024_06
18-308-00151,0.0,2024_06
18-311-00166,0.0,2024_06
18-316-00187,0.0,2024_06
18-319-00200,0.0,2024_06
18-307-00147,0.0,2024_06
18-816-00261,4.0,2024_06
18-310-00161,0.0,2024_06
18-312-00169,0.0,2024_06
18-323-00222,1.0,2024_06
18-309-00156,0.0,2024_06
18-316-00186,0.0,2024_06
18-760-00280,0.0,2024_06
18-301-00110,1.0,2024_07
18-318-00194,51.0,2024_07
18-311-00167,0.0,2024_07
18-317-00190,9.0,2024_07
18-303-00121,57.0,2024_07
18-300-00105,11.0,2024_07
18-799-00124,0.0,2024_07
18-302-00116,28.0,2024_07
18-323-00227,0.0,2024_07
18-323-00225,0.0,2024_07
18-323-00224,3.0,2024_07
18-303-00122,6.0,2024_07
18-320-00205,3.0,2024_07
18-300-00102,0.0,2024_07
18-304-00126,29.0,2024_07
18-307-00142,25.0,2024_07
18-320-00207,5.0,2024_07
18-301-00113,43.0,2024_07
18-756-00249,13.0,2024_07
18-319-00199,7.0,2024_07
18-313-00172,103.0,2024_07
18-319-00198,0.0,2024_07
18-310-00160,13.0,2024_07
18-321-00214,2.0,2024_07
18-301-00114,27.0,2024_07
18-306-00138,2.0,2024_07
18-303-00266,29.0,2024_07
18-325-00270,8.0,2024_07
18-311-00165,136.0,2024_07
18-313-00174,22.0,2024_07
18-307-00146,9.0,2024_07
18-306-00137,5.0,2024_07
18-308-00150,27.0,2024_07
18-305-00133,0.0,2024_07
18-301-00112,18.0,2024_07
18-310-00159,13.0,2024_07
18-310-00158,35.0,2024_07
18-757-00253,3.0,2024_07
18-309-00155,12.0,2024_07
18-300-00103,3.0,2024_07
18-302-00118,0.0,2024_07
18-308-00153,8.0,2024_07
18-756-00251,20.0,2024_07
18-313-00175,0.0,2024_07
18-816-00259,0.0,2024_07
18-321-00213,1.0,2024_07
18-300-00101,1.0,2024_07
18-318-00195,11.0,2024_07
18-321-00211,35.0,2024_07
18-756-00250,123.0,2024_07
18-326-00245,1.0,2024_07
18-757-00252,29.0,2024_07
18-308-00152,50.0,2024_07
18-312-00277,6.0,2024_07
18-312-00276,28.0,2024_07
18-307-00144,7.0,2024_07
18-326-00268,0.0,2024_07
18-303-00120,32.0,2024_07
18-305-00130,101.0,2024_07
18-321-00210,0.0,2024_07
18-305-00136,57.0,2024_07
18-317-00189,6.0,2024_07
18-316-00184,112.0,2024_07
18-318-00197,11.0,2024_07
18-313-00173,17.0,2024_07
18-300-00104,0.0,2024_07
18-304-00127,14.0,2024_07
18-316-00188,0.0,2024_07
18-302-00115,14.0,2024_07
18-318-00196,21.0,2024_07
18-757-00254,0.0,2024_07
18-755-00248,39.0,2024_07
18-760-00281,213.0,2024_07
18-325-00269,25.0,2024_07
18-319-00202,0.0,2024_07
18-309-00157,15.0,2024_07
18-302-00117,20.0,2024_07
18-304-00271,10.0,2024_07
18-310-00162,37.0,2024_07
18-304-00128,41.0,2024_07
18-313-00176,0.0,2024_07
18-306-00140,6.0,2024_07
18-305-00134,33.0,2024_07
18-321-00215,2.0,2024_07
18-310-00164,47.0,2024_07
18-307-00141,29.0,2024_07
18-311-00168,31.0,2024_07
18-317-00191,0.0,2024_07
18-307-00145,30.0,2024_07
18-321-00272,15.0,2024_07
18-323-00223,0.0,2024_07
18-317-00192,0.0,2024_07
18-314-00275,4.0,2024_07
18-305-00135,12.0,2024_07
18-321-00208,1.0,2024_07
18-302-00119,0.0,2024_07
18-309-00154,27.0,2024_07
18-305-00131,103.0,2024_07
18-755-00278,18.0,2024_07
18-303-00123,10.0,2024_07
18-313-00177,1.0,2024_07
18-320-00206,0.0,2024_07
18-316-00185,95.0,2024_07
18-325-00239,19.0,2024_07
18-308-00151,39.0,2024_07
18-311-00166,91.0,2024_07
18-316-00187,10.0,2024_07
18-755-00279,20.0,2024_07
18-319-00200,84.0,2024_07
18-307-00147,16.0,2024_07
18-816-00261,2.0,2024_07
18-310-00161,57.0,2024_07
18-312-00169,13.0,2024_07
18-306-00139,23.0,2024_07
18-323-00222,0.0,2024_07
18-310-00163,15.0,2024_07
18-309-00156,44.0,2024_07
18-312-00170,0.0,2024_07
18-316-00186,0.0,2024_07
18-760-00280,16.0,2024_07
18-303-00122,0.0,2024_08
18-313-00172,0.0,2024_08
18-319-00198,0.0,2024_08
18-311-00165,39.0,2024_08
18-313-00174,2.0,2024_08
18-308-00150,1.0,2024_08
18-308-00153,0.0,2024_08
18-313-00175,10.0,2024_08
18-816-00259,1.0,2024_08
18-318-00195,0.0,2024_08
18-326-00245,0.0,2024_08
18-308-00152,0.0,2024_08
18-312-00276,6.0,2024_08
18-326-00268,0.0,2024_08
18-305-00130,0.0,2024_08
18-305-00136,0.0,2024_08
18-317-00189,0.0,2024_08
18-313-00173,10.0,2024_08
18-302-00115,0.0,2024_08
18-318-00196,0.0,2024_08
18-755-00248,21.0,2024_08
18-325-00269,2.0,2024_08
18-302-00117,1.0,2024_08
18-326-00247,1.0,2024_08
18-310-00162,8.0,2024_08
18-313-00176,12.0,2024_08
18-310-00164,13.0,2024_08
18-311-00168,1.0,2024_08
18-317-00191,0.0,2024_08
18-317-00192,20.0,2024_08
18-314-00275,5.0,2024_08
18-305-00131,0.0,2024_08
18-755-00278,0.0,2024_08
18-313-00177,14.0,2024_08
18-308-00151,0.0,2024_08
18-311-00166,11.0,2024_08
18-755-00279,6.0,2024_08
18-310-00161,0.0,2024_08
18-310-00163,38.0,2024_08
18-312-00170,0.0,2024_08
18-311-00165,0.0,2024_09
18-308-00150,0.0,2024_09
18-757-00253,0.0,2024_09
18-308-00153,0.0,2024_09
18-313-00175,0.0,2024_09
18-757-00252,0.0,2024_09
18-308-00152,0.0,2024_09
18-757-00254,0.0,2024_09
18-307-00141,0.0,2024_09
18-317-00192,0.0,2024_09
18-311-00166,0.0,2024_09
18-307-00142,0.0,2025_05
18-313-00172,1.0,2025_05
18-310-00160,0.0,2025_05
18-321-00212,0.0,2025_05
18-325-00270,0.0,2025_05
18-308-00150,0.0,2025_05
18-323-00228,0.0,2025_05
18-756-00251,0.0,2025_05
18-816-00259,0.0,2025_05
18-308-00152,0.0,2025_05
18-307-00144,0.0,2025_05
18-305-00136,0.0,2025_05
18-302-00115,0.0,2025_05
18-325-00269,0.0,2025_05
18-313-00176,1.0,2025_05
18-307-00141,0.0,2025_05
18-307-00145,1.0,2025_05
18-314-00275,0.0,2025_05
18-309-00154,0.0,2025_05
18-314-00179,3.0,2025_05
18-308-00151,0.0,2025_05
18-816-00261,0.0,2025_05
18-318-00194,69.0,2025_06
18-311-00167,10.0,2025_06
18-302-00116,1.0,2025_06
18-304-00126,0.0,2025_06
18-307-00142,27.0,2025_06
18-756-00249,8.0,2025_06
18-319-00199,0.0,2025_06
18-313-00172,30.0,2025_06
18-321-00216,0.0,2025_06
18-310-00160,13.0,2025_06
18-321-00214,0.0,2025_06
18-306-00138,0.0,2025_06
18-321-00212,0.0,2025_06
18-303-00266,0.0,2025_06
18-325-00270,0.0,2025_06
18-311-00165,0.0,2025_06
18-313-00174,17.0,2025_06
18-306-00137,0.0,2025_06
18-308-00150,4.0,2025_06
18-310-00159,9.0,2025_06
18-310-00158,13.0,2025_06
18-757-00253,1.0,2025_06
18-309-00155,11.0,2025_06
18-756-00251,9.0,2025_06
18-313-00175,0.0,2025_06
18-321-00213,0.0,2025_06
18-318-00195,72.0,2025_06
18-321-00211,0.0,2025_06
18-756-00250,24.0,2025_06
18-757-00252,26.0,2025_06
18-312-00277,0.0,2025_06
18-312-00276,0.0,2025_06
18-307-00144,4.0,2025_06
18-326-00268,0.0,2025_06
18-305-00130,4.0,2025_06
18-321-00210,0.0,2025_06
18-305-00136,106.0,2025_06
18-316-00184,64.0,2025_06
18-318-00197,56.0,2025_06
18-313-00173,2.0,2025_06
18-304-00127,0.0,2025_06
18-316-00188,26.0,2025_06
18-302-00115,0.0,2025_06
18-318-00196,96.0,2025_06
18-757-00254,0.0,2025_06
18-760-00281,0.0,2025_06
18-325-00269,2.0,2025_06
18-309-00157,3.0,2025_06
18-304-00271,0.0,2025_06
18-310-00162,6.0,2025_06
18-304-00128,2.0,2025_06
18-313-00176,7.0,2025_06
18-305-00134,8.0,2025_06
18-321-00215,0.0,2025_06
18-310-00164,11.0,2025_06
18-307-00141,19.0,2025_06
18-311-00168,4.0,2025_06
18-307-00145,23.0,2025_06
18-321-00272,0.0,2025_06
18-314-00275,13.0,2025_06
18-305-00135,11.0,2025_06
18-305-00132,0.0,2025_06
18-309-00154,3.0,2025_06
18-305-00131,5.0,2025_06
18-316-00185,83.0,2025_06
18-314-00179,2.0,2025_06
18-325-00239,0.0,2025_06
18-308-00151,5.0,2025_06
18-311-00166,5.0,2025_06
18-316-00187,96.0,2025_06
18-319-00200,0.0,2025_06
18-310-00161,31.0,2025_06
18-312-00169,2.0,2025_06
18-306-00139,0.0,2025_06
18-310-00163,2.0,2025_06
18-309-00156,14.0,2025_06
18-312-00170,0.0,2025_06
18-316-00186,8.0,2025_06
18-760-00280,0.0,2025_06
18-307-00142,1.0,2025_07
18-313-00172,18.0,2025_07
18-306-00138,0.0,2025_07
18-313-00174,1.0,2025_07
18-308-00150,0.0,2025_07
18-314-00178,9.0,2025_07
18-757-00253,4.0,2025_07
18-308-00153,0.0,2025_07
18-756-00251,4.0,2025_07
18-313-00175,22.0,2025_07
18-756-00250,8.0,2025_07
18-757-00252,2.0,2025_07
18-308-00152,32.0,2025_07
18-312-00276,0.0,2025_07
18-305-00136,21.0,2025_07
18-313-00173,7.0,2025_07
18-313-00176,28.0,2025_07
18-305-00134,12.0,2025_07
18-307-00141,5.0,2025_07
18-311-00168,4.0,2025_07
18-307-00145,0.0,2025_07
18-314-00275,5.0,2025_07
18-305-00135,0.0,2025_07
18-313-00177,17.0,2025_07
18-314-00179,16.0,2025_07
18-308-00151,1.0,2025_07
18-307-00147,0.0,2025_07
18-312-00169,1.0,2025_07
18-312-00170,10.0,2025_07
18-326-00246,0.0,2025_07
18-320-00205,0.0,2025_08
18-300-00102,0.0,2025_08
18-307-00142,6.0,2025_08
18-756-00249,3.0,2025_08
18-319-00199,0.0,2025_08
18-319-00198,0.0,2025_08
18-306-00138,1.0,2025_08
18-325-00270,0.0,2025_08
18-311-00165,0.0,2025_08
18-313-00174,0.0,2025_08
18-307-00146,0.0,2025_08
18-306-00137,12.0,2025_08
18-308-00150,1.0,2025_08
18-308-00153,0.0,2025_08
18-756-00251,1.0,2025_08
18-321-00213,0.0,2025_08
18-300-00101,7.0,2025_08
18-756-00250,8.0,2025_08
18-308-00152,0.0,2025_08
18-312-00276,4.0,2025_08
18-307-00144,0.0,2025_08
18-326-00268,0.0,2025_08
18-755-00248,6.0,2025_08
18-325-00269,0.0,2025_08
18-310-00162,19.0,2025_08
18-306-00140,1.0,2025_08
18-307-00141,0.0,2025_08
18-311-00168,7.0,2025_08
18-308-00151,2.0,2025_08
18-311-00166,2.0,2025_08
18-755-00279,0.0,2025_08
18-319-00200,0.0,2025_08
18-306-00139,0.0,2025_08
18-310-00163,1.0,2025_08
18-312-00170,3.0,2025_08
18-756-00249,19.0,2025_09
18-313-00172,30.0,2025_09
18-319-00198,0.0,2025_09
18-306-00138,28.0,2025_09
18-313-00174,0.0,2025_09
18-308-00150,0.0,2025_09
18-314-00178,4.0,2025_09
18-300-00103,3.0,2025_09
18-308-00153,0.0,2025_09
18-756-00251,4.0,2025_09
18-313-00175,22.0,2025_09
18-756-00250,7.0,2025_09
18-305-00130,0.0,2025_09
18-316-00184,0.0,2025_09
18-313-00173,3.0,2025_09
18-316-00188,0.0,2025_09
18-319-00202,0.0,2025_09
18-313-00176,2.0,2025_09
18-306-00140,9.0,2025_09
18-307-00145,0.0,2025_09
18-305-00131,13.0,2025_09
18-755-00278,2.0,2025_09
18-313-00177,27.0,2025_09
18-316-00185,0.0,2025_09
18-314-00179,5.0,2025_09
18-308-00151,0.0,2025_09
18-311-00166,1.0,2025_09
18-316-00187,0.0,2025_09
18-316-00186,0.0,2025_09
18-311-00167,1.0,2025_10
18-302-00116,0.0,2025_10
18-319-00198,0.0,2025_10
18-308-00153,0.0,2025_10
18-313-00175,0.0,2025_10
18-300-00101,2.0,2025_10
18-312-00276,3.0,2025_10
18-319-00202,0.0,2025_10
18-308-00151,0.0,2025_10
18-319-00200,0.0,2025_10
18-312-00169,4.0,2025_10
18-316-00186,0.0,2025_10
