object_id,Immediate Measures_tenders_awarded_value,timeperiod
18-312-00276,3499240.32,2020_05
18-321-00211,0.0,2020_05
18-324-00233,8900259.0,2020_05
18-324-00234,5943775.0,2020_05
18-324-00262,4983799.0,2020_05
18-326-00246,7497297.0,2020_05
18-326-00247,5617893.0,2020_05
18-759-00255,7334187.93,2020_05
18-760-00281,9990202.0,2020_05
18-300-00101,19447009.14,2020_06
18-302-00116,34170859.54,2020_06
18-303-00122,77296509.24,2020_06
18-304-00128,27872527.96,2020_06
18-305-00134,123771168.68,2020_06
18-306-00139,25961023.91,2020_06
18-307-00145,3405385.99,2020_06
18-310-00160,74389405.04,2020_06
18-310-00161,14264223.45,2020_06
18-317-00189,401002737.56,2020_06
18-320-00205,12948824.48,2020_06
18-321-00211,16218500.49,2020_06
18-321-00273,22830964.39,2020_06
18-322-00219,26828754.55,2020_06
18-323-00226,16605201.33,2020_06
18-300-00101,15381644.54,2020_07
18-300-00102,13498780.77,2020_07
18-300-00103,8939913.0,2020_07
18-300-00104,21676553.97,2020_07
18-300-00105,6677678.0,2020_07
18-300-00108,24946273.51,2020_07
18-301-00112,25851952.41,2020_07
18-305-00134,40701971.54,2020_07
18-307-00141,15788362.0,2020_07
18-307-00145,0.0,2020_07
18-307-00146,16096160.0,2020_07
18-309-00155,4828486.38,2020_07
18-310-00158,11390144.17,2020_07
18-310-00161,13870279.7,2020_07
18-316-00185,21827278.06,2020_07
18-318-00195,12306365.18,2020_07
18-320-00204,11756938.2,2020_07
18-320-00205,19892399.0,2020_07
18-324-00231,17978338.92,2020_07
18-325-00270,15433750.09,2020_07
18-326-00247,58615907.0,2020_07
18-300-00101,9400036.4,2020_08
18-301-00112,23902519.0,2020_08
18-301-00114,5699232.0,2020_08
18-305-00132,2907192.5,2020_08
18-306-00139,9339319.66,2020_08
18-307-00145,9536685.45,2020_08
18-307-00147,17820157.0,2020_08
18-308-00150,58286527.1,2020_08
18-310-00163,11616068.99,2020_08
18-312-00170,20900000.0,2020_08
18-312-00276,11599181.0,2020_08
18-320-00207,11431588.0,2020_08
18-322-00219,17070767.41,2020_08
18-325-00270,13157578.28,2020_08
18-756-00251,6144826.02,2020_08
18-760-00281,21848409.0,2020_08
18-301-00112,8426340.95,2020_09
18-306-00139,6075902.0,2020_09
18-323-00226,18842100.0,2020_09
18-760-00281,934202.0,2020_09
18-300-00101,5153351.0,2020_10
18-301-00112,37385560.09,2020_10
18-305-00134,50324973.72,2020_10
18-306-00139,21998118.57,2020_10
18-307-00145,57338599.0,2020_10
18-310-00160,110092698.56,2020_10
18-315-00181,14071287.37,2020_10
18-317-00190,10493090.7,2020_10
18-320-00207,8192060.0,2020_10
18-322-00219,32328385.020000003,2020_10
18-323-00226,11916752.4,2020_10
18-760-00281,44211088.82,2020_10
18-303-00122,45671348.4,2020_11
18-306-00139,15599128.74,2020_11
18-318-00195,71399820.27000001,2020_11
18-323-00226,11045088.6,2020_11
18-306-00139,15999947.15,2020_12
18-307-00145,23900168.14,2020_12
18-322-00219,26861000.23,2020_12
18-323-00226,15949823.49,2020_12
18-300-00106,14960000.17,2021_01
18-306-00139,35630908.32,2021_01
18-312-00171,12604005.0,2021_01
18-322-00219,4721400.0,2021_01
18-305-00130,21500000.0,2021_02
18-306-00139,7899198.51,2021_02
18-313-00175,13806747.14,2021_02
18-319-00200,13923849.84,2021_02
18-320-00207,5936582.15,2021_02
18-322-00219,3498700.0,2021_02
18-306-00139,25899406.37,2021_03
18-308-00150,15593354.0,2021_03
18-313-00173,14498538.1,2021_03
18-317-00189,13517094.03,2021_03
18-760-00281,38664987.0,2021_03
18-317-00189,145026209.0,2021_04
18-300-00102,0.0,2021_05
18-300-00104,13048588.92,2021_05
18-301-00112,50310757.85,2021_05
18-302-00116,98994450.25,2021_05
18-302-00118,13498985.84,2021_05
18-303-00122,48977757.35,2021_05
18-303-00264,5947197.0,2021_05
18-305-00134,71995846.9,2021_05
18-306-00139,23757718.34,2021_05
18-307-00145,13499233.0,2021_05
18-310-00160,57776784.21,2021_05
18-312-00276,49497245.02,2021_05
18-320-00207,0.0,2021_05
18-321-00212,7028506.35,2021_05
18-321-00273,29698291.74,2021_05
18-322-00219,68404845.66,2021_05
18-322-00220,12599566.84,2021_05
18-323-00226,56442739.93000001,2021_05
18-324-00231,0.0,2021_05
18-324-00262,4856993.0,2021_05
18-325-00269,40497698.51,2021_05
18-326-00246,29039172.59,2021_05
18-300-00101,15412960.010000002,2021_06
18-300-00102,9899826.47,2021_06
18-300-00103,10949637.08,2021_06
18-300-00104,401832619.04,2021_06
18-301-00113,9955903.68,2021_06
18-303-00122,22498324.8,2021_06
18-304-00271,22498743.68,2021_06
18-305-00134,71995868.43,2021_06
18-306-00139,8999139.0,2021_06
18-308-00150,17958510.0,2021_06
18-317-00190,10344693.35,2021_06
18-319-00202,9963104.07,2021_06
18-320-00204,6497687.62,2021_06
18-323-00226,8172920.61,2021_06
18-324-00262,84991160.45,2021_06
18-324-00263,9881679.0,2021_06
18-326-00240,9999967.88,2021_06
18-326-00247,13994999.95,2021_06
18-759-00255,21482937.71,2021_06
18-760-00281,14848827.0,2021_06
18-300-00101,12319971.28,2021_07
18-300-00102,24097525.0,2021_07
18-300-00103,14997481.0,2021_07
18-301-00113,8020583.0,2021_07
18-304-00127,18869776.0,2021_07
18-304-00271,7794000.0,2021_07
18-305-00132,5103935.0,2021_07
18-324-00232,8291103.0,2021_07
18-326-00246,11450448.0,2021_07
18-326-00247,9982145.0,2021_07
18-326-00268,6981894.0,2021_07
18-816-00259,24097525.0,2021_07
18-300-00101,7991730.0,2021_08
18-300-00104,9997133.0,2021_08
18-303-00122,25096615.0,2021_08
18-305-00134,34989047.1,2021_08
18-312-00169,7732676.0,2021_08
18-317-00189,10576828.82,2021_08
18-318-00196,9917247.19,2021_08
18-320-00207,18684276.0,2021_08
18-321-00210,11659680.0,2021_08
18-326-00246,36677995.0,2021_08
18-307-00144,22498688.06,2021_09
18-310-00159,71911403.54,2021_09
18-310-00163,38221550.11,2021_09
18-760-00281,35907795.59,2021_09
18-306-00139,6749989.68,2021_10
18-308-00150,44907486.84,2021_10
18-310-00160,305506917.69,2021_10
18-760-00281,22498407.94,2021_10
18-300-00104,15084883.0,2021_11
18-305-00134,18945817.49,2021_11
18-310-00160,62996404.13,2021_11
18-756-00251,10385711.0,2021_11
18-307-00145,149848627.4,2021_12
18-312-00276,17054493.0,2021_12
18-312-00277,40497687.58,2022_01
18-300-00104,12998583.01,2022_02
18-307-00145,27594617.11,2022_02
18-310-00159,62996256.8,2022_02
18-318-00195,2383999.0,2022_02
18-321-00273,8060280.0,2022_02
18-300-00101,5499866.0,2022_03
18-308-00153,6998176.83,2022_03
18-310-00160,161410916.43,2022_03
18-323-00226,5745600.0,2022_04
18-300-00101,9999777.67,2022_05
18-300-00102,0.0,2022_05
18-300-00103,20249772.01,2022_05
18-300-00104,24299599.0,2022_05
18-303-00122,5491376.0,2022_05
18-305-00134,9630000.0,2022_05
18-307-00145,23654895.0,2022_05
18-308-00150,8310636.0,2022_05
18-310-00164,8999635.0,2022_05
18-320-00205,8999992.0,2022_05
18-321-00216,8999665.0,2022_05
18-300-00101,41791942.760000005,2022_06
18-300-00102,15477118.98,2022_06
18-300-00103,19799678.03,2022_06
18-300-00104,43648308.02,2022_06
18-300-00105,10799799.0,2022_06
18-300-00107,7999274.97,2022_06
18-302-00116,22499828.0,2022_06
18-303-00122,13499727.0,2022_06
18-303-00123,10799969.0,2022_06
18-304-00271,52920900.0,2022_06
18-305-00130,6299269.01,2022_06
18-306-00139,58499774.0,2022_06
18-308-00150,75322280.75,2022_06
18-310-00158,17999597.0,2022_06
18-310-00159,44484701.43,2022_06
18-310-00160,25199811.0,2022_06
18-310-00163,23399870.0,2022_06
18-310-00164,11699870.0,2022_06
18-312-00169,19799993.0,2022_06
18-312-00276,0.0,2022_06
18-319-00200,11913000.0,2022_06
18-319-00201,8999627.0,2022_06
18-320-00205,17999986.0,2022_06
18-320-00207,27899316.71,2022_06
18-322-00219,16199956.0,2022_06
18-324-00233,8549618.0,2022_06
18-324-00260,3787959.88,2022_06
18-325-00269,5507523.0,2022_06
18-756-00249,13499987.0,2022_06
18-301-00112,0.0,2022_07
18-302-00119,4985833.31,2022_07
18-303-00122,20699989.0,2022_07
18-305-00134,17994600.0,2022_07
18-308-00150,19207596.87,2022_07
18-308-00151,4992983.91,2022_07
18-308-00152,21493804.26,2022_07
18-317-00190,44999663.0,2022_07
18-321-00213,4984985.18,2022_07
18-321-00273,0.0,2022_07
18-322-00219,8196433.0,2022_07
18-758-00256,12819459.15,2022_07
18-303-00121,28448872.0,2022_08
18-305-00134,9090000.0,2022_08
18-306-00139,3154000.0,2022_08
18-310-00160,67499654.39,2022_08
18-310-00162,2502300.0,2022_08
18-317-00190,17999778.0,2022_08
18-319-00199,3864000.0,2022_08
18-319-00200,3499021.0,2022_08
18-319-00202,9986507.0,2022_08
18-320-00207,34199952.0,2022_08
18-322-00219,3303998.0,2022_08
18-324-00263,60299878.0,2022_08
18-300-00104,11955526.55,2022_09
18-301-00110,12981731.94,2022_09
18-301-00113,9311830.99,2022_09
18-303-00122,13500000.0,2022_09
18-306-00139,0.0,2022_09
18-308-00152,7829698.25,2022_09
18-313-00175,19970965.0,2022_09
18-316-00184,7998029.0,2022_09
18-316-00185,17999965.0,2022_09
18-316-00187,0.0,2022_09
18-319-00199,3225931.0,2022_09
18-322-00219,3093706.0,2022_09
18-325-00269,3728700.0,2022_09
18-755-00279,4518122.03,2022_09
18-758-00256,7870615.07,2022_09
18-758-00257,0.0,2022_09
18-300-00104,2763395.99,2022_10
18-303-00121,6494926.0,2022_10
18-303-00122,19799983.0,2022_10
18-317-00190,18841982.0,2022_10
18-300-00104,3029379.3,2022_11
18-301-00112,49008496.08,2022_11
18-302-00115,4453468.57,2022_11
18-303-00122,0.0,2022_11
18-305-00134,44997300.0,2022_11
18-306-00139,17999997.0,2022_11
18-307-00145,44999683.0,2022_11
18-308-00151,3861147.0,2022_11
18-310-00160,134973759.3,2022_11
18-312-00276,35999912.0,2022_11
18-321-00273,35999757.0,2022_11
18-303-00122,31404153.1,2022_12
18-305-00134,18413193.0,2022_12
18-306-00139,13499869.0,2022_12
18-322-00219,2834544.0,2022_12
18-300-00101,4169348.04,2023_01
18-301-00112,89999836.0,2023_01
18-306-00139,12599978.0,2023_01
18-310-00160,116040288.5,2023_01
18-312-00169,15299761.0,2023_01
18-317-00190,40499644.0,2023_01
18-324-00231,49499912.0,2023_01
18-300-00104,0.0,2023_02
18-316-00184,12501000.0,2023_02
18-320-00205,565668069.0,2023_02
18-320-00206,0.0,2023_02
18-320-00207,3329964.0,2023_02
18-321-00213,5248874.0,2023_02
18-322-00219,976680.0,2023_02
18-303-00120,9589199.0,2023_03
18-303-00122,141092732.0,2023_03
18-304-00128,173008113.0,2023_03
18-305-00134,78463523.49000001,2023_03
18-308-00150,3769570.55,2023_03
18-310-00160,84106903.0,2023_03
18-317-00190,158635215.0,2023_03
18-318-00195,165674577.0,2023_03
18-320-00205,5917427.1,2023_03
18-322-00219,152817299.62,2023_03
18-325-00269,82558245.0,2023_03
18-326-00246,362486950.0,2023_03
18-760-00281,268829079.0,2023_03
18-816-00261,329334807.0,2023_03
18-303-00122,150853372.0,2023_04
18-304-00128,345434819.11,2023_04
18-310-00159,128917356.0,2023_04
18-317-00190,107857466.0,2023_04
18-320-00205,4720570.0,2023_04
18-322-00219,43515365.0,2023_04
18-325-00269,276689411.0,2023_04
18-303-00120,3844987.0,2023_05
18-303-00122,3948156.0,2023_05
18-304-00128,135962504.0,2023_05
18-305-00134,126530835.69,2023_05
18-306-00139,129740309.0,2023_05
18-310-00159,138115070.0,2023_05
18-316-00185,517033598.24,2023_05
18-317-00190,151823986.0,2023_05
18-325-00269,517423806.0,2023_05
18-816-00261,81297382.0,2023_05
18-301-00112,22498239.0,2023_06
18-303-00122,14999900.0,2023_06
18-305-00134,181302800.0,2023_06
18-305-00135,25801020.0,2023_06
18-306-00139,90732476.0,2023_06
18-307-00145,0.0,2023_06
18-310-00159,152057501.0,2023_06
18-310-00160,0.0,2023_06
18-318-00195,245493412.0,2023_06
18-320-00205,108093028.0,2023_06
18-322-00219,117907114.25,2023_06
18-325-00269,113707254.0,2023_06
18-326-00245,0.0,2023_06
18-816-00261,198379969.0,2023_06
18-300-00101,55876180.0,2023_07
18-300-00104,58012900.0,2023_07
18-313-00175,9448204.0,2023_07
18-317-00189,14695222.0,2023_07
18-317-00192,38316000.0,2023_07
18-325-00270,0.0,2023_07
18-325-00239,3296670.0,2023_08
18-300-00104,38376396.75,2023_09
18-303-00122,21522002.0,2023_09
18-322-00219,31949626.0,2023_09
