,revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,timeperiod,object_id
4694,Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,0.3446436307356001,7448,2022_10,18-302-00115
4695,Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,0.2795424940817099,547,2022_10,18-302-00116
4696,Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,,0,2022_10,18-302-00117
4697,Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,,0,2022_10,18-302-00118
4698,Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,,0,2022_10,18-302-00119
4699,Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,,0,2022_10,18-303-00120
4700,Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,,0,2022_10,18-303-00121
4701,Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,,0,2022_10,18-303-00122
4702,Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,,0,2022_10,18-303-00123
4703,Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,,0,2022_10,18-799-00124
4704,Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,,0,2022_10,18-799-00125
4705,Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,,0,2022_10,18-304-00126
4706,Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,,0,2022_10,18-304-00127
4707,Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,0.4432134460984614,114,2022_10,18-304-00128
4708,Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,0.501721080254921,1867,2022_10,18-304-00129
4709,Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,0.662914985126909,10411,2022_10,18-305-00130
4710,Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,0.6181600478137211,6142,2022_10,18-305-00131
4711,Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,0.52475146484375,5500,2022_10,18-305-00132
4712,Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,0.4660196467286825,2926,2022_10,18-305-00133
4713,Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,0.4500625971587503,6674,2022_10,18-305-00134
4714,Raha,NAGAON,Nagaon,Raha,,340889151.3,341,0.495857272608538,5862,2022_10,18-305-00135
4715,Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,0.5228424413218755,6713,2022_10,18-305-00136
4716,Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.4376236783900111,4251,2022_10,18-306-00137
4717,Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,0.7130867427740079,17463,2022_10,18-306-00138
4718,Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,0.321078664280842,9804,2022_10,18-306-00139
4719,Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,0.5708390722453223,12025,2022_10,18-306-00140
4720,Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,0.6585975553442426,6852,2022_10,18-307-00141
4721,Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,0.5884239611359827,5668,2022_10,18-307-00142
4722,Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,0.640931565532848,2679,2022_10,18-307-00143
4723,Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,0.6471929637923056,9455,2022_10,18-307-00144
4724,North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.5861616097822152,10360,2022_10,18-307-00145
4725,Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.6159477740686714,8355,2022_10,18-307-00146
4726,Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.6123734411333613,5053,2022_10,18-307-00147
4727,Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.7282254219055175,160,2022_10,18-308-00148
4728,Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.7701046197768334,2809,2022_10,18-308-00149
4729,Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,0.6594553586994422,7170,2022_10,18-308-00150
4730,Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,0.611640396631947,13513,2022_10,18-308-00151
4731,Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,0.4537253571789176,15475,2022_10,18-308-00152
4732,Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,0.6720057911072037,5865,2022_10,18-308-00153
4733,Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,0.4654856284729154,15027,2022_10,18-309-00154
4734,Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,0.6345932125567378,16964,2022_10,18-309-00155
4735,Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,0.6839162244344592,16135,2022_10,18-309-00156
4736,Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,0.7701225172328028,12313,2022_10,18-309-00157
4737,Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,0.3699229809090213,13069,2022_10,18-310-00158
4738,Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,0.4377354495347896,7107,2022_10,18-310-00159
4739,Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,0.3276049919461467,11912,2022_10,18-310-00160
4740,Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,0.7062371289244638,6434,2022_10,18-310-00161
4741,Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,0.756123144161288,7127,2022_10,18-310-00162
4742,Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,0.7744774962671402,7074,2022_10,18-310-00163
4743,Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,0.7187454018096615,8389,2022_10,18-310-00164
4744,Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,0.6282891150933293,8170,2022_10,18-311-00165
4745,Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,0.4943284254807692,1625,2022_10,18-311-00166
4746,Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,,0,2022_10,18-311-00167
4747,Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,,0,2022_10,18-311-00168
4748,Teok,JORHAT,Jorhat,Teok,,449551926.2,450,,0,2022_10,18-312-00169
4749,Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,0.4258631017823882,302,2022_10,18-312-00170
4750,Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,,0,2022_10,18-312-00171
4751,Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,0.5316125186182401,15274,2022_10,18-313-00172
4752,Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,0.2680943260537748,8517,2022_10,18-313-00173
4753,Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,0.519161403640902,5809,2022_10,18-313-00174
4754,Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,0.4676083291513563,11022,2022_10,18-313-00175
4755,Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,0.4900997769811734,5710,2022_10,18-313-00176
4756,Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,0.393608969634434,6625,2022_10,18-313-00177
4757,Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,0.5197739589950645,1279,2022_10,18-314-00178
4758,Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,0.6343161718555251,28081,2022_10,18-314-00179
4759,Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,0.8369187576926036,25999,2022_10,18-315-00180
4760,Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,0.8631273182608586,4996,2022_10,18-315-00181
4761,Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,,0,2022_10,18-315-00182
4762,Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,0.8353413297266514,10536,2022_10,18-315-00183
4763,Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,0.6002583382641641,6813,2022_10,18-316-00184
4764,Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,,0,2022_10,18-316-00185
4765,Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,,0,2022_10,18-316-00186
4766,Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,,0,2022_10,18-316-00187
4767,Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,,0,2022_10,18-316-00188
4768,Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,0.5164637411794355,3162,2022_10,18-317-00189
4769,Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,0.4927295345546366,2305,2022_10,18-317-00190
4770,Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,0.5435397773950961,4945,2022_10,18-317-00191
4771,Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,0.7936792913472878,11872,2022_10,18-317-00192
4772,"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,0.606096912533363,7868,2022_10,18-317-00193
4773,Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,0.8028725844163161,156,2022_10,18-318-00194
4774,Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,0.7615944998604911,504,2022_10,18-318-00195
4775,Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,0.8879881434970431,9,2022_10,18-318-00196
4776,Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,,0,2022_10,18-318-00197
4777,"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,,0,2022_10,18-319-00198
4778,Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,,0,2022_10,18-319-00199
4779,Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,,0,2022_10,18-319-00200
4780,Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,,0,2022_10,18-319-00201
4781,Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,,0,2022_10,18-319-00202
4782,Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,,0,2022_10,18-320-00203
4783,Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,,0,2022_10,18-320-00204
4784,Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,,0,2022_10,18-320-00205
4785,Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,,0,2022_10,18-320-00206
4786,Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,,0,2022_10,18-320-00207
4787,"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,,0,2022_10,18-321-00208
4788,Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,,0,2022_10,18-321-00209
4789,Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,,0,2022_10,18-321-00210
4790,Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,,0,2022_10,18-321-00211
4791,Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,,0,2022_10,18-321-00212
4792,Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,,0,2022_10,18-321-00213
4793,Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,,0,2022_10,18-321-00214
4794,Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,,0,2022_10,18-321-00215
4795,Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,,0,2022_10,18-321-00216
4796,"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,,0,2022_10,18-321-00217
4797,Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,,0,2022_10,18-321-00218
4798,Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,,0,2022_10,18-322-00219
4799,Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,,0,2022_10,18-322-00220
4800,Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,,0,2022_10,18-322-00221
4801,"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,,0,2022_10,18-323-00222
4802,"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,,0,2022_10,18-323-00223
4803,Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,,0,2022_10,18-323-00224
4804,Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,,0,2022_10,18-323-00225
4805,Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,,0,2022_10,18-323-00226
4806,Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,,0,2022_10,18-323-00227
4807,Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,,0,2022_10,18-323-00228
4808,Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,,0,2022_10,18-324-00260
4809,Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,,0,2022_10,18-323-00230
4810,Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,,0,2022_10,18-324-00231
4811,Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,,0,2022_10,18-324-00232
4812,Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,,0,2022_10,18-324-00233
4813,Barama,BAKSA,Baksa,Barama,,95546762.3,96,,0,2022_10,18-324-00234
4814,Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,,0,2022_10,18-816-00235
4815,Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,,0,2022_10,18-816-00236
4816,Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,,0,2022_10,18-325-00237
4817,Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,,0,2022_10,18-325-00238
4818,Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,,0,2022_10,18-325-00239
4819,Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,,0,2022_10,18-326-00240
4820,Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,,0,2022_10,18-326-00241
4821,Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,,0,2022_10,18-326-00242
4822,Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,,0,2022_10,18-326-00243
4823,Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,,0,2022_10,18-326-00244
4824,Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,,0,2022_10,18-326-00245
4825,Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,,0,2022_10,18-326-00246
4826,Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,,0,2022_10,18-326-00247
4827,Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,0.7264425212707117,5311,2022_10,18-755-00248
4828,Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,0.5969807045275958,18771,2022_10,18-756-00249
4829,Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,0.5496342491065627,7695,2022_10,18-756-00250
4830,Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,0.6885883684474022,5649,2022_10,18-756-00251
4831,Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.6504681439148221,4721,2022_10,18-757-00252
4832,Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,0.5992671828251496,5682,2022_10,18-757-00253
4833,Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,0.6193206455910852,9675,2022_10,18-757-00254
4834,Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,0.8168425971499554,42666,2022_10,18-759-00255
4835,South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,0.1701570368605484,7763,2022_10,18-758-00256
4836,Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,0.4746696946855275,4436,2022_10,18-758-00257
4837,Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,,0,2022_10,18-816-00258
4838,Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,,0,2022_10,18-816-00259
4839,Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,,0,2022_10,18-816-00261
4840,Baksa,BAKSA,Baksa,Baska,,295501945.5,296,,0,2022_10,18-324-00262
4841,Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,,0,2022_10,18-324-00263
4842,Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,,0,2022_10,18-303-00264
4843,Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,,0,2022_10,18-799-00265
4844,Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,,0,2022_10,18-303-00266
4845,North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,,0,2022_10,18-322-00267
4846,Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,,0,2022_10,18-326-00268
4847,Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,,0,2022_10,18-325-00269
4848,Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,,0,2022_10,18-325-00270
4849,Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,,0,2022_10,18-304-00271
4850,Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,,0,2022_10,18-321-00272
4851,Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,,0,2022_10,18-321-00273
4852,Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,,0,2022_10,18-301-00274
4853,Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,0.6445726008573688,2648,2022_10,18-312-00276
4854,Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,,0,2022_10,18-312-00277
4855,Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,0.7934908906836897,6922,2022_10,18-755-00278
4856,Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,0.6994616190592448,1536,2022_10,18-755-00279
4857,Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,0.4944195245169143,3684,2022_10,18-760-00280
4858,Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,0.1452105484573477,4999,2022_10,18-760-00281
4859,Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,0.6595906541066893,48421,2022_10,18-314-00275
4860,Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.5896592395974377,19202,2019_05,18-300-00101
4861,Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,0.5250696045867823,2839,2019_05,18-300-00102
4862,Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,0.5034165389366764,5464,2019_05,18-300-00103
4863,Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.6045631683389036,17803,2019_05,18-300-00104
4864,Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.5796863159349533,5031,2019_05,18-300-00105
4865,Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.5914642929772235,1844,2019_05,18-300-00106
4866,Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.5796118980070009,2214,2019_05,18-300-00107
4867,Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,0.5708760883084577,1809,2019_05,18-300-00108
4868,Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,0.3263023617393092,3800,2019_05,18-301-00109
4869,Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,0.4806594019141119,3955,2019_05,18-301-00110
4870,Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,0.5303490032139617,3583,2019_05,18-301-00111
4871,Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,0.3794931971040883,6384,2019_05,18-301-00112
4872,Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,0.4618460810057853,5272,2019_05,18-301-00113
4873,Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,0.443346648446426,3501,2019_05,18-301-00114
4874,Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,0.3016605261175829,8713,2019_05,18-302-00115
4875,Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,0.4302182799901798,9674,2019_05,18-302-00116
4876,Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,0.4319912773967347,8552,2019_05,18-302-00117
4877,Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,0.4935813742593518,3502,2019_05,18-302-00118
4878,Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,0.5346587000832996,4952,2019_05,18-302-00119
4879,Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,0.240342462659882,4173,2019_05,18-303-00120
4880,Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,0.1323900041898299,9174,2019_05,18-303-00121
4881,Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,0.3695072884488085,5665,2019_05,18-303-00122
4882,Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,0.4450684633974222,4694,2019_05,18-303-00123
4883,Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,0.458054994550025,2996,2019_05,18-799-00124
4884,Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,0.4667451980156038,737,2019_05,18-799-00125
4885,Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,0.2908612675244786,3932,2019_05,18-304-00126
4886,Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,0.4117035190474226,4166,2019_05,18-304-00127
4887,Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,0.479580285249176,6978,2019_05,18-304-00128
4888,Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,0.5129072962111153,3295,2019_05,18-304-00129
4889,Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,0.5397686810374844,10411,2019_05,18-305-00130
4890,Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,0.5323830160167697,6142,2019_05,18-305-00131
4891,Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,0.5528736683238636,5500,2019_05,18-305-00132
4892,Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,0.5242479196212929,4451,2019_05,18-305-00133
4893,Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,0.4912453600843759,6674,2019_05,18-305-00134
4894,Raha,NAGAON,Nagaon,Raha,,340889151.3,341,0.4966609425605731,6098,2019_05,18-305-00135
4895,Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,0.4608362141902837,6713,2019_05,18-305-00136
4896,Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.4677595426905009,22139,2019_05,18-306-00137
4897,Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,0.5652173700723692,17998,2019_05,18-306-00138
4898,Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,0.2891580646831973,9805,2019_05,18-306-00139
4899,Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,0.4281644279495842,12025,2019_05,18-306-00140
4900,Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,0.4827328229326291,6852,2019_05,18-307-00141
4901,Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,0.5097841134483111,7342,2019_05,18-307-00142
4902,Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,0.5830134244573196,5960,2019_05,18-307-00143
4903,Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,0.541525438957408,9456,2019_05,18-307-00144
4904,North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.516113369141504,11111,2019_05,18-307-00145
4905,Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.4731696904454668,8355,2019_05,18-307-00146
4906,Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.5314310649264342,5055,2019_05,18-307-00147
4907,Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.5286852836608886,160,2019_05,18-308-00148
4908,Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.7002200394518734,2809,2019_05,18-308-00149
4909,Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,0.5287176240456352,7171,2019_05,18-308-00150
4910,Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,0.4643570586541664,13513,2019_05,18-308-00151
4911,Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,0.3952832018629652,15476,2019_05,18-308-00152
4912,Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,0.5391186960517903,5865,2019_05,18-308-00153
4913,Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,0.4815233036205057,15464,2019_05,18-309-00154
4914,Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,0.5951181199166028,16967,2019_05,18-309-00155
4915,Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,0.5948574164277968,16135,2019_05,18-309-00156
4916,Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,0.649140739440918,20480,2019_05,18-309-00157
4917,Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,0.3163667121488979,13066,2019_05,18-310-00158
4918,Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,0.3253218670280612,7105,2019_05,18-310-00159
