,timeperiod,riverlevel_mean,riverlevel_min,riverlevel_max,object_id
876,2022_04,76.11342105263158,75.59,76.75,18-306-00140
877,2022_05,76.48305555555557,75.53,77.54,18-306-00140
878,2022_06,77.33397222222222,76.11,78.1,18-306-00140
879,2022_07,76.83099462365591,76.27,77.88,18-306-00140
880,2022_08,76.79491935483871,76.19,77.67,18-306-00140
881,2022_09,77.30154166666667,76.61,77.94,18-306-00140
882,2022_10,77.06081989247312,76.25,77.91,18-306-00140
883,2022_11,75.99695652173914,75.61,76.61,18-306-00140
884,2022_12,75.5091489361702,75.37,75.72,18-306-00140
885,2023_01,75.34297872340426,75.23,76.69,18-306-00140
886,2023_02,75.35247058823529,75.23,75.86,18-306-00140
887,2023_03,75.49557894736841,75.25,76.35,18-306-00140
888,2023_04,75.67944444444444,75.45,76.35,18-306-00140
889,2023_05,76.31666218034994,75.64,77.4,18-306-00140
890,2023_06,76.69668055555556,75.73,77.72,18-306-00140
891,2023_07,77.46998655913978,76.83,78.09,18-306-00140
892,2023_08,77.5366935483871,76.96,78.25,18-306-00140
893,2023_09,76.7256626506024,76.18,77.49,18-306-00140
894,2016_01,78.50879120879121,78.47,78.55,18-307-00142
895,2016_02,78.4728735632184,78.41,78.52,18-307-00142
896,2016_03,78.35907407407409,78.24,78.45,18-307-00142
897,2016_04,79.08851063829788,78.13,79.66,18-307-00142
898,2016_05,79.4300940860215,78.66,80.47,18-307-00142
899,2016_06,80.12152777777777,78.66,81.93,18-307-00142
900,2016_07,82.00915322580644,81.22,82.91,18-307-00142
901,2016_08,80.6635752688172,80.1,81.91,18-307-00142
902,2016_09,81.04956944444444,80.25,81.8,18-307-00142
903,2016_10,80.13795698924731,78.92,81.11,18-307-00142
904,2016_11,78.8647,78.76,78.96,18-307-00142
905,2016_12,78.78675213675213,78.52,79.37,18-307-00142
906,2017_01,78.36885416666667,78.22,78.64,18-307-00142
907,2017_02,78.16071428571429,78.09,78.21,18-307-00142
908,2017_03,78.475625,78.03,78.92,18-307-00142
909,2017_04,79.73422077922078,78.37,80.68,18-307-00142
910,2017_05,80.00516129032258,77.41,80.77,18-307-00142
911,2017_06,80.67583333333333,79.12,81.54,18-307-00142
912,2017_07,81.34275537634409,80.19,83.01,18-307-00142
913,2017_08,80.88184139784946,80.02,82.92,18-307-00142
914,2017_09,80.50351388888889,79.93,81.61,18-307-00142
915,2017_10,80.15934139784946,79.61,81.01,18-307-00142
916,2017_11,79.14999999999999,78.75,79.61,18-307-00142
917,2017_12,78.47064516129032,78.29,78.73,18-307-00142
918,2018_01,78.21112903225807,78.13,78.28,18-307-00142
919,2018_02,77.87475903614458,77.5,78.52,18-307-00142
920,2018_03,77.86404040404041,77.59,78.78,18-307-00142
921,2018_04,78.15333333333334,76.91,79.28,18-307-00142
922,2018_05,77.73992805755395,76.89,79.56,18-307-00142
923,2018_06,79.37795518207282,77.48,81.12,18-307-00142
924,2018_07,81.30099462365591,80.72,82.32,18-307-00142
925,2018_08,80.95345430107527,78.54,82.0,18-307-00142
926,2018_09,81.06226388888889,80.48,82.45,18-307-00142
927,2018_10,79.62184139784947,78.72,80.65,18-307-00142
928,2018_11,78.62117647058824,78.36,78.92,18-307-00142
929,2018_12,78.23554347826087,78.15,78.35,18-307-00142
930,2019_01,77.77118279569893,77.14,78.28,18-307-00142
931,2019_02,77.34051282051283,77.07,77.68,18-307-00142
932,2019_03,77.73597826086957,77.57,77.87,18-307-00142
933,2019_04,78.16988764044943,77.72,78.86,18-307-00142
934,2019_05,79.9130487804878,78.65,81.18,18-307-00142
935,2019_06,80.88593495934958,80.47,81.49,18-307-00142
936,2019_07,81.52912634408602,80.6,83.0,18-307-00142
937,2019_08,80.19244623655914,79.38,81.33,18-307-00142
938,2019_09,80.33630555555555,79.43,81.15,18-307-00142
939,2019_10,79.68504032258065,78.86,80.48,18-307-00142
940,2019_11,78.30175824175824,77.91,78.85,18-307-00142
941,2019_12,75.97494623655913,75.52,77.92,18-307-00142
942,2020_01,75.55021505376344,75.38,77.24,18-307-00142
943,2020_02,76.45459770114942,7.16,77.52,18-307-00142
944,2020_03,77.61925925925925,77.31,77.88,18-307-00142
945,2020_04,78.53696969696969,78.3,78.78,18-307-00142
946,2020_05,78.98476454293629,78.24,80.96,18-307-00142
947,2020_06,80.86843253968254,79.92,82.37,18-307-00142
948,2020_07,81.3133064516129,80.08,82.72,18-307-00142
949,2020_08,80.23293010752688,79.16,81.77,18-307-00142
950,2020_09,79.59369444444444,79.07,80.64,18-307-00142
951,2020_10,79.49956989247312,78.85,80.2,18-307-00142
952,2020_11,77.95230769230768,77.22,78.85,18-307-00142
953,2020_12,76.56765957446808,47.11,77.2,18-307-00142
954,2021_01,76.98357894736841,76.49,77.66,18-307-00142
955,2021_02,77.21083333333334,77.17,77.28,18-307-00142
956,2021_03,77.30202127659575,77.18,77.49,18-307-00142
957,2021_04,77.55307692307692,77.32,77.95,18-307-00142
958,2021_05,79.2291632928475,77.29,80.63,18-307-00142
959,2021_06,80.60914305555555,80.14,81.07,18-307-00142
960,2021_07,80.825,80.34,81.27,18-307-00142
961,2021_08,81.2493682795699,80.31,83.08,18-307-00142
962,2021_09,80.5098888888889,79.58,82.64,18-307-00142
963,2021_10,79.43312668463612,78.81,80.31,18-307-00142
964,2021_11,78.3975,78.11,78.81,18-307-00142
965,2021_12,77.5109574468085,77.2,78.09,18-307-00142
966,2022_01,77.2505376344086,77.1,77.45,18-307-00142
967,2022_02,77.41517647058824,77.36,77.52,18-307-00142
968,2022_03,77.69925531914895,77.25,78.53,18-307-00142
969,2022_04,79.56055555555555,78.37,80.15,18-307-00142
970,2022_05,80.1363391655451,78.92,81.45,18-307-00142
971,2022_06,81.3288888888889,80.12,82.57,18-307-00142
972,2022_07,80.81739247311828,80.07,82.32,18-307-00142
973,2022_08,80.53837365591399,79.52,81.49,18-307-00142
974,2022_09,80.86665277777777,79.88,81.78,18-307-00142
975,2022_10,80.60579301075269,79.25,81.9,18-307-00142
976,2022_11,78.47076086956523,77.87,79.38,18-307-00142
977,2022_12,77.60776595744682,77.49,77.86,18-307-00142
978,2023_01,77.40968421052632,77.2,81.03,18-307-00142
979,2023_02,77.32176470588236,77.13,77.82,18-307-00142
980,2023_03,77.60094736842106,77.19,78.55,18-307-00142
981,2023_04,78.41155555555555,77.97,78.88,18-307-00142
982,2023_05,79.6600134589502,78.46,80.58,18-307-00142
983,2023_06,80.55288888888889,79.26,81.78,18-307-00142
984,2023_07,81.56745967741936,80.66,82.5,18-307-00142
985,2023_08,81.84754032258064,81.2,82.86,18-307-00142
986,2023_09,80.37114457831326,79.51,81.96,18-307-00142
987,2016_01,92.92175824175825,92.9,92.95,18-307-00144
988,2016_02,92.86068965517242,90.7,92.95,18-307-00144
989,2016_03,92.81703703703704,82.87,97.91,18-307-00144
990,2016_04,93.33933333333334,92.79,93.95,18-307-00144
991,2016_05,93.51427419354837,92.83,95.64,18-307-00144
992,2016_06,94.57680555555557,93.01,96.1,18-307-00144
993,2016_07,95.52533602150538,94.52,97.11,18-307-00144
994,2016_08,93.74556451612902,93.37,94.64,18-307-00144
995,2016_09,95.16537500000001,94.07,96.94,18-307-00144
996,2016_10,94.21986559139785,93.44,96.41,18-307-00144
997,2016_11,93.2798,93.03,93.53,18-307-00144
998,2016_12,92.96752136752137,92.45,93.9,18-307-00144
999,2017_01,92.65329787234042,92.6,92.91,18-307-00144
1000,2017_02,92.80761904761906,92.71,92.9,18-307-00144
1001,2017_03,92.88469879518073,92.78,93.36,18-307-00144
1002,2017_04,93.59254901960784,92.68,95.2,18-307-00144
1003,2017_05,93.91465053763442,92.93,95.65,18-307-00144
1004,2017_06,94.86315277777778,93.65,96.99,18-307-00144
1005,2017_07,95.34236559139785,93.67,97.95,18-307-00144
1006,2017_08,94.87513440860216,94.03,96.84,18-307-00144
1007,2017_09,94.6023888888889,93.98,95.95,18-307-00144
1008,2017_10,94.24952956989246,93.5,96.11,18-307-00144
1009,2017_11,93.06508287292817,92.71,93.5,18-307-00144
1010,2017_12,92.60354838709677,92.51,92.71,18-307-00144
1011,2018_01,92.48263440860215,92.44,92.55,18-307-00144
1012,2018_02,92.52321428571429,92.0,93.53,18-307-00144
1013,2018_03,92.6470707070707,92.54,93.56,18-307-00144
1014,2018_04,93.02422222222222,92.69,93.85,18-307-00144
1015,2018_05,93.74987903225806,92.88,95.52,18-307-00144
1016,2018_06,94.29397222222222,93.21,95.47,18-307-00144
1017,2018_07,94.93072580645162,94.27,96.14,18-307-00144
1018,2018_08,94.71923387096774,93.85,96.24,18-307-00144
1019,2018_09,94.63062500000001,93.84,96.69,18-307-00144
1020,2018_10,93.5579435483871,92.72,94.51,18-307-00144
1021,2018_11,92.61144444444446,92.35,93.4,18-307-00144
1022,2018_12,92.15473118279569,90.04,92.34,18-307-00144
1023,2019_01,92.02193548387098,92.01,92.04,18-307-00144
1024,2019_02,92.02988095238095,90.05,92.23,18-307-00144
1025,2019_03,92.2373076923077,92.1,92.5,18-307-00144
1026,2019_04,92.69449438202247,92.17,93.85,18-307-00144
1027,2019_05,94.83743902439025,93.53,96.19,18-307-00144
1028,2019_06,94.93186991869919,94.27,95.62,18-307-00144
1029,2019_07,95.25225806451611,94.01,96.76,18-307-00144
1030,2019_08,94.08004032258064,93.29,95.26,18-307-00144
1031,2019_09,94.7106388888889,93.32,96.8,18-307-00144
1032,2019_10,93.72204301075269,93.1,94.5,18-307-00144
1033,2019_11,92.66967032967034,92.34,93.6,18-307-00144
1034,2019_12,92.25225806451611,92.19,92.48,18-307-00144
1035,2020_01,92.16935483870968,92.1,92.3,18-307-00144
1036,2020_02,92.26655172413793,92.2,92.44,18-307-00144
1037,2020_03,92.43240740740741,92.26,92.7,18-307-00144
1038,2020_04,93.68636363636364,93.01,94.7,18-307-00144
1039,2020_05,93.80194134078212,92.9,95.14,18-307-00144
1040,2020_06,95.01968309859156,93.6,95.96,18-307-00144
1041,2020_07,95.43629032258065,94.61,96.9,18-307-00144
1042,2020_08,94.7093682795699,93.81,95.84,18-307-00144
1043,2020_09,94.78515277777777,93.82,95.98,18-307-00144
1044,2020_10,94.02837365591398,93.1,96.21,18-307-00144
1045,2020_11,92.78285714285714,92.38,93.84,18-307-00144
1046,2020_12,92.26150537634409,92.13,92.38,18-307-00144
1047,2021_01,92.10852631578946,92.07,92.18,18-307-00144
1048,2021_02,91.97642857142857,90.03,92.07,18-307-00144
1049,2021_03,92.1790425531915,92.02,92.84,18-307-00144
1050,2021_04,92.549010989011,92.12,93.32,18-307-00144
1051,2021_05,93.54945283018868,92.3,95.02,18-307-00144
1052,2021_06,94.29881091617933,93.72,95.47,18-307-00144
1053,2021_07,94.73242830188678,93.96,95.54,18-307-00144
1054,2021_08,95.06803125,93.46,97.03,18-307-00144
1055,2021_09,94.13413888888888,93.16,95.92,18-307-00144
1056,2021_10,93.30219676549865,92.76,94.76,18-307-00144
1057,2021_11,92.45384615384614,92.24,92.76,18-307-00144
1058,2021_12,92.10905263157895,92.05,92.22,18-307-00144
1059,2022_01,92.04279569892472,91.99,92.14,18-307-00144
1060,2022_02,92.05505882352942,92.01,92.25,18-307-00144
1061,2022_03,92.38425531914895,92.04,93.52,18-307-00144
1062,2022_04,93.578,92.77,94.48,18-307-00144
1063,2022_05,93.75723611111113,92.77,97.37,18-307-00144
1064,2022_06,94.92815277777778,93.45,96.33,18-307-00144
1065,2022_07,94.00052419354839,93.29,95.37,18-307-00144
1066,2022_08,93.82864247311828,93.19,95.15,18-307-00144
1067,2022_09,94.86644444444444,93.62,96.0,18-307-00144
1068,2022_10,94.36642473118279,93.3,95.63,18-307-00144
1069,2022_11,92.75684782608695,92.34,93.47,18-307-00144
1070,2022_12,92.1955319148936,92.09,92.34,18-307-00144
1071,2023_01,92.02935483870968,91.95,92.1,18-307-00144
1072,2023_02,92.0764705882353,91.95,92.72,18-307-00144
1073,2023_03,92.34926315789474,91.99,93.15,18-307-00144
1074,2023_04,92.81922222222222,92.43,93.35,18-307-00144
1075,2023_05,93.8700134589502,93.08,95.56,18-307-00144
1076,2023_06,94.22519444444444,93.14,95.92,18-307-00144
1077,2023_07,95.0874193548387,94.01,96.48,18-307-00144
1078,2023_08,95.1913306451613,94.17,96.45,18-307-00144
1079,2023_09,93.71817771084338,63.51,95.39,18-307-00144
1080,2016_05,92.50083333333333,92.49,92.58,18-307-00145
1081,2016_06,92.75700699300698,92.15,93.52,18-307-00145
1082,2016_07,93.47719891745601,93.02,94.24,18-307-00145
1083,2016_08,92.95838709677419,92.79,93.29,18-307-00145
1084,2016_09,93.16255555555554,92.93,93.6,18-307-00145
1085,2016_10,93.08518817204302,92.81,94.22,18-307-00145
1086,2016_11,92.81,92.81,92.81,18-307-00145
1087,2017_01,92.5045652173913,92.49,92.52,18-307-00145
1088,2017_02,92.48392857142856,92.46,92.59,18-307-00145
1089,2017_03,92.49166666666667,92.46,92.58,18-307-00145
1090,2017_04,92.64906666666667,92.47,93.1,18-307-00145
1091,2017_05,92.68873357228196,92.35,94.0,18-307-00145
1092,2017_06,93.18,92.11,94.36,18-307-00145
1093,2017_07,93.34403225806453,92.64,95.4,18-307-00145
1094,2017_08,92.98594086021504,92.68,93.95,18-307-00145
1095,2017_09,93.0857361111111,92.76,93.86,18-307-00145
1096,2017_10,92.99918010752688,92.7,93.9,18-307-00145
1097,2017_11,92.59883977900552,92.51,92.71,18-307-00145
1098,2017_12,92.46032258064515,92.43,92.5,18-307-00145
1099,2018_01,92.42870967741936,92.42,92.43,18-307-00145
1100,2018_02,92.41982142857144,92.4,92.45,18-307-00145
1101,2018_03,92.45118279569894,92.42,92.51,18-307-00145
1102,2018_04,92.51444444444444,92.43,92.75,18-307-00145
1103,2018_05,92.7381182795699,92.47,93.32,18-307-00145
1104,2018_06,93.009375,92.6,94.02,18-307-00145
1105,2018_07,93.2225,92.78,93.99,18-307-00145
1106,2018_08,93.02748655913977,92.62,93.98,18-307-00145
1107,2018_09,93.07859722222221,92.71,94.85,18-307-00145
1108,2018_10,92.58780913978495,92.49,93.16,18-307-00145
1109,2018_11,92.48344444444444,92.46,92.6,18-307-00145
1110,2018_12,92.45494623655914,92.42,92.52,18-307-00145
1111,2019_01,92.42236559139786,92.4,92.46,18-307-00145
1112,2019_02,92.65222222222222,92.39,92.92,18-307-00145
1113,2019_03,92.94660377358491,92.4,93.2,18-307-00145
1114,2019_04,93.08045454545454,92.6,93.5,18-307-00145
1115,2019_05,92.99853658536585,92.62,93.23,18-307-00145
1116,2019_06,92.80414634146341,9.09,93.87,18-307-00145
1117,2019_07,93.5485752688172,83.19,96.28,18-307-00145
1118,2019_08,93.11797043010753,9.35,93.88,18-307-00145
1119,2019_09,93.36086111111112,92.93,94.05,18-307-00145
1120,2019_10,93.15875,93.04,93.72,18-307-00145
1121,2019_11,93.00230769230768,92.96,93.06,18-307-00145
1122,2019_12,92.95021505376344,92.94,92.97,18-307-00145
1123,2020_01,92.9574193548387,92.94,92.97,18-307-00145
1124,2020_02,92.97505747126436,92.7,93.3,18-307-00145
1125,2020_03,92.85796296296296,92.8,92.9,18-307-00145
1126,2020_04,92.91727272727273,92.8,93.25,18-307-00145
1127,2020_05,93.24195744680851,92.8,94.38,18-307-00145
1128,2020_06,93.40984722222221,92.98,94.2,18-307-00145
1129,2020_07,93.6163306451613,93.25,94.27,18-307-00145
1130,2020_08,93.46146505376345,93.22,94.36,18-307-00145
1131,2020_09,93.43981944444444,93.15,93.94,18-307-00145
1132,2020_10,93.30024193548388,83.73,94.0,18-307-00145
1133,2020_11,93.06041237113402,93.0,93.17,18-307-00145
1134,2020_12,93.00642105263158,92.98,93.1,18-307-00145
1135,2021_01,92.94808510638299,92.92,92.98,18-307-00145
1136,2021_02,92.88309523809524,91.9,92.92,18-307-00145
1137,2021_03,92.8884946236559,92.83,93.06,18-307-00145
1138,2021_04,92.84406593406592,92.8,92.9,18-307-00145
1139,2021_05,92.99580080753702,90.95,93.85,18-307-00145
1140,2021_06,93.24101388888889,92.97,94.38,18-307-00145
1141,2021_07,93.21917789757413,92.93,94.15,18-307-00145
1142,2021_08,93.31212365591398,92.98,94.0,18-307-00145
1143,2021_09,93.11839210155148,92.02,93.76,18-307-00145
1144,2021_10,92.96405953991881,92.87,93.39,18-307-00145
1145,2021_11,92.80142857142857,92.77,92.89,18-307-00145
1146,2021_12,92.72680851063829,92.08,92.78,18-307-00145
1147,2022_01,92.7125806451613,92.69,92.75,18-307-00145
1148,2022_02,92.7467857142857,92.4,92.84,18-307-00145
1149,2022_03,92.63276595744681,92.5,92.8,18-307-00145
1150,2022_04,92.5725,76.22,93.1,18-307-00145
1151,2022_05,92.9133611111111,92.48,94.2,18-307-00145
1152,2022_06,93.2962361111111,92.62,94.58,18-307-00145
1153,2022_07,92.97826203208557,92.77,93.6,18-307-00145
1154,2022_08,93.05895161290323,92.85,93.75,18-307-00145
1155,2022_09,93.15275,92.89,93.86,18-307-00145
1156,2022_10,93.18637096774194,92.85,94.13,18-307-00145
1157,2022_11,92.73956521739129,92.69,92.88,18-307-00145
1158,2022_12,92.68510638297872,92.67,92.7,18-307-00145
1159,2023_01,92.65440860215054,92.6,92.69,18-307-00145
1160,2023_02,92.60440476190476,92.58,92.64,18-307-00145
1161,2023_03,92.49473684210527,92.38,92.62,18-307-00145
1162,2023_04,92.40877777777779,92.35,92.7,18-307-00145
1163,2023_05,92.43884253028263,92.29,93.15,18-307-00145
1164,2023_06,92.85259722222222,92.31,94.16,18-307-00145
1165,2023_07,93.12977150537635,92.74,93.93,18-307-00145
1166,2023_08,93.11372311827957,92.72,94.18,18-307-00145
1167,2023_09,92.78625942684766,92.56,93.5,18-307-00145
1168,2016_01,125.38703296703297,125.38,125.39,18-309-00155
1169,2016_02,125.37781609195403,125.37,125.41,18-309-00155
1170,2016_03,125.43277777777777,125.37,125.63,18-309-00155
1171,2016_04,126.36755102040817,125.51,127.55,18-309-00155
1172,2016_05,126.12091397849463,125.69,127.66,18-309-00155
1173,2016_06,126.07355555555556,125.59,126.85,18-309-00155
1174,2016_07,126.76430107526882,126.2,128.29,18-309-00155
1175,2016_08,125.93142473118279,125.67,126.42,18-309-00155
1176,2016_09,126.03073611111111,125.72,126.62,18-309-00155
1177,2016_10,125.75608870967741,125.49,126.39,18-309-00155
1178,2016_11,125.46040816326531,125.4,125.5,18-309-00155
1179,2016_12,125.44452991452992,125.3,125.84,18-309-00155
1180,2017_01,124.12291666666665,12.27,125.71,18-309-00155
1181,2017_02,125.26134146341464,125.24,125.34,18-309-00155
1182,2017_03,125.3920731707317,125.25,125.64,18-309-00155
1183,2017_04,125.97747474747474,125.29,126.91,18-309-00155
1184,2017_05,125.9856317204301,125.14,127.16,18-309-00155
1185,2017_06,126.35679166666667,125.89,127.29,18-309-00155
1186,2017_07,126.4529435483871,126.04,127.25,18-309-00155
1187,2017_08,126.4433870967742,126.02,128.33,18-309-00155
1188,2017_09,126.15479166666667,125.98,126.65,18-309-00155
1189,2017_10,126.03545698924732,125.84,126.35,18-309-00155
1190,2017_11,125.77525423728814,125.31,125.91,18-309-00155
1191,2017_12,125.6371505376344,125.31,125.71,18-309-00155
1192,2018_01,125.52596774193549,125.49,125.57,18-309-00155
1193,2018_02,125.10261904761906,124.12,125.5,18-309-00155
1194,2018_03,123.96596774193547,14.59,125.1,18-309-00155
1195,2018_04,124.79822222222222,124.44,125.69,18-309-00155
1196,2018_05,125.24222636815921,124.91,125.9,18-309-00155
1197,2018_06,125.34611940298507,125.07,126.44,18-309-00155
1198,2018_07,125.50666666666667,125.11,126.62,18-309-00155
1199,2018_08,125.21560334528077,125.08,125.51,18-309-00155
1200,2018_09,125.29344444444445,124.99,126.14,18-309-00155
1201,2018_10,124.71612903225805,124.44,125.02,18-309-00155
1202,2018_11,124.39602209944752,124.3,124.67,18-309-00155
1203,2018_12,124.24826086956521,124.18,124.5,18-309-00155
1204,2019_01,124.1097311827957,124.04,124.18,18-309-00155
1205,2019_02,124.15743902439024,124.0,124.63,18-309-00155
1206,2019_03,124.36339805825243,124.23,124.62,18-309-00155
1207,2019_04,124.51010989010989,124.36,125.15,18-309-00155
1208,2019_05,126.03365853658536,125.16,126.86,18-309-00155
1209,2019_06,126.16430894308942,125.3,127.11,18-309-00155
1210,2019_07,126.19842741935484,125.5,127.77,18-309-00155
1211,2019_08,125.50471774193548,125.13,126.43,18-309-00155
1212,2019_09,125.47338888888888,125.1,125.97,18-309-00155
1213,2019_10,124.88973118279571,124.74,125.75,18-309-00155
1214,2019_11,124.7223076923077,124.69,124.77,18-309-00155
1215,2019_12,124.66913978494622,124.65,124.69,18-309-00155
1216,2020_01,124.63494623655913,124.63,124.65,18-309-00155
1217,2020_02,124.65551724137931,124.63,124.68,18-309-00155
1218,2020_03,124.67055555555555,124.65,124.7,18-309-00155
1219,2020_04,124.76848484848483,124.62,125.07,18-309-00155
1220,2020_05,125.33954990215264,124.66,127.56,18-309-00155
1221,2020_06,126.22703096539162,125.14,127.72,18-309-00155
1222,2020_07,126.35614247311828,125.5,128.02,18-309-00155
1223,2020_08,125.55565860215054,125.09,126.63,18-309-00155
1224,2020_09,125.46724999999999,124.79,127.49,18-309-00155
1225,2020_10,124.95643817204301,124.7,125.47,18-309-00155
1226,2020_11,124.61604395604395,124.54,124.85,18-309-00155
1227,2020_12,124.48827956989247,124.45,124.53,18-309-00155
1228,2021_01,124.4405376344086,124.43,124.5,18-309-00155
1229,2021_02,124.41952380952381,124.41,124.43,18-309-00155
1230,2021_03,124.41776595744682,124.41,124.43,18-309-00155
1231,2021_04,124.41411111111111,124.4,124.42,18-309-00155
1232,2021_05,124.62632768361583,124.26,125.63,18-309-00155
1233,2021_06,124.428125,124.09,125.68,18-309-00155
1234,2021_07,124.57674999999999,124.29,125.84,18-309-00155
1235,2021_08,125.02564202334631,124.22,126.0,18-309-00155
1236,2021_09,124.50973611111111,124.41,124.93,18-309-00155
1237,2021_10,124.44108108108108,124.35,125.3,18-309-00155
1238,2021_11,124.31362637362638,124.28,124.35,18-309-00155
1239,2021_12,124.26989361702128,124.26,124.28,18-309-00155
1240,2022_01,124.27086021505377,124.26,124.29,18-309-00155
1241,2022_02,124.2895238095238,124.27,124.3,18-309-00155
1242,2022_03,124.28053191489363,124.26,124.38,18-309-00155
1243,2022_04,124.89933333333335,124.14,126.05,18-309-00155
1244,2022_05,124.91036111111111,124.2,126.38,18-309-00155
1245,2022_06,125.26661111111112,124.41,126.53,18-309-00155
1246,2022_07,124.72684139784947,124.31,126.14,18-309-00155
1247,2022_08,124.34913978494623,124.26,124.68,18-309-00155
1248,2022_09,124.61047222222221,124.25,125.99,18-309-00155
1249,2022_10,124.56244623655915,124.19,125.89,18-309-00155
1250,2022_11,124.21351648351649,124.15,124.41,18-309-00155
1251,2022_12,124.12691489361703,124.11,124.15,18-309-00155
1252,2023_01,124.11817204301074,124.0,124.13,18-309-00155
1253,2023_02,124.14294117647059,124.11,124.23,18-309-00155
1254,2023_03,124.18489361702127,124.14,124.27,18-309-00155
1255,2023_04,124.22177777777777,124.18,124.3,18-309-00155
1256,2023_05,124.25947510094211,124.17,125.24,18-309-00155
1257,2023_06,124.87568055555556,124.16,126.62,18-309-00155
1258,2023_07,124.66301075268817,124.07,126.62,18-309-00155
1259,2023_08,125.06547043010754,124.09,126.45,18-309-00155
1260,2023_09,124.19578313253012,122.97,125.2,18-309-00155
1261,2016_01,131.98505494505494,131.95,132.04,18-309-00157
1262,2016_02,132.0741379310345,131.93,132.7,18-309-00157
1263,2016_03,132.31197916666667,131.98,132.76,18-309-00157
1264,2016_04,134.92286713286714,132.26,136.41,18-309-00157
1265,2016_05,133.50089605734766,132.24,135.51,18-309-00157
1266,2016_06,133.37927160493828,132.0,134.54,18-309-00157
1267,2016_07,134.38550776583034,133.15,136.77,18-309-00157
1268,2016_08,132.90157706093188,132.57,133.46,18-309-00157
1269,2016_09,133.37413580246914,132.82,134.25,18-309-00157
1270,2016_10,132.6719952210275,132.14,134.48,18-309-00157
1271,2016_11,132.0272,131.89,132.3,18-309-00157
1272,2016_12,132.1271794871795,131.82,133.39,18-309-00157
1273,2017_01,130.5365625,11.79,131.85,18-309-00157
1274,2017_02,131.71962025316455,131.14,131.9,18-309-00157
1275,2017_03,131.795421686747,131.71,131.96,18-309-00157
1276,2017_04,132.33072368421054,131.25,132.85,18-309-00157
1277,2017_05,132.50716845878136,131.93,133.81,18-309-00157
1278,2017_06,133.08396296296294,132.36,134.58,18-309-00157
1279,2017_07,133.7321505376344,132.86,136.09,18-309-00157
1280,2017_08,133.8195698924731,132.75,136.08,18-309-00157
1281,2017_09,133.20258024691358,132.55,135.23,18-309-00157
1282,2017_10,132.86726403823178,132.3,134.26,18-309-00157
1283,2017_11,132.19127071823203,131.98,132.58,18-309-00157
1284,2017_12,131.85860215053765,131.79,131.97,18-309-00157
1285,2018_01,131.7580107526882,131.72,131.83,18-309-00157
1286,2018_02,131.70535714285714,131.68,131.75,18-309-00157
1287,2018_03,131.9509139784946,131.75,132.47,18-309-00157
1288,2018_04,132.03383333333335,131.76,132.55,18-309-00157
1289,2018_05,132.72831460674158,131.96,135.31,18-309-00157
1290,2018_06,133.1810945273632,132.32,134.56,18-309-00157
1291,2018_07,133.8664157706093,132.86,135.11,18-309-00157
1292,2018_08,133.1863082437276,132.69,134.78,18-309-00157
1293,2018_09,133.09938271604938,132.54,133.98,18-309-00157
1294,2018_10,132.34557945041817,132.12,132.54,18-309-00157
1295,2018_11,132.0507182320442,131.97,132.12,18-309-00157
1296,2018_12,131.9568306010929,131.91,132.24,18-309-00157
1297,2019_01,131.86306451612901,131.31,131.91,18-309-00157
1298,2019_02,131.90190476190477,131.81,132.08,18-309-00157
1299,2019_03,132.05611650485437,131.84,132.34,18-309-00157
1300,2019_04,130.8768131868132,12.15,132.47,18-309-00157
1301,2019_05,133.54756097560974,132.28,134.31,18-309-00157
1302,2019_06,134.14632,133.74,134.34,18-309-00157
1303,2019_07,133.90288978494624,13.98,143.03,18-309-00157
1304,2019_08,133.49881720430108,132.9,135.84,18-309-00157
1305,2019_09,133.48741666666666,132.66,134.54,18-309-00157
1306,2019_10,132.80176075268815,132.5,133.32,18-309-00157
1307,2019_11,132.29901098901098,132.1,132.55,18-309-00157
1308,2019_12,132.0066666666667,131.35,132.1,18-309-00157
1309,2020_01,131.78935483870967,121.86,132.0,18-309-00157
1310,2020_02,131.80080459770116,131.77,131.85,18-309-00157
1311,2020_03,131.80796296296296,131.77,131.85,18-309-00157
1312,2020_04,132.24181818181816,132.05,132.42,18-309-00157
1313,2020_05,132.68961770623744,132.05,134.92,18-309-00157
1314,2020_06,134.01962457337885,132.89,136.16,18-309-00157
1315,2020_07,134.33693548387095,133.46,136.23,18-309-00157
1316,2020_08,133.74959677419355,132.93,135.58,18-309-00157
1317,2020_09,133.78855555555555,133.0,135.06,18-309-00157
1318,2020_10,133.04548387096773,132.46,134.32,18-309-00157
1319,2020_11,132.25296703296704,128.18,132.95,18-309-00157
1320,2020_12,131.89172043010754,131.81,131.99,18-309-00157
1321,2021_01,131.77806451612904,131.73,131.83,18-309-00157
1322,2021_02,131.69535714285715,131.66,131.73,18-309-00157
1323,2021_03,131.66064516129032,131.3,131.77,18-309-00157
1324,2021_04,131.61241758241758,131.59,131.65,18-309-00157
1325,2021_05,132.11380484522206,131.367,133.74,18-309-00157
1326,2021_06,132.87215277777779,132.2,134.32,18-309-00157
1327,2021_07,133.09897849462365,132.48,134.24,18-309-00157
1328,2021_08,133.4403494623656,132.4,134.86,18-309-00157
1329,2021_09,132.63654166666666,132.16,133.71,18-309-00157
1330,2021_10,132.10787061994608,131.91,132.99,18-309-00157
1331,2021_11,131.79813186813186,131.7,131.93,18-309-00157
