,revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,timeperiod,object_id
706,Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,,0,2020_06,18-326-00268
707,Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,,0,2020_06,18-325-00269
708,Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,,0,2020_06,18-325-00270
709,Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,,0,2020_06,18-304-00271
710,Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,,0,2020_06,18-321-00272
711,Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,,0,2020_06,18-321-00273
712,Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.0879767543628801,1373,2020_06,18-301-00274
713,Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,-0.1162781602938361,6530,2020_06,18-312-00276
714,Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,-0.1447098481770462,3514,2020_06,18-312-00277
715,Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,-0.1166951443608517,6052,2020_06,18-755-00278
716,Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.12693358519242,6847,2020_06,18-755-00279
717,Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,-0.0639516896214978,5510,2020_06,18-760-00280
718,Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,-0.0852532432658371,11121,2020_06,18-760-00281
719,Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.10652838769975,59199,2020_06,18-314-00275
720,Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.1654883046480285,19199,2022_06,18-300-00101
721,Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,-0.1196355493860624,2839,2022_06,18-300-00102
722,Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,-0.0946746200628546,5464,2022_06,18-300-00103
723,Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.1681829799013102,17802,2022_06,18-300-00104
724,Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.1687549886019181,5031,2022_06,18-300-00105
725,Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.1695529499178077,1844,2022_06,18-300-00106
726,Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.1610745203419644,2214,2022_06,18-300-00107
727,Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.1598035518209732,1809,2022_06,18-300-00108
728,Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,-0.0859700494063527,3800,2022_06,18-301-00109
729,Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,-0.0919909325282743,3954,2022_06,18-301-00110
730,Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,-0.1138327638762908,3583,2022_06,18-301-00111
731,Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.1071990292665821,6383,2022_06,18-301-00112
732,Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.0739146163671208,5271,2022_06,18-301-00113
733,Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,-0.0886113285082663,3185,2022_06,18-301-00114
734,Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,-0.0330646293964165,7770,2022_06,18-302-00115
735,Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,0.0034204593726566,896,2022_06,18-302-00116
736,Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,,0,2022_06,18-302-00117
737,Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,,0,2022_06,18-302-00118
738,Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,,0,2022_06,18-302-00119
739,Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,,0,2022_06,18-303-00120
740,Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,,0,2022_06,18-303-00121
741,Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,,0,2022_06,18-303-00122
742,Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,,0,2022_06,18-303-00123
743,Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,,0,2022_06,18-799-00124
744,Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,,0,2022_06,18-799-00125
745,Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,,0,2022_06,18-304-00126
746,Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,,0,2022_06,18-304-00127
747,Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,,0,2022_06,18-304-00128
748,Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.1149207239840087,1813,2022_06,18-304-00129
749,Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,-0.1253790160077449,10410,2022_06,18-305-00130
750,Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,-0.1367063879462105,6142,2022_06,18-305-00131
751,Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.1291218039772727,5500,2022_06,18-305-00132
752,Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.1439316907182795,2856,2022_06,18-305-00133
753,Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,-0.1008585837561104,6674,2022_06,18-305-00134
754,Raha,NAGAON,Nagaon,Raha,,340889151.3,341,-0.078598824991919,5704,2022_06,18-305-00135
755,Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,-0.0120017617705539,6711,2022_06,18-305-00136
756,Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.1082637263279335,4080,2022_06,18-306-00137
757,Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.1096311239763735,17409,2022_06,18-306-00138
758,Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,-0.1227526210371607,9802,2022_06,18-306-00139
759,Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,-0.0881883307159497,12019,2022_06,18-306-00140
760,Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,-0.0825289624162498,6847,2022_06,18-307-00141
761,Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,-0.0829158721724648,5669,2022_06,18-307-00142
762,Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.0934133775473798,2677,2022_06,18-307-00143
763,Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.0971034724380422,9452,2022_06,18-307-00144
764,North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.1090657581668067,11003,2022_06,18-307-00145
765,Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.1048030108962585,8354,2022_06,18-307-00146
766,Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.1217199429324307,5055,2022_06,18-307-00147
767,Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.1096038103103637,160,2022_06,18-308-00148
768,Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1533873229741456,2809,2022_06,18-308-00149
769,Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,-0.0708565151107615,7167,2022_06,18-308-00150
770,Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,-0.0570455145890612,13503,2022_06,18-308-00151
771,Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,-0.126147806885754,8892,2022_06,18-308-00152
772,Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,-0.0801600570444441,5862,2022_06,18-308-00153
773,Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,-0.0901844207039084,15457,2022_06,18-309-00154
774,Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.1451746933023872,16965,2022_06,18-309-00155
775,Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.1507095940595994,15191,2022_06,18-309-00156
776,Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.1562907974030056,20478,2022_06,18-309-00157
777,Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.0721347719784491,13065,2022_06,18-310-00158
778,Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.0449020813237474,7103,2022_06,18-310-00159
779,Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,-0.0372535083426938,4660,2022_06,18-310-00160
780,Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,-0.1279426617720949,4789,2022_06,18-310-00161
781,Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,-0.1163756107969495,7126,2022_06,18-310-00162
782,Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,-0.148251029309239,4897,2022_06,18-310-00163
783,Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.1494787113524699,7060,2022_06,18-310-00164
784,Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,-0.104300741384536,8635,2022_06,18-311-00165
785,Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.1276623715108192,6987,2022_06,18-311-00166
786,Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,-0.1475569884122628,5665,2022_06,18-311-00167
787,Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,-0.133982273185212,6952,2022_06,18-311-00168
788,Teok,JORHAT,Jorhat,Teok,,449551926.2,450,-0.1335110746266063,8093,2022_06,18-312-00169
789,Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,-0.0946824694002638,7533,2022_06,18-312-00170
790,Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,-0.1415013376580212,7851,2022_06,18-312-00171
791,Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,-0.1516142863392798,15268,2022_06,18-313-00172
792,Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,-0.1078527341685385,8514,2022_06,18-313-00173
793,Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,-0.110216007065153,5807,2022_06,18-313-00174
794,Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,-0.0974576890549472,11792,2022_06,18-313-00175
795,Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,-0.1256198789493638,5708,2022_06,18-313-00176
796,Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,-0.0530708280309143,16109,2022_06,18-313-00177
797,Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.1613086558032168,44065,2022_06,18-314-00178
798,Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.2271950173159787,28081,2022_06,18-314-00179
799,Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.1416303473521166,25996,2022_06,18-315-00180
800,Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.1903810947122679,16806,2022_06,18-315-00181
801,Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.1878932082413027,1192,2022_06,18-315-00182
802,Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.1708174271335518,32566,2022_06,18-315-00183
803,Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.1639399201734082,13177,2022_06,18-316-00184
804,Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.1501282840830581,14836,2022_06,18-316-00185
805,Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.1654809222112441,7923,2022_06,18-316-00186
806,Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.1682748594635269,17650,2022_06,18-316-00187
807,Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.1569774169481559,8317,2022_06,18-316-00188
808,Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,-0.1410788452225648,3162,2022_06,18-317-00189
809,Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.1748535079508395,2386,2022_06,18-317-00190
810,Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.152042771620272,4944,2022_06,18-317-00191
811,Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.1490380731875684,11872,2022_06,18-317-00192
812,"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.1467546832933302,9843,2022_06,18-317-00193
813,Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,-0.1404945285334063,2768,2022_06,18-318-00194
814,Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,-0.1496894383857274,2849,2022_06,18-318-00195
815,Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.1542612743477338,4785,2022_06,18-318-00196
816,Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.1506516502772975,8531,2022_06,18-318-00197
817,"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,,0,2022_06,18-319-00198
818,Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.0375327659375739,165,2022_06,18-319-00199
819,Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,,0,2022_06,18-319-00200
820,Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,-0.0543426988594024,996,2022_06,18-319-00201
821,Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,,0,2022_06,18-319-00202
822,Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,-0.0697365485297309,225,2022_06,18-320-00203
823,Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,,0,2022_06,18-320-00204
824,Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.167595094453792,11478,2022_06,18-320-00205
825,Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,-0.1067568257680444,3313,2022_06,18-320-00206
826,Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,,0,2022_06,18-320-00207
827,"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,,0,2022_06,18-321-00208
828,Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,,0,2022_06,18-321-00209
829,Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,,0,2022_06,18-321-00210
830,Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,,0,2022_06,18-321-00211
831,Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,,0,2022_06,18-321-00212
832,Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,,0,2022_06,18-321-00213
833,Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,,0,2022_06,18-321-00214
834,Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,,0,2022_06,18-321-00215
835,Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,,0,2022_06,18-321-00216
836,"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,,0,2022_06,18-321-00217
837,Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,,0,2022_06,18-321-00218
838,Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,,0,2022_06,18-322-00219
839,Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,,0,2022_06,18-322-00220
840,Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,,0,2022_06,18-322-00221
841,"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,,0,2022_06,18-323-00222
842,"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,,0,2022_06,18-323-00223
843,Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,,0,2022_06,18-323-00224
844,Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,,0,2022_06,18-323-00225
845,Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,,0,2022_06,18-323-00226
846,Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,,0,2022_06,18-323-00227
847,Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,,0,2022_06,18-323-00228
848,Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,,0,2022_06,18-324-00260
849,Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,,0,2022_06,18-323-00230
850,Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,,0,2022_06,18-324-00231
851,Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,,0,2022_06,18-324-00232
852,Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,,0,2022_06,18-324-00233
853,Barama,BAKSA,Baksa,Barama,,95546762.3,96,,0,2022_06,18-324-00234
854,Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,,0,2022_06,18-816-00235
855,Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,,0,2022_06,18-816-00236
856,Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,,0,2022_06,18-325-00237
857,Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,,0,2022_06,18-325-00238
858,Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,,0,2022_06,18-325-00239
859,Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,,0,2022_06,18-326-00240
860,Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,,0,2022_06,18-326-00241
861,Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,,0,2022_06,18-326-00242
862,Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,,0,2022_06,18-326-00243
863,Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,,0,2022_06,18-326-00244
864,Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,,0,2022_06,18-326-00245
865,Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,,0,2022_06,18-326-00246
866,Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,,0,2022_06,18-326-00247
867,Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,-0.1459786846242601,5322,2022_06,18-755-00248
868,Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.0981633168039545,18760,2022_06,18-756-00249
869,Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,-0.0943833687215539,7690,2022_06,18-756-00250
870,Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,-0.0890177113476285,5648,2022_06,18-756-00251
871,Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.0582299044656329,4722,2022_06,18-757-00252
872,Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,-0.0577792245052037,5681,2022_06,18-757-00253
873,Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,-0.0190956284503747,15595,2022_06,18-757-00254
874,Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.093163798008911,41353,2022_06,18-759-00255
875,South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,-0.0898898326424183,7772,2022_06,18-758-00256
876,Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.1226049408605368,4438,2022_06,18-758-00257
877,Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,,0,2022_06,18-816-00258
878,Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,,0,2022_06,18-816-00259
879,Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,,0,2022_06,18-816-00261
880,Baksa,BAKSA,Baksa,Baska,,295501945.5,296,,0,2022_06,18-324-00262
881,Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,,0,2022_06,18-324-00263
882,Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,,0,2022_06,18-303-00264
883,Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,,0,2022_06,18-799-00265
884,Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,,0,2022_06,18-303-00266
885,North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,,0,2022_06,18-322-00267
886,Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,,0,2022_06,18-326-00268
887,Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,,0,2022_06,18-325-00269
888,Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,,0,2022_06,18-325-00270
889,Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,,0,2022_06,18-304-00271
890,Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,,0,2022_06,18-321-00272
891,Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,,0,2022_06,18-321-00273
892,Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.0715956496914546,1373,2022_06,18-301-00274
893,Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,-0.1231370919481271,6534,2022_06,18-312-00276
894,Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,-0.1409383803648426,3515,2022_06,18-312-00277
895,Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,-0.1494868604541741,5853,2022_06,18-755-00278
896,Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.1554095071105734,6845,2022_06,18-755-00279
897,Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,-0.0736704646996476,5801,2022_06,18-760-00280
898,Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,-0.0939132900814635,11677,2022_06,18-760-00281
899,Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.1552003437763935,59200,2022_06,18-314-00275
900,Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,,0,2020_07,18-300-00101
901,Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,,0,2020_07,18-300-00102
902,Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,,0,2020_07,18-300-00103
903,Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,,0,2020_07,18-300-00104
904,Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,,0,2020_07,18-300-00105
905,Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,,0,2020_07,18-300-00106
906,Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,,0,2020_07,18-300-00107
907,Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,,0,2020_07,18-300-00108
908,Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,,0,2020_07,18-301-00109
909,Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,,0,2020_07,18-301-00110
910,Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,,0,2020_07,18-301-00111
911,Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,,0,2020_07,18-301-00112
912,Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,,0,2020_07,18-301-00113
913,Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,,0,2020_07,18-301-00114
914,Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,,0,2020_07,18-302-00115
915,Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,,0,2020_07,18-302-00116
916,Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,,0,2020_07,18-302-00117
917,Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,,0,2020_07,18-302-00118
918,Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,,0,2020_07,18-302-00119
919,Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,,0,2020_07,18-303-00120
920,Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,,0,2020_07,18-303-00121
921,Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,,0,2020_07,18-303-00122
922,Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,,0,2020_07,18-303-00123
923,Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,,0,2020_07,18-799-00124
924,Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,,0,2020_07,18-799-00125
925,Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,,0,2020_07,18-304-00126
926,Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,,0,2020_07,18-304-00127
927,Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,,0,2020_07,18-304-00128
928,Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,,0,2020_07,18-304-00129
929,Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,,0,2020_07,18-305-00130
930,Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,,0,2020_07,18-305-00131
931,Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,,0,2020_07,18-305-00132
932,Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,,0,2020_07,18-305-00133
933,Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,,0,2020_07,18-305-00134
934,Raha,NAGAON,Nagaon,Raha,,340889151.3,341,,0,2020_07,18-305-00135
935,Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,,0,2020_07,18-305-00136
