revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,object_id
Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.1392727494239807,160,18-308-00148
Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1582104066158631,2808,18-308-00149
Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,-0.1051585936682679,7169,18-308-00150
Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,-0.1138335124324474,13508,18-308-00151
Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,-0.1172843848312508,15476,18-308-00152
Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,-0.1252974839360131,5864,18-308-00153
Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,-0.0850551170788737,15463,18-309-00154
Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.1531888156307106,16964,18-309-00155
Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.173970290685625,16134,18-309-00156
Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.1649575352453362,20477,18-309-00157
Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.2040299421865433,13066,18-310-00158
Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.1439370267649852,7107,18-310-00159
Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,-0.1285369453033211,11916,18-310-00160
Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,-0.1834564256416109,6434,18-310-00161
Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,-0.2168549294890629,7126,18-310-00162
Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,-0.2263308873714482,7074,18-310-00163
Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.1848845609764274,8389,18-310-00164
Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,-0.1938046552268207,8170,18-311-00165
Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.2159224759615384,1625,18-311-00166
Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,,0,18-311-00167
Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,,0,18-311-00168
Teok,JORHAT,Jorhat,Teok,,449551926.2,450,,0,18-312-00169
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,,0,18-312-00170
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,,0,18-312-00171
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,,0,18-313-00172
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,,0,18-313-00173
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,,0,18-313-00174
Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,-0.0653622367165305,374,18-313-00175
Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,,0,18-313-00176
Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,0.0056012604648963,12321,18-313-00177
Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.1200535506817717,44058,18-314-00178
Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.0978352308787518,2782,18-314-00179
Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.1579932230363874,25998,18-315-00180
Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.2037160490433252,18188,18-315-00181
Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.1641340263300146,10088,18-315-00182
Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.1240192270163332,32587,18-315-00183
Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.1815968371975806,13175,18-316-00184
Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.1251462226899563,14834,18-316-00185
Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.1637124243506186,7921,18-316-00186
Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.1340194993112728,17673,18-316-00187
Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.1162406391734301,13353,18-316-00188
Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,-0.1734551967208254,3162,18-317-00189
Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.1748933508449086,2387,18-317-00190
Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.1664990782617148,4943,18-317-00191
Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.1808493222717125,11871,18-317-00192
"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.1198218300775471,10139,18-317-00193
Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,-0.0946098984106674,2766,18-318-00194
Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,-0.0975382101087767,2847,18-318-00195
Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.1008542421270772,4784,18-318-00196
Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.1053639435706124,13074,18-318-00197
"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.1326078912656985,3399,18-319-00198
Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.1271391702617885,5315,18-319-00199
Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.0917573897304054,6231,18-319-00200
Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,-0.0625733641778188,1526,18-319-00201
Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.086611597161544,3040,18-319-00202
Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,-0.0782616454943091,226,18-320-00203
Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,-0.1508323583710059,623,18-320-00204
Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.1618635858004598,12884,18-320-00205
Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,-0.0968313024525051,4109,18-320-00206
Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.1863952520239444,16768,18-320-00207
"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.166177188648897,3332,18-321-00208
Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,-0.183362595240275,960,18-321-00209
Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,-0.1716116998684834,4479,18-321-00210
Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,-0.1582935645560321,7402,18-321-00211
Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,-0.1682902454194568,8400,18-321-00212
Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,-0.1426594859056273,3162,18-321-00213
Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.1356224488130471,2513,18-321-00214
Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.0956105743750762,2049,18-321-00215
Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,-0.162213871969362,9190,18-321-00216
"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,-0.1329730029776463,1629,18-321-00217
Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,-0.1624881253384127,1010,18-321-00218
Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,-0.0289351092708117,1809,18-322-00219
Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,-0.1114637479135362,8818,18-322-00220
Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.1826968335998671,2235,18-322-00221
"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.1488926591699161,1699,18-323-00222
"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,-0.1414901144542958,2669,18-323-00223
Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,-0.1439606187066299,6629,18-323-00224
Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.1821481631104011,1477,18-323-00225
Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.1618734945723863,2298,18-323-00226
Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,-0.1386373236490143,1097,18-323-00227
Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,-0.1489492563100961,2353,18-323-00228
Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,-0.1412337171214557,3809,18-324-00260
Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,-0.1295826859098829,343,18-323-00230
Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.1981479826691479,8262,18-324-00231
Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,-0.1125607121423899,633,18-324-00232
Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,-0.1587748612968511,5246,18-324-00233
Barama,BAKSA,Baksa,Barama,,95546762.3,96,-0.1262729252444527,1721,18-324-00234
Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,-0.1307955787295387,420,18-816-00235
Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,-0.1571684032678604,64,18-816-00236
Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,-0.1231652710089297,951,18-325-00237
Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,-0.1371765714338525,3170,18-325-00238
Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,-0.1546174258720584,5248,18-325-00239
Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,-0.0610892714837169,742,18-326-00240
Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,-0.1182192996281281,2937,18-326-00241
Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,-0.1704324218961927,36,18-326-00242
Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,-0.0979966350964137,112,18-326-00243
Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,-0.0626845596529913,1128,18-326-00244
Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,-0.159998921435768,11259,18-326-00245
Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,-0.1090853214263916,10240,18-326-00246
Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,-0.0822272809900505,5853,18-326-00247
Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,-0.2379630075697844,5311,18-755-00248
Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.0988302547766002,1655,18-756-00249
Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,,0,18-756-00250
Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,,0,18-756-00251
Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.0195675866078522,4720,18-757-00252
Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,-0.0559575536713796,5678,18-757-00253
Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,0.0110002335564486,15593,18-757-00254
Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.1515955067512125,54842,18-759-00255
South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,-0.0992089441717322,7773,18-758-00256
Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.0407239494960373,4434,18-758-00257
Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,-0.1292500422551081,325,18-816-00258
Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.1493355853002776,5088,18-816-00259
Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,-0.1238133282238924,9875,18-816-00261
Baksa,BAKSA,Baksa,Baska,,295501945.5,296,-0.1340523491559381,5311,18-324-00262
Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.1016065458588252,2416,18-324-00263
Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.1028748710821618,3708,18-303-00264
Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.1005545568902163,4703,18-799-00265
Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,-0.1621039939588272,5694,18-303-00266
North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.1014404296875,2054,18-322-00267
Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,-0.1479272082452323,3451,18-326-00268
Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,-0.1164910376624175,7879,18-325-00269
Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,-0.0980928953924836,11643,18-325-00270
Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.0946154133815116,8696,18-304-00271
Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,-0.1090969528858645,7024,18-321-00272
Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,-0.1490792780029781,7555,18-321-00273
Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.068386066759293,1372,18-301-00274
Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,,0,18-312-00276
Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,,0,18-312-00277
Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,-0.1985203084426486,6980,18-755-00278
Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.2111762762069702,1536,18-755-00279
Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,-0.1065400387973459,3683,18-760-00280
Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,-0.2004914024137448,1451,18-760-00281
Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.0541380662531656,27048,18-314-00275
