,,,"HEAD MASTER, GORMORA HIGH SCHOOL, PO -"
835 Golaghat,Dergaon,DER/SE/033,DANICHAPORI
836 North Lakhimpur,Bihpuria,BIH/SE/035,HEAD MASTER BURHABURHI HIGH SCHOOL
837 Dhubri,Dhubri,DBR/SE/057,PRIN. HUDURHAT DHARMASALA H S SCHOOL
838 Dhubri,Dhubri,DBR/SE/083,H.M. M. U. HIGH MADRASSA
839 Jorhat,Jorhat,JOR/HE/009,PL.MARIANI COLLEGE
840 Nagaon,Nagaon,NAG/SE/001,"HM ABDUL AWAL MEMORIAL HS,P.O-JURIA"
,,,"CHAIRMAN, DISTRICT LEGAL SERVICES"
841 Kokrajarh,Kokrajhar,KKJ/JUD/008,"AUTHORITY,kOKRAJHAR"
,,,HEAD MUDARRIS SADULLAH MEMORIAL PRE- SR.
842 Karimganj,Karimganj,KAR/SE/070,"MADRASSA, P.O. - DASGAON"
843 Karimganj,Karimganj,KAR/SE/044,"H.M. TUKERBAZAR HIGH SCHOOL,P.O-ASHALAKANDI"
,"Kamrup,Amingao",,
844 Amingaon,n,AKM/HE/024,PRIN. KHETRI HARDIA HIGHER SEC. SCHOOL
,,,"HEAD MUDARRIS, KUMARKATA NASIRA PRE- SR. MADRASSA,"
845 Bongaigaon,Abhayapuri,ABH/SE/051,PO-CHALANTAPARA
,"Kamrup,Amingao",,
846 Amingaon,n,AKM/SE/381,"HEAD MASTER, BADLA RANGAPANI HIGH SCHOOL"
847 Golaghat,Golaghat,GT/SE/027,H.M. DANDESWAE SAIKIA U.M.B.B.H.S.
,,,"HEAD MASTER, BANDARKHATI HIGH SCHOOL, PO- DOHUTIA"
848 Tinsukia,Tinsukia,TSK/SE/013,GAON
849 Guwahati,Kamrup Metro,KAM/SE/239,HM.GOTANAGAR NAMBARI HIGH SCHOOL
850 Nagaon,Nagaon,NAG/HE/049,"H/M, HAIBORGAON  ADARSHA  H/S"
,"Kamrup,Amingao",,
851 Amingaon,n,AKM/SE/321,SUPDT. HALIGAON MADRASSA HIGH SCHOOL P.O-BATORHAT
852 Silchar,New-Silchar,NSL/SE/058,"H M, EAST KAZIDAHAR HIGH SCHOOL"
853 Dhubri,Dhubri,DBR/SE/114,"H.M MOTIRCHAR HIGH SCHOOL, , P.O-H?WRARPAR"
854 Golaghat,Golaghat,GT/SE/006,PRIN. DHEKIAL H.S.S.
855 Barpeta,Barpeta,BRT/SE/161,"HEAD MASTER B.K.HIGH SCHOOL.BARTARY, P.O.-RANGAPANI"
856 Barpeta,Barpeta,BRT/SE/096,H.M. FAKAR UDDIN ALI AHMED H.S.
857 Nagaon,Nagaon,NAG/SE/059,"HEAD MASTER,NAKHANDA ANCHALIK HIGH SCHOOL,"
858 Kajalgaon,Bijni,BJN/AAT/001,"TREASURYOFFICER, BIJNI SUB-TREASURY"
859 Silchar,New-Silchar,NSL/SWD/010,"CHILD DEVELOPMENT PROJECT OFFICER, SILCHAR (URBAN)"
860 Mangaldai,Darrang,DAR/SE/031,"H.M., BONMAJHA H.S."
861 Mangaldai,Udalguri,UDG/ELE/001,"ELECTION OFFICER, UDALGURI"
,,,H.M. S.A. CHOUDHURY MODEL GIRLS' HIGH
862 Hailakandi,Hailakandi,HKD/SE/012,"SCHOOL,CHIPORSANGON HILAKANDI"
863 North Lakhimpur,Lakhimpur,LKM/SE/137,"HEAD MASTER,NAMANI SUBANSIRI MISHING HIGH SCHOOL"
864 Mangaldai,Darrang,DAR/SE/036,DOLONGGHAT MILAN HIGH SCHOOL
865 Bongaigaon,Bongaigaon,BNG/SE/054,H.M. PURANI BONGAIGAON HIGH SCHOOL
866 Marigaon,Marigaon,MRG/SWD/002,"SUB-DIV.WELFARE OFFICER, MORIGAON"
867 Mangaldai,Darrang,DAR/PDD/002,"SUB-DIVISIONAL PLANNING OFFICER , MANGALDAI"
868 Guwahati,Rangia,RAN/SE/016,"H.M JAYANTIPUR HIGH SCHOOL, P.O-GOPALPUR"
869 Tezpur,Sonitpur,SON/HS/006,"ZONEL LEPROSY OFFICER, TEZPUR"
870 Hailakandi,Hailakandi,HKD/LRS/003,"CIRCLE OFFICER,ALGAPUR"
,,,"HEAD MUDARRIS TUTARBOND PRE- SR. MADRASSA,P.O. -"
871 Hailakandi,Hailakandi,HKD/SE/053,APPIN
,"Kamrup,Amingao",,
872 Amingaon,n,AKM/SE/149,HM. PADMARAM BAHRALI HIGH SCHOOL
,,,"M.A. CHOUDHURY MEMORIAL HIGH SCHOOL,P.O-"
873 Karimganj,Karimganj,KAR/SE/051,BUBRIGHAT
874 Guwahati,Kamrup Metro,KAM/JUD/035,"MEMBER, M.A.C.T. No.3 KAMRUP(M),GUWAHATI"
875 Nagaon,Nagaon,NAG/HE/100,"H/M, S  S    P  D   G   H/S     CHALCHALI"
,,,"Supdt. Ambari Kartimari High Madrassa, P.O-Ambari"
876 Goalpara,Goalpara,GLP/SE/090,Kartimari
,,,H.M JANATA HINDI VIDYALAYA HIGH SCHOOL P.O-
877 Guwahati,New-Guwahati,NGT/SE/005,NOONMATI
878 Nalbari,Nalbari,NLB/SE/074,PRINCIPAL PACHIM BANBHAG H.S.
879 Nalbari,Nalbari,NLB/SE/060,H.M. SIDDHI SARMA HIGH SCHOOL
880 Barpeta,Barpeta,BRT/PDD/001,"SUB-DIVISIONALPLANNING OFFICER, BARPETA"
881 Barpeta,Barpeta,BRT/SE/078,H.M. MILAN  High School
882 Marigaon,Marigaon,MRG/SE/037,"SUPDT TELAHI ISLAMIA SR MADRASSA,P.O.-BANGALDHARA"
883 North Lakhimpur,Lakhimpur,LKM/AGR/003,"D.D.A.FTS.CHUKULIBHARIA,N.LAKHIMPUR"
,,,"HEAD MASTER, HADIRA CHAKI HIGH SCHOOL, P.O.-"
884 Barpeta,Barpeta,BRT/SE/140,TARAKANDI
885 Marigaon,Marigaon,MRG/HE/070,HEAD MASTER UTTAR SILPUKHURI H S
,,,"HEAD MUDARRIS BARRENCHERRA PRE- SR. MADRASSA, P.O. -"
886 Hailakandi,Hailakandi,HKD/SE/044,RANGUPUR  BOALIPAR
,"Kamrup,Amingao",,
887 Amingaon,n,AKM/SE/370,"HEAD MASTER,KRISHNA DEV HIGH SCHOOL,DIHINA"
,,,"HEAD MUDARRIS PABHA PRE SR. MADRASSA,P.O.-"
888 North Lakhimpur,Bihpuria,BIH/SE/130,KUTUBPUR
,,,"HM SRI SRI RADHA RAMAN GOSWAMI HIGH SCHOOL ,P.O.-"
889 Silchar,Cachar,CAC/SE/011,SILCHAR
890 North Lakhimpur,Bihpuria,BIH/SE/052,HEAD MASTER MAGHNOWA HIGH SCHOOL
891 Haflong,Haflong,HFL/PHE/002,"EX. ENG.PHE,HAFLONG DIVISION,HAFLONG"
892 North Lakhimpur,Dhakuwakhana,DKK/FCS/001,"SUB-DIVISIONAL OFFICER (CIVIL), DHAKUAKHANA"
893 Golaghat,Golaghat,GT/SE/045,H.M. MELAMORA H.S.
894 Jorhat,Jorhat,JOR/HE/064,H.M.DONIKANA H.S.
895 Marigaon,Marigaon,MRG/HE/003,PRIN. MORIGAON COLLEGE
,,,"HEAD MUDARRIS, M.N. AL-AMIN PRE SR. MADRASSA, PO-"
896 Bongaigaon,Bongaigaon,BNG/SE/068,GOROIMARI
897 Nagaon,Nagaon,NAG/HE/141,"PRINCIPAL, PUB LARIMUKH    SENIOR    MADRASSA"
898 Diphu,Diphu,DPU/FOR/004,"DFO, KARIBI-ANG. EAST DIVN, DIPHU, KA"
899 Barpeta,Pathsala,PSL/SE/114,"HEAD MASTER, ANCHALIK HIGH SCHOOL"
900 Bongaigaon,Bongaigaon,BNG/SWD/010,"DIST. WELFARE OFFICER, BONGAIGAON"
901 Jorhat,Jorhat,JOR/SE/017,"HM JANAJYOTI MICHING H.S. , P.O.-ROWMARA"
902 Jorhat,Jorhat,JOR/SE/029,"HEAD MASTER,SARUCHARAI GHARPHALIA HIGH SCHOOL"
,,,"HEAD MASTER, BORDIKARAI HIGH SCHOOL, PO-"
903 Tezpur,Sonitpur,SON/SE/090,RANGACHAKUA
904 Karimganj,Badarpur,BDP/SE/009,"H.M. SHAH BADARUDDIN HIGH SCHOOL, BADARPUR"
905 North Lakhimpur,Lakhimpur,LKM/SE/098,HEAD MASTER SWAHID GAUTAM MILI HIGH SCHOOL
906 Nagaon,Nagaon,NAG/HE/154,"PRINCIPAL,  JURIA  COLLEGE"
907 Hatsingimari,Hat Singimari,HAT/POL/001,SUPERINTENDENT OF POLICE
,"Kamrup,Amingao",,
908 Amingaon,n,AKM/HE/088,Principal/DDO Chhamaria Anchalik College
909 Dhubri,Dhubri,DBR/TCP/001,"DY. DIR. TOWN & COUNTRY PLANNING, DHUBRI"
910 Guwahati,Kamrup Metro,KAM/SE/289,SECY.PRIN. ASOM VED.VIDYALAYAVEPURAN
911 Hailakandi,Hailakandi,HKD/HE/011,H.M. RANGAUTI GIRLS HIGH SCHOOL
,,,"H.M. ANGLAR BAZAR PUBLIC HIGH SCHOOL,P.O-ANGLAR"
912 Karimganj,Badarpur,BDP/SE/016,BAZAR
913 Barpeta,Barpeta,BRT/SE/101,H.M. UZIRAR CHAR H.S.
914 Hailakandi,Hailakandi,HKD/HE/028,SUPDT. BOALIPAR SR. MADRASSA
915 Tezpur,Sonitpur,SON/SE/049,H.M.JAHAMARI HIGH SCHOOL
916 Hatsingimari,Hat Singimari,HAT/HE/010,"PRINCIPAL,HATSINGIMARI COLLEGE,HATSINGIMARI"
,,,HEAD MUDARRIS ALLAMA TAYBUR RAHMAN PRE- SR.
917 Hailakandi,Hailakandi,HKD/SE/022,"MADRASSA, P.O. - ALGAPUR PT. V"
918 Guwahati,Rangia,RAN/SE/039,"HEAD MASTER,KAMALPUR GIRLS HIGH SCHOOL"
,,,"SPL. SUPDT. OF POLICE,INTERNATIONAL"
919 Kokrajarh,Kokrajhar,KKJ/POL/004,"BORDER,BHUTAN,KOKRAJHAR"
920 Bongaigaon,Bongaigaon,BNG/SE/043,H.M. BIDYAPUR HIGH SCHOOL
921 Dhemaji,Dhemaji,DMJ/SE/129,"HEAD MASTER,DAKHIN BORDOLONI HIGH SCHOOL"
922 Kokrajarh,Kokrajhar,KKJ/IRR/002,EX. ENGINEER KOKRAJHAR DIVN.(IRRIGATION)
923 Goalpara,Goalpara,GLP/SE/015,H.M. CENTRAL GIRLS' HIGH SCHOOL
924 Dhemaji,Dhemaji,DMJ/SE/096,HM JOYRAMPUR H.S.P.O- JOYRARNPUR
925 Tezpur,Sonitpur,SON/AHV/005,R.O. CO-ORDINATED P.BREEWIDING PROJECT. TEZPUR
926 Biswanath Chariali,Biswanath Chariali BIS/SWD/004,,"SUB- DIVISIONAL WELFARE OFFICER, B. CHARIALI"
927 Garmur,Garamur,GAR/SE/049,"HM ASOMI GIRLS H.S. , P.O.-RANGACHAHI"
,,,"HEADMASTER MILAN HIGH SCHOOL,MADHYA"
928 Nalbari,Belsar,BEL/SE/066,"BHAGNAMARI,, P.O LAKHARPARA"
929 Barpeta,Barpeta,BRT/SE/216,"HEAD MASTER,KHANDAKARPARA HIGH SCHOOL"
930 Dhubri,Dhubri,DBR/SE/215,"PRINCIPAL SONAHAT TITLE MADRASSA , P.O. - DAFARPUR"
,"Kamrup,Amingao",,
931 Amingaon,n,AKM/SE/302,H.M KALI PRASAD DAS  HIGH SCHOOL P.O-RAMDIA
932 Mangaldai,Darrang,DAR/SE/136,H.M Kanaklata High School
933 Dhubri,Dhubri,DBR/SE/120,H.M SHILAIR KACHARI HIGH SCHOOL.PXR-SHILAIPAR
934 Marigaon,Marigaon,MRG/HE/071,SUPDT. NAGABANDHA SR. MADRASSA.
935 Silchar,Lakhipur,LKH/JUD/001,"SUB-DIVISIONAL JUDICIAL MAGISTRATE(M),LAKHIPUR"
936 Nagaon,Nagaon,NAG/HE/136,"PRINCIPAL, KADAMONI   TITLE    SENIOR   MADRASSA"
937 Tinsukia,Tinsukia,TSK/SWD/007,"CDPO, ICDS PROJECT, GUIJAN"
938 Karimganj,Karimganj,KAR/SE/036,SUPDT. ASIMIA SR. MADRASSA
939 Nagaon,Nagaon,NAG/HS/005,"E.S.I. SCHEME DISPENSARY, NAGAON"
940 Silchar,New-Silchar,NSL/SE/063,"HM MADAN KULABATI HIGH SCHOOL,P.O.-KAZIDAHAR"
941 Barpeta,Barpeta,BRT/SE/092,H.M. PADMAPARA H.S.
942 North Lakhimpur,Dhakuwakhana,DKK/SER/001,"O/C SERICULTURE RESERCE STATION, DHAKUAKHANA"
943 Kokrajarh,Gossaigaon,GOS/AAT/001,"TREASURY OFFICER, GOSSAIGAON SUB-TREASURY"
,,,"HEAD MASTER, BARPETA TOWN HIGH SCHOOL,P.O.-"
944 Barpeta,Barpeta,BRT/SE/152,BARPETA
945 Haflong,Haflong,HFL/JUD/002,"DISTRICT AND SESSION JUDGE,DIMAHASAO DISTRICT"
,,,"HEAD MUDARRIS BHAJANTIPUR PRE- SR. MADRASSA, P.O. -"
946 Hailakandi,Hailakandi,HKD/SE/050,RATANPUR
947 Nalbari,Nalbari,NLB/IMD/001,"CHAIRMAN I.M.D.T., NALBARI"
948 Guwahati,Rangia,RAN/HE/019,H.M. SUKLA HIGH SCHOOL
949 Mangaldai,Darrang,DAR/SE/010,"PRINCIPAL, MANGALDAI TOWN GIRLS' H.S.S.,MANGALDAI"
,,,"HEAD MUDARRIS HUSSAINIA PRE- SR. MADRASSA, P.O-"
950 Barpeta,Pathsala,PSL/SE/105,CHAPORBORI
951 Kokrajarh,Kokrajhar,KKJ/HE/003,"PRINCIPAL BASIC TRAINING CENTRE, KOKRAJHAR"
952 Goalpara,Goalpara,GLP/SE/099,"H.M Uttar Bikali High School, P.O-Bagdaba"
,,,"HEAD MUDARRIS KHELLI BALIKURI PRE- SR. MADRASSA, P.O-"
953 Barpeta,Barpeta,BRT/SE/189,NIZRAMPUR
954 Haflong,Haflong,HFL/HS/003,"JT. DIR. OF HEALTH SERVICES, N.C. HILLS"
955 Marigaon,Marigaon,MRG/HE/024,HEAD MASTER DOLOI CHUBA H S
956 Kokrajarh,Gossaigaon,GOS/AGR/001,"SUB-DIVISIONAL AGRIL. OFFICER, GOSSAIGAON"
957 Kokrajarh,Kokrajhar,KKJ/SE/029,"H.M. DOTMA GIRLS' H.S. ,DOTMA"
958 Mangaldai,Udalguri,UDG/FOR/001,"DHANSIRI FOREST DIVISION, UDALGURI"
,"Kamrup,Amingao",,
959 Amingaon,n,AKM/IGR/004,"SUB-REGISTER KAMRUP(SADAR),GUWAHATI-1"
960 Diphu,Diphu,DPU/PRD/003,"B.D.O., NILIP  CHOWKIHOLA"
,,,"ASTT. DIRECTOR, HANDLOOM & TEXTILE,BAKSA,"
961 Mushalpur,Mushalpur,MSL/HT/003,MUSHALPUR
962 Haflong,Haflong,HFL/LS/001,"DISTRICT LIBRARIAN, HAFLONG"
963 Diphu,Diphu,DPU/LS/001,"DIST. LIBRARIAN, DIPHU, KARBI-ANGLONG"
964 Mangaldai,Udalguri,UDG/SE/037,TANGLA GIRLS HIGH SCHOOL
965 Jorhat,Jorhat,JOR/HE/024,PL.KORANGA GIRLS H.S.S.
966 Jorhat,Jorhat,JOR/HS/010,"SUPDT.CIVIL HOSPITAL,JORHAT"
967 Jorhat,Jorhat,JOR/PWD/005,EE PWD NH.DIVN.
968 Jorhat,Jorhat,JOR/DME/002,PRINCIPAL MEDICAL  INSTITUTE JORHAT
969 Sivasagar,Nazira,NZR/IND/001,"ASTT. DIR. COTTAGE IND. & COMMERCE, NAZIRA"
970 Nalbari,Nalbari,NLB/SE/075,PRINCIPAL P.B. DHIR DUTTA H.S.S.
971 Hailakandi,Hailakandi,HKD/AGR/002,"DIST. AGRICULTURAL OFFICER, HAILAKANDI"
972 Diphu,Bokajan,BOK/AAT/001,"T.O., BOKAJAN SUB-TREASURY"
,,,"SUPDT. ENG. NORTH WESTERN PROJECT CIRCLE (I), BARPETA"
973 Barpeta,Barpeta,BRT/IRR/003,RD.
974 Silchar,Cachar,CAC/PWR/004,E.E. NATIONAL HIGHWAY DIVN. SILCHAR
975 Dibrugarh,Dibrugarh,DIB/HS/002,SUPDT. ASSAM MEDICAL COLLEGE
976 Sivasagar,Nazira,NZR/EE/002,"BEEO, NAZIRA"
977 North Lakhimpur,Lakhimpur,LKM/HS/003,"ADDL.CHIEF MEDICAL HEALTH OFFICER,(FW)LAKHIMPUR"
978 Jorhat,Jorhat,JOR/AGR/002,"JT. DIR. AGRICULTURE, JORHAT"
979 Marigaon,Marigaon,MRG/SE/004,"HM DEWAGURI SECONDARY SCHOOL,P.O-DEWAGURI"
980 Dhemaji,Dhemaji,DMJ/AGR/001,"DISTRICT AGRICULTURE OFFICER,DHEMAJI"
981 Jorhat,Jorhat,JOR/JUD/001,DIST.&SESSION JUDGE
982 Garmur,Garamur,GAR/HE/005,UJANI MAJULI KHERKATIA COLLEGE
983 Nagaon,Hojai,HOJ/EE/005,"BEEO, KATHIATOLI"
984 Nagaon,Hojai,HOJ/EE/003,"BEEO, JUGIJAN"
985 Tinsukia,Chapakhuwa,CPK/GAD/001,"SUB-DIV. OFFICER,(CIVIL), SADIYA"
986 Barpeta,Pathsala,PSL/SE/038,H.M. GOMURA VIDYA NIKETAN HIGH SCHOOL
987 Guwahati,New-Guwahati,NGT/HG/003,C.O. 60 ASSAM GIRLS NCC
988 Marigaon,Marigaon,MRG/HE/054,HEAD MASTER PATUAKATA H S
989 Dhubri,Dhubri,DBR/AGR/002,"SUB-DIVNL. AGRICULTURAL OFICER, DHUBRI"
990 Kokrajarh,Kokrajhar,KKJ/SWD/005,"C.D.P.O. DOTMA I.C.D.S. PROJECT, DOTMA"
991 Sivasagar,Sivasagar,SVS/EE/003,"BLOCK ELE. EDN. OFFICER, KHELUA"
992 Guwahati,Kamrup Metro,KAM/FOR/005,PRINCIPAL CHIEF CONSERVATOR FOREST(WILD LIFE)
993 Guwahati,Dispur,DIS/EE/002,"HEAD MASTER, KAMARKUCHI M.E. SCHOOL"
994 Dibrugarh,Dibrugarh,DIB/PHE/001,"SUPDT. ENGG. PHE, DIBRUGARH"
995 Dibrugarh,Dibrugarh,DIB/HE/017,H.M. MORAN NAGAR HIGH SCHOOL
996 Sivasagar,Sivasagar,SVS/RD/002,BDO KHELUA
997 Nalbari,Belsar,BEL/SE/060,"HEADMASTER SARAT BHARALI H.S, P.O-GAMERIMARI"
998 Guwahati,Kamrup Metro,KAM/JUD/033,"SPECIAL JUDGE, CBI COURT(NO. 1)"
999 North Lakhimpur,Bihpuria,BIH/SE/067,HEAD MASTER JANAKALYAN ADARSHA HIGH SCHOOL
1000 Nagaon,Nagaon,NAG/HE/076,"H/M, KADAMONI   TOWN   H/S"
1001 Dibrugarh,Naharkatia,NHK/EE/001,"BEEO, JOYPUR"
1002 Silchar,New-Silchar,NSL/EE/001,"BLOCK ELE. EDN. OFFICER, SONAI"
1003 Nalbari,Nalbari,NLB/EE/006,B.E.E.O. PUB-NALBARI
1004 Dhemaji,Dhemaji,DMJ/PRI/001,"SUPDT. OF DISTRICT JAIL,  DHEMAJI"
1005 Tinsukia,Tinsukia,TSK/PRD/004,"B.D.O., GUIJAN DEV. BLOCK"
1006 Jorhat,Jorhat,JOR/HE/153,"PRINCIPAL,CINNAMARA COLLEGE"
1007 Tezpur,Gohpur,GAH/SE/017,HEAD MASTER KASTURBA HIGH SCHOOL
1008 Guwahati,New-Guwahati,NGT/SCD/005,DIVISIONAL OFFICER SOUTH BANK SOIL CONSERVATION
1009 Silchar,Cachar,CAC/SCD/001,"D.O.,SOIL CONSERVATION DIVN.,SILCHAR"
1010 North Lakhimpur,Lakhimpur,LKM/TAX/002,"SUPERINTENDENT OF TAXES (RECOVERY,LAKHIMPUR"
1011 Guwahati,New-Guwahati,NGT/FIS/001,"EXCUTIVE ENGINEER FISHERIES, GUWAHATI"
1012 Karimganj,Karimganj,KAR/EE/002,"DY INSPECTOR OF SCHOOLS, KARIMGANJ"
1013 Jorhat,Jorhat,JOR/GAD/001,COMMISSIONER UPPER ASSAM
1014 Garmur,Garamur,GAR/SE/045,"HM KAHAL GAON BAPUJI HS, MAJULI  BONGAON"
1015 North Lakhimpur,Lakhimpur,LKM/SE/081,HEAD MASTER BOGALIJAN HIGH SCHOOL
,"Kamrup,Amingao",,
1016 Amingaon,n,AKM/DA/001,"DEPUTY COMMISSIONER,KAMRUP,GHY-1"
1017 Nagaon,Nagaon,NAG/EE/003,"B  E  E  O,   BATADRABA"
1018 North Lakhimpur,Dhakuwakhana,DKK/SE/080,BATAMARI MODEL HIGH SCHOOL
1019 Dhemaji,Dhemaji,DMJ/PHE/001,"EXECUTIVE ENGINER P.H.E, DHEMAJI"
1020 Tinsukia,Tinsukia,TSK/AAT/001,"TREASURY OFFICER, TINSUKIA"
1021 Tezpur,Rangapara,RGP/AAT/001,"TREASURY OFFICER, RANGAPARA SUB-TREASURY"
1022 Biswanath Chariali,Biswanath Chariali BIS/AAT/001,,"TREASURY OFFICER, B. CHARIALI"
1023 Dhemaji,Dhemaji,DMJ/SE/007,PRINCIPAL BATGHARIA HIGHER SECONDARY SCHOOL
1024 Sivasagar,Sonari,SNR/JUD/001,"SUB-DIV. JUDICIAL MEGISTRATE, SONARI"
1025 Dibrugarh,Dibrugarh,DIB/EE/007,"DY. INSPECTOR OF SCHOOL, DIBRUGARH"
,,,"HEAD MASTER,ISCHADAGHARIA UCCHA MADHYAMIK"
1026 Guwahati,Rangia,RAN/SE/037,KANNYA BIDYAPITH
1027 Nagaon,Nagaon,NAG/SE/063,"HEADMASTER,SIFATIA NABAJYOTI GIRLS HIGH SCHOOL"
1028 Jorhat,Jorhat,JOR/HE/059,H.MCHOWKHAT H.S
1029 Nagaon,Nagaon,NAG/RD/004,B .D.  O   BAJIAGAON    DEV. BLOCK
1030 Golaghat,Golaghat,GT/FOR/001,"DIVISIONAL FOREST OFFICER,(T) GLT."
1031 Dhubri,Dhubri,DBR/AE/001,"DIST. ADULT EDUCATION, DHUBRI"
1032 Guwahati,Kamrup Metro,KAM/AHV/005,DY.DIRECTOR (R.P)A.H.& VETY.GHY.
1033 Jorhat,Jorhat,JOR/HE/016,SORBODOI JR.COLLEGE
1034 Tezpur,Sonitpur,SON/SE/127,"SUPDT BALIGAON BARTAL SR. MADRASSA ,P.O.-BASBERA"
1035 Jorhat,Jorhat,JOR/SE/038,"HEAD MASTER,RAILWAY HIGH SCHOOL"
1036 Dhubri,Bilasipara,BIL/EE/001,"BLOCKELEMENTERYEDUCATIONOFFICER,BILASIPARA"
1037 Dhubri,Bilasipara,BIL/SE/016,"PRINCIPAL,CHAPARHIGHERSECONDARYSCHOOL"
1038 Nagaon,Hojai,HOJ/AHV/001,"SUB-DIV. A H & VETY OFFICER, HOJAI"
988 Marigaon,Marigaon,MRG/HE/054,HEAD MASTER PATUAKATA H S
989 Dhubri,Dhubri,DBR/AGR/002,"SUB-DIVNL. AGRICULTURAL OFICER, DHUBRI"
990 Kokrajarh,Kokrajhar,KKJ/SWD/005,"C.D.P.O. DOTMA I.C.D.S. PROJECT, DOTMA"
991 Sivasagar,Sivasagar,SVS/EE/003,"BLOCK ELE. EDN. OFFICER, KHELUA"
992 Guwahati,Kamrup Metro,KAM/FOR/005,PRINCIPAL CHIEF CONSERVATOR FOREST(WILD LIFE)
993 Guwahati,Dispur,DIS/EE/002,"HEAD MASTER, KAMARKUCHI M.E. SCHOOL"
994 Dibrugarh,Dibrugarh,DIB/PHE/001,"SUPDT. ENGG. PHE, DIBRUGARH"
995 Dibrugarh,Dibrugarh,DIB/HE/017,H.M. MORAN NAGAR HIGH SCHOOL
996 Sivasagar,Sivasagar,SVS/RD/002,BDO KHELUA
997 Nalbari,Belsar,BEL/SE/060,"HEADMASTER SARAT BHARALI H.S, P.O-GAMERIMARI"
998 Guwahati,Kamrup Metro,KAM/JUD/033,"SPECIAL JUDGE, CBI COURT(NO. 1)"
999 North Lakhimpur,Bihpuria,BIH/SE/067,HEAD MASTER JANAKALYAN ADARSHA HIGH SCHOOL
1000 Nagaon,Nagaon,NAG/HE/076,"H/M, KADAMONI   TOWN   H/S"
1001 Dibrugarh,Naharkatia,NHK/EE/001,"BEEO, JOYPUR"
1002 Silchar,New-Silchar,NSL/EE/001,"BLOCK ELE. EDN. OFFICER, SONAI"
1003 Nalbari,Nalbari,NLB/EE/006,B.E.E.O. PUB-NALBARI
1004 Dhemaji,Dhemaji,DMJ/PRI/001,"SUPDT. OF DISTRICT JAIL,  DHEMAJI"
1005 Tinsukia,Tinsukia,TSK/PRD/004,"B.D.O., GUIJAN DEV. BLOCK"
1006 Jorhat,Jorhat,JOR/HE/153,"PRINCIPAL,CINNAMARA COLLEGE"
1007 Tezpur,Gohpur,GAH/SE/017,HEAD MASTER KASTURBA HIGH SCHOOL
1008 Guwahati,New-Guwahati,NGT/SCD/005,DIVISIONAL OFFICER SOUTH BANK SOIL CONSERVATION
1009 Silchar,Cachar,CAC/SCD/001,"D.O.,SOIL CONSERVATION DIVN.,SILCHAR"
1010 North Lakhimpur,Lakhimpur,LKM/TAX/002,"SUPERINTENDENT OF TAXES (RECOVERY,LAKHIMPUR"
1011 Guwahati,New-Guwahati,NGT/FIS/001,"EXCUTIVE ENGINEER FISHERIES, GUWAHATI"
1012 Karimganj,Karimganj,KAR/EE/002,"DY INSPECTOR OF SCHOOLS, KARIMGANJ"
1013 Jorhat,Jorhat,JOR/GAD/001,COMMISSIONER UPPER ASSAM
1014 Garmur,Garamur,GAR/SE/045,"HM KAHAL GAON BAPUJI HS, MAJULI  BONGAON"
1015 North Lakhimpur,Lakhimpur,LKM/SE/081,HEAD MASTER BOGALIJAN HIGH SCHOOL
,"Kamrup,Amingao",,
1016 Amingaon,n,AKM/DA/001,"DEPUTY COMMISSIONER,KAMRUP,GHY-1"
1017 Nagaon,Nagaon,NAG/EE/003,"B  E  E  O,   BATADRABA"
1018 North Lakhimpur,Dhakuwakhana,DKK/SE/080,BATAMARI MODEL HIGH SCHOOL
1019 Dhemaji,Dhemaji,DMJ/PHE/001,"EXECUTIVE ENGINER P.H.E, DHEMAJI"
1020 Tinsukia,Tinsukia,TSK/AAT/001,"TREASURY OFFICER, TINSUKIA"
1021 Tezpur,Rangapara,RGP/AAT/001,"TREASURY OFFICER, RANGAPARA SUB-TREASURY"
1022 Biswanath Chariali,Biswanath Chariali BIS/AAT/001,,"TREASURY OFFICER, B. CHARIALI"
1023 Dhemaji,Dhemaji,DMJ/SE/007,PRINCIPAL BATGHARIA HIGHER SECONDARY SCHOOL
1024 Sivasagar,Sonari,SNR/JUD/001,"SUB-DIV. JUDICIAL MEGISTRATE, SONARI"
1025 Dibrugarh,Dibrugarh,DIB/EE/007,"DY. INSPECTOR OF SCHOOL, DIBRUGARH"
,,,"HEAD MASTER,ISCHADAGHARIA UCCHA MADHYAMIK"
1026 Guwahati,Rangia,RAN/SE/037,KANNYA BIDYAPITH
1027 Nagaon,Nagaon,NAG/SE/063,"HEADMASTER,SIFATIA NABAJYOTI GIRLS HIGH SCHOOL"
1028 Jorhat,Jorhat,JOR/HE/059,H.MCHOWKHAT H.S
1029 Nagaon,Nagaon,NAG/RD/004,B .D.  O   BAJIAGAON    DEV. BLOCK
1030 Golaghat,Golaghat,GT/FOR/001,"DIVISIONAL FOREST OFFICER,(T) GLT."
1031 Dhubri,Dhubri,DBR/AE/001,"DIST. ADULT EDUCATION, DHUBRI"
1032 Guwahati,Kamrup Metro,KAM/AHV/005,DY.DIRECTOR (R.P)A.H.& VETY.GHY.
1033 Jorhat,Jorhat,JOR/HE/016,SORBODOI JR.COLLEGE
1034 Tezpur,Sonitpur,SON/SE/127,"SUPDT BALIGAON BARTAL SR. MADRASSA ,P.O.-BASBERA"
