gp_code,village_code,object_id,revenue_ci,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
106380,282421,18-302-00118,Dudhnai,100.0,226,3,4,0,0
106491,294756,18-313-00175,Golaghat,90.0,302,2,4,0,162
253602,305996,18-326-00247,Mazbat,334.67,1042,2,2,0,32
257798,295304,18-305-00136,Kampur,0.0,46,2,2,0,40
105828,299096,18-316-00184,Katigora,12.0,45,5,3,15,5
107601,287036,18-756-00250,Helem,364.97,235,3,2,25,10
106035,288902,18-308-00151,Sissibargaon,30.0,82,3,2,10,20
106382,282425,18-302-00118,Dudhnai,250.0,182,3,2,0,123
106025,289161,18-308-00151,Sissibargaon,50.0,265,2,2,0,200
106048,289838,18-308-00153,Gogamukh,1.0,199,2,2,0,1
106048,905380,18-308-00153,Gogamukh,1.0,5,2,2,0,1
257798,911277,18-305-00136,Kampur,2.48,20,3,2,3,14
107769,290102,18-309-00155,Doom Dooma,100.0,20,2,2,0,1
257807,296881,18-314-00275,Phuloni,56.48,103,3,2,0,11
106035,288899,18-308-00151,Sissibargaon,60.0,112,3,2,0,3
106046,289806,18-308-00153,Gogamukh,60.0,110,3,2,3,38
106382,282418,18-302-00118,Dudhnai,282.0,584,4,2,0,469
106567,301083,18-318-00196,Lala,33.0,113,4,2,0,42
106046,907973,18-308-00153,Gogamukh,41.0,64,3,3,1,19
106567,301082,18-318-00196,Lala,197.0,912,4,2,0,345
106567,301081,18-318-00196,Lala,185.0,584,4,2,0,284
253598,306017,18-326-00247,Mazbat,534.0,88,3,4,0,21
106567,301080,18-318-00196,Lala,248.0,824,4,2,0,425
106046,907972,18-308-00153,Gogamukh,63.0,109,2,2,2,26
106382,282454,18-302-00118,Dudhnai,100.0,411,4,2,0,315
106035,288896,18-308-00151,Sissibargaon,40.0,120,3,2,0,120
106449,294924,18-313-00177,Sarupathar,150.0,136,2,2,0,10
106465,294928,18-313-00177,Sarupathar,275.41,640,4,2,200,60
257821,297812,18-314-00178,Diphu,30.0,862,2,2,0,20
106064,288640,18-308-00150,Dhemaji,5.0,92,2,2,0,80
253599,305913,18-326-00247,Mazbat,300.0,86,2,2,0,21
257821,911316,18-314-00178,Diphu,389.0,137,2,3,11,0
106712,303123,18-321-00216,Boko,81.0,220,4,2,8,45
257821,297830,18-314-00178,Diphu,15.0,57,5,2,0,50
257821,297980,18-314-00178,Diphu,30.0,42,2,2,0,5
257821,297756,18-314-00178,Diphu,0.0,22,3,4,0,2
257821,297768,18-314-00178,Diphu,2.0,5,1,4,0,2
106961,288367,18-307-00146,Dhakuakhana (Pt-I),55.0,255,4,2,0,80
106961,288390,18-307-00146,Dhakuakhana (Pt-I),2.47,240,5,2,0,80
261141,301942,18-320-00205,Bengtal,71.73,105,2,2,0,2
261141,301943,18-320-00205,Bengtal,0.0,225,2,2,0,154
261141,302034,18-320-00205,Bengtal,204.0,638,2,2,0,120
106452,295013,18-313-00177,Sarupathar,1.1,15,2,2,0,3
257821,296363,18-314-00178,Diphu,53.0,26,3,2,3,0
106974,288541,18-307-00146,Dhakuakhana (Pt-I),42.0,191,2,4,0,1
272759,298473,18-315-00181,Haflong,4.0,24,5,2,0,5
253675,280119,18-300-00103,Dotoma,95.0,390,4,2,0,50
257821,297819,18-314-00178,Diphu,111.0,295,3,2,0,105
105830,299001,18-316-00184,Katigora,110.0,385,3,2,24,10
257821,297816,18-314-00178,Diphu,20.0,231,4,2,0,65
106044,908434,18-308-00153,Gogamukh,20.0,72,2,4,0,12
105830,299000,18-316-00184,Katigora,70.0,312,3,2,12,80
106712,303127,18-321-00216,Boko,12.0,249,4,2,12,11
257821,297825,18-314-00178,Diphu,16.0,23,3,2,0,6
106064,288636,18-308-00150,Dhemaji,1.0,20,2,2,0,7
106064,288639,18-308-00150,Dhemaji,5.0,56,1,2,0,18
106964,288406,18-307-00146,Dhakuakhana (Pt-I),100.0,605,3,4,0,10
106964,288397,18-307-00146,Dhakuakhana (Pt-I),65.0,400,2,2,0,330
253693,280081,18-300-00103,Dotoma,80.0,63,2,2,0,26
106912,300630,18-317-00193,RamkrishnaNagar,6.0,46,3,2,0,3
105831,299881,18-316-00184,Katigora,1.0,1,5,4,0,1
105836,299077,18-316-00184,Katigora,71.0,146,3,2,0,6
106071,289572,18-308-00152,Jonai,10.0,39,2,2,0,2
105971,305120,18-325-00237,Khoirabari (Pt),157.86,289,2,2,0,2
106967,288393,18-307-00146,Dhakuakhana (Pt-I),50.0,56,2,2,0,20
106967,288400,18-307-00146,Dhakuakhana (Pt-I),50.0,55,2,2,0,15
253693,280074,18-300-00103,Dotoma,40.0,132,3,2,0,10
106044,908370,18-308-00153,Gogamukh,5.0,37,3,2,0,1
106974,288539,18-307-00147,Subansiri (Pt-I),170.0,119,1,2,0,26
257821,297762,18-314-00178,Diphu,13.0,98,3,4,0,40
106044,289853,18-308-00153,Gogamukh,20.0,72,2,2,0,4
106035,289212,18-308-00151,Sissibargaon,40.0,82,3,2,5,20
106044,289854,18-307-00147,Subansiri (Pt-I),20.0,83,2,2,0,4
257818,296132,18-314-00178,Diphu,400.0,37,3,2,0,30
106974,288537,18-307-00147,Subansiri (Pt-I),185.0,34,1,2,0,5
105831,299028,18-316-00184,Katigora,12.08,37,2,2,0,22
253693,280089,18-300-00103,Dotoma,80.0,212,2,2,0,20
106837,303415,18-321-00273,Azara,48.0,32,3,2,0,0
105831,299027,18-316-00184,Katigora,50.0,74,2,2,5,20
106967,288428,18-307-00146,Dhakuakhana (Pt-I),100.0,178,2,2,0,22
107604,287018,18-756-00250,Helem,0.0,13,3,2,0,13
106064,288647,18-308-00150,Dhemaji,1.0,80,2,2,0,2
106375,282345,18-302-00118,Dudhnai,41.0,174,2,4,0,130
106376,282450,18-302-00118,Dudhnai,100.0,214,4,2,0,0
106837,303414,18-321-00273,Azara,39.0,18,3,2,0,0
105831,299031,18-316-00184,Katigora,28.55,60,2,2,0,25
107412,303635,18-799-00124,Bajali (Pt),110.0,700,3,2,0,67
106837,303416,18-321-00273,Azara,96.0,392,3,2,0,4
257818,296155,18-314-00178,Diphu,0.0,17,5,2,0,17
107285,285462,18-757-00254,Lanka,75.0,222,3,2,0,60
106837,303411,18-321-00273,Azara,47.0,240,3,2,0,0
257818,298101,18-314-00178,Diphu,25.0,37,5,2,0,28
105831,299029,18-316-00184,Katigora,90.0,183,3,2,45,30
105831,299030,18-316-00184,Katigora,25.08,106,3,2,12,10
106064,905328,18-308-00150,Dhemaji,33.0,63,1,2,0,6
107662,287155,18-756-00251,Gohpur,72.0,287,4,2,0,235
106310,291587,18-310-00161,Tengakhat,2.0,60,3,2,0,7
105831,906247,18-316-00184,Katigora,0.0,1,5,4,0,1
106917,300722,18-317-00193,RamkrishnaNagar,12.0,146,1,2,0,20
106274,291988,18-310-00162,Moran,2.47,81,2,2,0,60
106064,288643,18-308-00150,Dhemaji,15.0,336,1,2,0,2
106961,288363,18-307-00146,Dhakuakhana (Pt-I),110.0,60,5,4,0,50
107662,287156,18-756-00251,Gohpur,80.0,174,4,2,0,169
106064,288635,18-308-00150,Dhemaji,1.0,83,1,2,0,7
106065,288826,18-308-00150,Dhemaji,35.04,74,2,2,0,1
105832,299088,18-316-00184,Katigora,0.0,44,3,2,0,20
272769,298424,18-315-00181,Haflong,15.0,75,3,2,0,15
253664,301907,18-320-00206,Sidli (Pt),2.0,25,2,2,0,0
257806,911685,18-759-00255,Donka,2.0,25,5,4,0,25
106859,300175,18-317-00190,Badarpur,220.0,1222,2,2,0,516
107662,287153,18-756-00251,Gohpur,22.0,104,3,2,0,65
106491,294616,18-313-00175,Golaghat,25.0,43,2,4,0,29
257810,297620,18-314-00275,Phuloni,30.0,23,1,2,0,23
107604,287004,18-756-00250,Helem,0.0,397,3,3,0,397
105832,299089,18-316-00184,Katigora,0.0,34,5,2,0,12
106035,288870,18-308-00151,Sissibargaon,130.0,26,3,2,0,1
107604,286989,18-756-00250,Helem,0.01,35,3,2,0,35
257810,297393,18-314-00275,Phuloni,68.0,106,1,2,0,23
105832,299063,18-316-00184,Katigora,0.0,305,4,2,0,10
257818,296214,18-314-00178,Diphu,5.0,45,3,2,0,1
106030,906408,18-308-00151,Sissibargaon,7.0,20,3,2,0,8
107604,287003,18-756-00250,Helem,0.0,215,3,2,0,0
106083,907277,18-308-00152,Jonai,11.6,63,2,2,0,10
106030,289220,18-308-00151,Sissibargaon,20.0,47,5,2,0,6
106709,303038,18-321-00216,Boko,2.0,260,3,2,0,20
257810,297357,18-314-00275,Phuloni,11.0,29,1,2,0,16
107660,287220,18-756-00251,Gohpur,80.0,80,3,2,0,10
253594,306121,18-326-00247,Mazbat,28.0,115,5,2,0,0
253527,305791,18-326-00246,Udalguri,50.0,100,3,2,0,20
257810,297355,18-314-00275,Phuloni,8.0,22,1,2,0,3
106381,282334,18-302-00117,Matia,3583.0,223,3,2,0,36
105832,905269,18-316-00184,Katigora,0.0,1,5,4,0,1
106071,906615,18-308-00152,Jonai,0.0,203,3,2,0,8
107605,287091,18-756-00250,Helem,50.0,125,2,2,0,3
107605,287088,18-756-00251,Gohpur,80.0,190,2,2,0,3
253594,306110,18-326-00247,Mazbat,90.0,185,5,2,0,0
105832,299086,18-316-00184,Katigora,0.0,31,5,4,0,10
105832,905266,18-316-00184,Katigora,0.0,31,5,4,0,6
253603,306024,18-326-00247,Mazbat,152.0,245,3,2,35,35
106030,906410,18-308-00151,Sissibargaon,1.0,3,5,2,0,3
105723,301332,18-319-00199,Boitamari,191.0,162,3,2,0,100
253498,304634,18-816-00261,Tamulpur,25.0,270,3,2,9,50
106083,289266,18-308-00152,Jonai,6.6,42,2,2,0,2
106709,303052,18-321-00216,Boko,6.0,138,3,2,1,3
105832,299060,18-316-00184,Katigora,0.0,78,3,2,0,8
106709,303039,18-321-00216,Boko,12.0,240,3,2,1,3
106267,292003,18-310-00163,Tingkhong,0.0,443,2,2,0,0
106267,292002,18-310-00163,Tingkhong,0.0,181,3,2,0,0
272760,298294,18-759-00255,Donka,60.0,119,3,2,10,32
106267,291834,18-310-00163,Tingkhong,0.0,33,2,2,0,0
253694,280082,18-300-00103,Dotoma,30.0,152,3,2,0,25
105969,305143,18-325-00270,Dalgaon (Pt),102.0,461,3,2,0,25
106892,300048,18-317-00189,Karimganj,24.0,228,1,2,0,30
257798,295360,18-305-00136,Kampur,0.0,32,5,2,0,10
257798,295407,18-759-00255,Donka,2.7,41,4,4,0,20
257798,295426,18-305-00136,Kampur,2.47,86,5,2,0,30
105832,299090,18-316-00184,Katigora,0.0,17,3,2,0,9
257798,295394,18-305-00136,Kampur,2.47,34,3,2,0,21
257810,297358,18-314-00275,Phuloni,33.0,63,1,2,0,12
257798,295399,18-305-00136,Kampur,0.0,308,3,2,0,20
253694,280086,18-300-00103,Dotoma,60.0,745,3,2,0,450
106268,291860,18-310-00162,Moran,20.0,65,3,2,0,5
257810,296972,18-314-00275,Phuloni,12.0,30,1,2,0,28
105835,298998,18-316-00184,Katigora,0.0,161,3,2,0,12
253694,280084,18-300-00103,Dotoma,50.0,175,3,2,0,20
105835,299004,18-316-00184,Katigora,0.0,65,3,2,0,23
253676,280105,18-300-00103,Dotoma,98.0,230,3,2,0,55
105835,905278,18-316-00184,Katigora,0.0,180,3,2,13,20
106909,300459,18-317-00192,Patharkandi,150.0,258,4,3,0,2
106975,288513,18-307-00147,Subansiri (Pt-I),29.0,120,2,4,0,25
105835,298997,18-316-00184,Katigora,0.0,360,3,2,40,22
106268,291924,18-310-00162,Moran,0.0,92,3,2,0,10
257810,297196,18-314-00275,Phuloni,9.0,19,1,2,0,10
253676,280123,18-300-00103,Dotoma,52.0,191,3,2,25,54
257807,296869,18-314-00275,Phuloni,16.6,50,3,2,0,11
106975,288504,18-307-00147,Subansiri (Pt-I),12.0,25,2,2,0,10
106975,288499,18-307-00147,Subansiri (Pt-I),16.0,28,2,2,0,21
105794,299328,18-316-00185,Silchar,1.3,510,1,2,0,0
257807,296845,18-314-00275,Phuloni,10.0,455,3,2,0,2
257810,297737,18-314-00275,Phuloni,186.0,49,1,2,0,33
257810,297448,18-314-00275,Phuloni,64.0,126,1,2,0,23
106030,906412,18-308-00151,Sissibargaon,50.0,113,3,2,0,50
257810,297444,18-314-00275,Phuloni,108.0,48,1,2,0,31
257810,297453,18-314-00275,Phuloni,45.0,29,1,2,0,25
106974,288524,18-307-00147,Subansiri (Pt-I),86.0,60,1,4,0,14
253638,280402,18-300-00106,Golokganj (Pt),15.2,70,1,4,0,5
106075,906592,18-308-00152,Jonai,10.0,10,3,3,0,0
253638,280400,18-300-00106,Golokganj (Pt),0.0,98,5,4,0,3
253638,280404,18-300-00106,Golokganj (Pt),5.0,676,5,4,0,6
253676,280106,18-300-00103,Dotoma,60.0,166,3,2,0,30
106268,291942,18-310-00162,Moran,0.0,148,3,2,0,10
253638,280407,18-300-00106,Golokganj (Pt),0.0,100,5,4,0,100
106030,289039,18-308-00151,Sissibargaon,10.0,32,3,2,0,7
253676,280107,18-300-00103,Dotoma,39.0,166,3,2,0,51
105834,905268,18-316-00184,Katigora,10.0,1,3,4,0,1
106309,291480,18-310-00159,Dibrugarh East,12.45,250,2,2,0,0
253676,280099,18-300-00103,Dotoma,48.0,306,3,2,0,50
253695,280085,18-300-00103,Dotoma,50.0,48,2,2,0,19
106035,288874,18-308-00151,Sissibargaon,50.0,58,3,2,20,50
106075,289548,18-308-00152,Jonai,15.0,44,3,2,0,8
253695,280083,18-300-00103,Dotoma,50.0,180,2,2,0,80
106075,289545,18-308-00152,Jonai,15.0,100,3,2,0,0
106075,289546,18-308-00152,Jonai,12.0,130,3,3,0,0
257798,295419,18-305-00136,Kampur,0.0,62,4,2,0,16
253638,280405,18-300-00106,Golokganj (Pt),0.0,100,1,2,0,10
253638,280399,18-300-00106,Golokganj (Pt),2.47,400,1,2,0,132
106306,291693,18-310-00159,Dibrugarh East,129.0,165,2,2,0,0
106035,288869,18-308-00151,Sissibargaon,100.0,82,4,2,3,6
272760,298276,18-315-00180,Umrangso,60.0,36,2,2,0,15
272760,298267,18-315-00180,Umrangso,50.0,65,4,2,0,0
253638,280406,18-300-00106,Golokganj (Pt),6.0,42,1,2,0,13
106075,289547,18-308-00152,Jonai,15.0,32,3,2,0,0
106075,906590,18-308-00152,Jonai,15.0,38,3,3,0,2
107004,287391,18-307-00141,Narayanpur,1.0,135,2,4,2,3
253635,280432,18-300-00106,Golokganj (Pt),10.0,270,5,4,0,70
106075,906588,18-308-00152,Jonai,18.0,194,4,2,0,2
253635,280433,18-300-00106,Golokganj (Pt),400.0,868,3,2,0,700
257798,911275,18-305-00136,Kampur,0.0,120,5,3,0,15
105834,299084,18-316-00184,Katigora,20.0,17,3,2,10,3
105835,298994,18-316-00184,Katigora,0.0,350,2,2,0,25
107004,287401,18-307-00141,Narayanpur,2.47,98,2,4,1,5
107278,284478,18-305-00132,Rupahi,3.2,1525,2,2,0,755
106892,300023,18-317-00189,Karimganj,20.0,344,1,3,0,20
106075,906586,18-308-00152,Jonai,15.0,224,3,2,0,0
107763,290016,18-309-00154,Sadiya,500.0,149,2,2,0,64
257807,296844,18-314-00275,Phuloni,19.0,36,3,2,0,12
106351,281863,18-302-00115,Lakhipur,150.0,269,4,2,0,125
106967,288399,18-307-00146,Dhakuakhana (Pt-I),85.0,120,2,2,0,10
106268,291932,18-310-00162,Moran,8.0,157,3,2,0,30
106352,281761,18-302-00115,Lakhipur,10.0,20,5,4,0,3
105832,299061,18-316-00184,Katigora,0.0,230,4,2,0,8
106268,291933,18-310-00162,Moran,0.0,95,3,2,0,6
