district,revenue_circle,Population Affected,Crop Area,lives_lost_confirmed,lives_lost_missing,bridgeAffected,embAffected,embBreached,roadAffected,timeperiod
Golaghat,Golaghat,0,234.3,0,0,0.0,0.0,0.0,0.0,2021_07
Hailakandi,Katlicherra,0,0.0,0,0,0.0,0.0,0.0,0.0,2021_07
Jorhat,Jorhat East,0,4.5,0,0,0.0,0.0,0.0,0.0,2021_07
Jorhat,Titabor,30,112.0,0,0,0.0,0.0,0.0,0.0,2021_07
Jorhat,Teok,0,18.0,0,0,0.0,0.0,3.0,0.0,2021_07
Kamrup (M),Chandrapur,0,0.0,0,0,0.0,0.0,0.0,0.0,2021_07
Karbi Anglong West,Donkamokam,0,0.0,0,0,0.0,0.0,0.0,0.0,2021_07
Lakhimpur,Nowboicha,772,0.0,0,0,0.0,0.0,1.0,1.0,2021_07
Lakhimpur,Kadam,0,145.19,0,0,0.0,0.0,0.0,0.0,2021_07
Lakhimpur,Bihpuria,0,133.5,0,0,0.0,0.0,0.0,0.0,2021_07
Majuli,Majuli,0,0.0,1,0,0.0,0.0,0.0,0.0,2021_07
Nagaon,Raha,0,0.0,0,0,0.0,0.0,0.0,1.0,2021_07
Sivasagar,Nazira,0,5.09,0,0,0.0,0.0,0.0,0.0,2021_07
Sivasagar,Sivsagar,0,0.0,0,0,0.0,0.0,0.0,0.0,2021_07
Sivasagar,Amguri,57,15.5,0,0,0.0,0.0,0.0,0.0,2021_07
Sonitpur,Chariduar,0,9.34,0,0,0.0,0.0,0.0,0.0,2021_07
Sonitpur,Thelamara,0,41.0,0,0,0.0,0.0,0.0,0.0,2021_07
South Salmara,Mankachar,0,80.0,0,0,0.0,0.0,0.0,0.0,2021_07
Tinsukia,Tinsukia,2866,238.0,0,0,0.0,0.0,0.0,0.0,2021_07
Udalguri,Harisinga,0,0.0,0,0,0.0,0.0,0.0,1.0,2021_07
Udalguri,Udalguri,0,0.0,0,0,0.0,0.0,0.0,0.0,2021_07
Baksa,Jalah,144,0.0,0,0,0.0,0.0,0.0,0.0,2021_08
Barpeta,Baghbar,2438,454.6999999999999,0,0,0.0,0.0,0.0,1.0,2021_08
Barpeta,Barnagar,0,63.0,0,0,0.0,0.0,0.0,0.0,2021_08
Barpeta,Kalgachia,0,1292.1,0,0,0.0,0.0,0.0,3.0,2021_08
Barpeta,Chenga,3303,822.0,1,0,1.0,0.0,0.0,5.0,2021_08
Barpeta,Barpeta,1090,0.0,0,0,0.0,0.0,0.0,0.0,2021_08
Biswanath,Naduar RC part,164,30.0,0,0,0.0,0.0,0.0,0.0,2021_08
Biswanath,Halem,8648,488.5,0,0,0.0,1.0,0.0,0.0,2021_08
Biswanath,Biswanath,283,11.0,0,0,0.0,0.0,0.0,0.0,2021_08
Biswanath,Gohpur,17784,355.0,0,0,0.0,0.0,0.0,0.0,2021_08
Bongaigaon,Manikpur,46835,579.0,0,0,1.0,0.0,0.0,16.0,2021_08
Bongaigaon,Srijangram,17056,812.18,0,0,0.0,0.0,3.0,20.0,2021_08
Cachar,Silchar,0,95.0,0,0,0.0,0.0,0.0,0.0,2021_08
Cachar,Katigorah,0,206.0,0,0,0.0,0.0,0.0,0.0,2021_08
Chirang,Sidli,3604,67.2,0,0,0.0,0.0,0.0,1.0,2021_08
Chirang,Bijni,9566,479.5,0,0,0.0,0.0,0.0,5.0,2021_08
Chirang,Bengtal,4146,48.800000000000004,0,0,1.0,0.0,1.0,6.0,2021_08
Darrang,Dalgaon,34379,4791.0,0,0,0.0,0.0,0.0,0.0,2021_08
Darrang,Mangaldoi,70017,896.0,0,0,0.0,0.0,0.0,1.0,2021_08
Darrang,Sipajhar,5255,0.0,0,0,0.0,0.0,0.0,0.0,2021_08
Dhemaji,Jonai,29112,1394.41,0,0,0.0,0.0,1.0,4.0,2021_08
Dhemaji,Dhemaji,11164,9762.0,0,0,2.0,0.0,1.0,25.0,2021_08
Dhemaji,Sissiborgaon,11205,549.0,0,0,0.0,0.0,0.0,1.0,2021_08
Dhemaji,Gogamukh,7585,1490.0,0,0,0.0,0.0,0.0,12.0,2021_08
Dhubri,South Salmara Part,0,135.0,0,0,0.0,0.0,0.0,0.0,2021_08
Dibrugarh,Chabua,11157,496.5,0,0,0.0,0.0,0.0,0.0,2021_08
Dibrugarh,Dibrugarh West,0,656.0,0,0,0.0,0.0,0.0,0.0,2021_08
Goalpara,Matia,0,406.0,0,0,0.0,0.0,0.0,0.0,2021_08
Goalpara,Balijana,0,1248.2599999999998,0,0,0.0,0.0,0.0,0.0,2021_08
Goalpara,Rongjuli,0,781.0,0,0,0.0,0.0,0.0,0.0,2021_08
Goalpara,Lakhipur,0,419.20000000000005,0,0,0.0,0.0,0.0,0.0,2021_08
Golaghat,Khumtai,4912,40.0,0,0,0.0,0.0,0.0,0.0,2021_08
Golaghat,Bokakhat,10296,355.0,0,0,0.0,0.0,0.0,12.0,2021_08
Golaghat,Dergaon,8103,146.0,0,0,0.0,0.0,0.0,5.0,2021_08
Jorhat,Jorhat East,7269,872.6,0,0,0.0,0.0,0.0,1.0,2021_08
Jorhat,Teok,7024,1136.55,0,0,0.0,0.0,0.0,0.0,2021_08
Jorhat,Jorhat West,4025,1500.0,0,0,0.0,0.0,0.0,0.0,2021_08
Kamrup,Palashbari,1807,145.49999999999994,0,0,0.0,0.0,0.0,0.0,2021_08
Kamrup,Rangia,0,18.0,0,0,0.0,0.0,0.0,0.0,2021_08
Kamrup,Kayan,0,40.03,0,0,0.0,0.0,0.0,0.0,2021_08
Kamrup,Chamaria,0,576.7,0,0,0.0,0.0,0.0,0.0,2021_08
Kamrup,Chaygaon,0,46.0,0,0,0.0,0.0,0.0,0.0,2021_08
Kamrup,Goroimari,0,268.0,0,0,0.0,0.0,0.0,0.0,2021_08
Kamrup,Nagarbera,0,114.0,0,0,0.0,0.0,0.0,0.0,2021_08
Kamrup,Hajo,0,512.5,0,0,0.0,0.0,0.0,0.0,2021_08
Kamrup (M),Dispur,0,0.0,1,0,0.0,0.0,0.0,0.0,2021_08
Kamrup (M),Azara,1391,131.13,0,0,0.0,0.0,0.0,0.0,2021_08
Kamrup (M),Chandrapur,14301,26.000000000000004,0,0,0.0,0.0,0.0,0.0,2021_08
Karbi Anglong West,Donkamokam,136,0.0,0,0,0.0,0.0,0.0,0.0,2021_08
Kokrajhar,Bhawraguri,108,0.0,0,0,0.0,0.0,0.0,0.0,2021_08
Kokrajhar,Dotma,298,20.0,0,0,0.0,0.0,0.0,0.0,2021_08
Kokrajhar,Kokrajhar,101,0.0,0,0,0.0,0.0,0.0,0.0,2021_08
Lakhimpur,Bihpuria,19974,1599.5,0,0,0.0,0.0,0.0,0.0,2021_08
Lakhimpur,Subansiri,301,25.0,0,0,0.0,0.0,0.0,0.0,2021_08
Lakhimpur,North Lakhimpur,89795,5322.0,0,0,0.0,0.0,0.0,0.0,2021_08
Lakhimpur,Dhakuakhana,615,4.0,0,0,0.0,0.0,0.0,0.0,2021_08
Lakhimpur,Kadam,0,829.5,0,0,0.0,0.0,0.0,0.0,2021_08
Lakhimpur,Narayanpur,17549,771.0,0,0,0.0,0.0,0.0,0.0,2021_08
Lakhimpur,Nowboicha,3342,0.0,0,0,0.0,0.0,0.0,0.0,2021_08
Majuli,Majuli,51872,3577.0,0,0,0.0,0.0,0.0,8.0,2021_08
Majuli,Ujani Majuli,13631,745.0,0,0,0.0,0.0,0.0,1.0,2021_08
Morigaon,Bhuragaon,10888,1126.0,1,0,0.0,0.0,0.0,6.0,2021_08
Morigaon,Mayong,0,2806.0,1,0,0.0,0.0,0.0,27.0,2021_08
Morigaon,Laharighat,0,80.0,0,0,0.0,0.0,0.0,0.0,2021_08
Morigaon,Morigaon,0,287.5,0,0,0.0,0.0,0.0,0.0,2021_08
Nagaon,Raha,0,0.0,0,0,0.0,0.0,0.0,1.0,2021_08
Nagaon,Kaliabor,3865,1125.0,0,0,0.0,0.0,0.0,2.0,2021_08
Nagaon,Rupahi,0,15.02,0,0,0.0,0.0,0.0,0.0,2021_08
Nagaon,Samaguri,11987,176.0,0,0,0.0,1.0,0.0,1.0,2021_08
Nagaon,Dhing,360,299.5,0,0,0.0,0.0,0.0,0.0,2021_08
Nalbari,Barkhetri,110671,796.5,0,0,0.0,0.0,0.0,0.0,2021_08
Sivasagar,Nazira,0,68.0,0,0,0.0,0.0,0.0,2.0,2021_08
Sivasagar,Amguri,0,10.0,0,0,0.0,0.0,0.0,0.0,2021_08
Sivasagar,Sivsagar,11298,90.5,0,0,0.0,0.0,0.0,5.0,2021_08
Sivasagar,Demow,7050,420.0,0,0,0.0,1.0,0.0,0.0,2021_08
Sonitpur,Chariduar,0,91.0,0,0,1.0,0.0,0.0,0.0,2021_08
Sonitpur,Naduar,182,66.5,0,0,0.0,0.0,0.0,0.0,2021_08
Sonitpur,Dhekiajuli,3412,520.64,0,0,0.0,0.0,0.0,0.0,2021_08
Sonitpur,Tezpur,3065,1537.44,0,0,0.0,0.0,0.0,0.0,2021_08
Sonitpur,Thelamara,0,159.0,0,0,0.0,0.0,0.0,0.0,2021_08
South Salmara,South Salmara,0,466.0,0,0,0.0,0.0,0.0,0.0,2021_08
South Salmara,Mankachar,0,135.0,0,0,0.0,0.0,0.0,0.0,2021_08
Tinsukia,Tinsukia,6785,271.3,0,0,0.0,0.0,0.0,0.0,2021_08
Tinsukia,Margherita,0,0.0,0,0,0.0,0.0,0.0,0.0,2021_08
Tinsukia,Sadiya,6000,457.0,0,0,0.0,0.0,0.0,0.0,2021_08
Barpeta,Sarthebari,0,0.0,1,0,0.0,0.0,0.0,0.0,2021_09
Barpeta,Kalgachia,0,1158.2000000000003,0,0,1.0,0.0,0.0,2.0,2021_09
Barpeta,Barpeta,4852,0.0,0,0,0.0,0.0,0.0,0.0,2021_09
Barpeta,Baghbar,5358,189.6,0,0,0.0,0.0,0.0,7.0,2021_09
Barpeta,Chenga,21915,0.0,0,0,0.0,0.0,0.0,1.0,2021_09
Biswanath,Gohpur,10896,215.0,0,0,0.0,0.0,0.0,0.0,2021_09
Biswanath,Halem,6549,367.5,0,0,0.0,1.0,0.0,0.0,2021_09
Biswanath,Naduar RC part,0,221.5,0,0,0.0,0.0,0.0,0.0,2021_09
Bongaigaon,Srijangram,360,188.0,0,0,1.0,0.0,0.0,10.0,2021_09
Bongaigaon,Boitamari,335,21.5,0,0,0.0,0.0,0.0,2.0,2021_09
Cachar,Silchar,0,377.0,0,0,0.0,0.0,0.0,0.0,2021_09
Cachar,Katigorah,0,196.0,0,0,0.0,0.0,0.0,0.0,2021_09
Chirang,Bijni,523,0.0,0,0,0.0,0.0,0.0,4.0,2021_09
Darrang,Mangaldoi,70017,1033.0,0,0,0.0,0.0,0.0,6.0,2021_09
Darrang,Dalgaon,34379,6558.0,0,0,2.0,0.0,0.0,2.0,2021_09
Darrang,Sipajhar,4045,10.5,0,0,0.0,0.0,0.0,0.0,2021_09
Dhemaji,Dhemaji,3276,930.0,0,0,0.0,0.0,0.0,0.0,2021_09
Dhemaji,Jonai,28866,1390.16,0,0,0.0,0.0,0.0,0.0,2021_09
Dhemaji,Sissiborgaon,0,0.0,0,0,0.0,0.0,0.0,0.0,2021_09
Dhubri,South Salmara Part,2415,259.0,0,0,0.0,0.0,0.0,0.0,2021_09
Dhubri,Dhubri,1127,109.0,0,0,0.0,0.0,0.0,0.0,2021_09
Dibrugarh,Dibrugarh West,0,315.0,0,0,0.0,0.0,0.0,0.0,2021_09
Dibrugarh,Chabua,3717,84.0,0,0,0.0,0.0,0.0,0.0,2021_09
Goalpara,Lakhipur,0,837.0,0,0,1.0,0.0,0.0,1.0,2021_09
Goalpara,Matia,412,443.0,0,0,0.0,0.0,0.0,7.0,2021_09
Goalpara,Balijana,0,1347.3400000000001,0,0,0.0,0.0,0.0,1.0,2021_09
Goalpara,Rongjuli,0,1290.0,1,0,0.0,0.0,0.0,0.0,2021_09
Golaghat,Bokakhat,83331,355.0,0,0,0.0,0.0,1.0,1.0,2021_09
Golaghat,Dergaon,6684,146.0,0,0,0.0,0.0,0.0,1.0,2021_09
Golaghat,Khumtai,4912,48.0,0,0,0.0,0.0,0.0,4.0,2021_09
Hailakandi,Katlicherra,0,0.0,0,0,0.0,0.0,0.0,0.0,2021_09
Hojai,Doboka,3535,88.81,0,0,0.0,0.0,1.0,1.0,2021_09
Hojai,Hojai,0,70.5,0,0,0.0,0.0,1.0,1.0,2021_09
Jorhat,Teok,7024,647.14,0,0,0.0,0.0,2.0,2.0,2021_09
Jorhat,Jorhat East,1959,276.92,0,0,0.0,0.0,0.0,0.0,2021_09
Jorhat,Jorhat West,2202,1500.0,0,0,0.0,0.0,0.0,0.0,2021_09
Kamrup,Chamaria,0,925.0,1,0,0.0,0.0,0.0,6.0,2021_09
Kamrup,Nagarbera,0,377.0,0,0,0.0,0.0,0.0,0.0,2021_09
Kamrup,Palashbari,4017,49.5,0,0,0.0,0.0,0.0,0.0,2021_09
Kamrup,Hajo,0,740.0,0,0,0.0,0.0,0.0,0.0,2021_09
Kamrup,Kayan,0,8.0,0,0,0.0,0.0,0.0,0.0,2021_09
Kamrup,Goroimari,0,484.0,0,0,0.0,0.0,0.0,0.0,2021_09
Kamrup (M),Azara,0,133.63,0,0,0.0,0.0,0.0,0.0,2021_09
Kamrup (M),Chandrapur,14301,26.000000000000004,0,0,0.0,0.0,0.0,0.0,2021_09
Kamrup (M),Dispur,0,0.0,0,0,0.0,0.0,0.0,0.0,2021_09
Lakhimpur,Bihpuria,20346,1621.5,0,0,0.0,0.0,0.0,1.0,2021_09
Lakhimpur,Dhakuakhana,0,91.0,0,0,0.0,0.0,0.0,0.0,2021_09
Lakhimpur,Kadam,0,140.96,0,0,0.0,0.0,0.0,0.0,2021_09
Lakhimpur,Narayanpur,0,792.0,0,0,0.0,0.0,0.0,0.0,2021_09
Lakhimpur,North Lakhimpur,83422,4200.0,0,0,0.0,0.0,0.0,0.0,2021_09
Majuli,Majuli,48339,3145.0,5,0,0.0,0.0,0.0,0.0,2021_09
Majuli,Ujani Majuli,4122,745.0,0,0,0.0,1.0,0.0,3.0,2021_09
Morigaon,Mayong,0,3353.0,5,0,0.0,0.0,0.0,0.0,2021_09
Morigaon,Laharighat,0,376.0,2,0,0.0,0.0,0.0,0.0,2021_09
Morigaon,Morigaon,0,956.1900000000002,0,0,0.0,0.0,0.0,0.0,2021_09
Morigaon,Bhuragaon,59393,1186.0,0,0,0.0,0.0,0.0,3.0,2021_09
Nagaon,Dhing,300,299.5,0,0,0.0,0.0,0.0,3.0,2021_09
Nagaon,Rupahi,0,11.5,0,0,0.0,0.0,0.0,0.0,2021_09
Nagaon,Samaguri,11987,172.0,0,0,0.0,0.0,0.0,0.0,2021_09
Nagaon,Kaliabor,3720,1163.0,0,0,0.0,0.0,0.0,4.0,2021_09
Nalbari,Barkhetri,110731,1165.5,0,0,0.0,0.0,0.0,0.0,2021_09
Sivasagar,Sivsagar,7226,70.0,0,0,0.0,0.0,0.0,2.0,2021_09
Sivasagar,Demow,7100,202.0,0,0,0.0,0.0,0.0,0.0,2021_09
Sonitpur,Dhekiajuli,12897,550.93,0,0,0.0,0.0,0.0,3.0,2021_09
Sonitpur,Thelamara,0,159.0,0,0,0.0,0.0,0.0,1.0,2021_09
Sonitpur,Chariduar,0,4.27,0,0,0.0,0.0,1.0,0.0,2021_09
Sonitpur,Tezpur,1359,1537.44,0,0,0.0,0.0,0.0,1.0,2021_09
South Salmara,South Salmara,0,884.0,0,0,0.0,0.0,0.0,0.0,2021_09
South Salmara,Mankachar,0,176.0,0,0,0.0,0.0,0.0,2.0,2021_09
Tinsukia,Tinsukia,3115,271.2,0,0,0.0,0.0,0.0,0.0,2021_09
Barpeta,Baghbar,0,0.0,0,0,0.0,0.0,0.0,0.0,2021_10
Darrang,Dalgaon,0,0.0,0,0,0.0,0.0,0.0,0.0,2021_10
Kamrup (M),Dispur,0,0.0,0,0,0.0,0.0,0.0,0.0,2021_10
Karbi Anglong West,Donkamokam,0,0.0,0,0,0.0,0.0,0.0,0.0,2021_10
Majuli,Majuli,0,0.0,1,0,0.0,0.0,0.0,0.0,2021_10
Biswanath,Halem,2,19.5,0,0,0.0,0.0,1.0,1.0,2022_04
Bongaigaon,Srijangram,0,35.0,0,0,0.0,0.0,0.0,0.0,2022_04
Dhubri,Chapar,0,712.0,0,0,0.0,0.0,0.0,0.0,2022_04
Dhubri,Athani,0,577.62,0,0,0.0,0.0,0.0,0.0,2022_04
Dibrugarh,Chabua,3857,0.0,0,0,0.0,0.0,0.0,0.0,2022_04
Dima-Hasao,Haflong,0,0.0,1,0,0.0,0.0,0.0,0.0,2022_04
Karimganj,Patherkandi,0,0.0,0,0,0.0,4.0,0.0,0.0,2022_04
Kokrajhar,Kokrajhar,0,6.0,0,0,0.0,0.0,0.0,0.0,2022_04
Kokrajhar,Gossaigaon,0,4.0,0,0,0.0,0.0,0.0,0.0,2022_04
Kokrajhar,Dotma,0,15.600000000000001,0,0,0.0,0.0,0.0,1.0,2022_04
Kokrajhar,Bagribari,5137,454.53999999999996,0,0,0.0,0.0,0.0,0.0,2022_04
Lakhimpur,Narayanpur,18,0.0,1,0,0.0,0.0,0.0,0.0,2022_04
Bajali,Bajali,183,194.0,0,0,0.0,0.0,0.0,5.0,2022_05
Baksa,Baska,41,2.5,0,0,1.0,0.0,0.0,0.0,2022_05
Baksa,Barama,3,0.0,0,0,0.0,0.0,0.0,0.0,2022_05
Barpeta,Sarthebari,0,4449.0,0,0,3.0,0.0,7.0,23.0,2022_05
Barpeta,Baghbar,0,2816.7999999999997,0,0,0.0,0.0,0.0,81.0,2022_05
Barpeta,Chenga,0,1471.0,0,0,1.0,0.0,0.0,1.0,2022_05
Barpeta,Kalgachia,0,1457.0,0,0,4.0,0.0,0.0,16.0,2022_05
Barpeta,Barpeta,2536,4620.0,0,0,0.0,0.0,0.0,5.0,2022_05
Biswanath,Gohpur,9325,769.1,0,0,0.0,0.0,1.0,5.0,2022_05
Biswanath,Halem,23721,811.0,0,0,1.0,0.0,7.0,8.0,2022_05
Biswanath,Biswanath,3594,1250.0,0,0,0.0,0.0,0.0,3.0,2022_05
Biswanath,Naduar RC part,3234,208.0,0,0,0.0,0.0,0.0,0.0,2022_05
Bongaigaon,Manikpur,0,544.0,0,0,0.0,0.0,0.0,2.0,2022_05
Bongaigaon,Srijangram,0,1663.0,0,0,0.0,0.0,0.0,6.0,2022_05
Bongaigaon,Boitamari,0,638.0,0,0,0.0,0.0,0.0,4.0,2022_05
Bongaigaon,Bongaigaon,0,197.0,0,0,0.0,0.0,0.0,0.0,2022_05
Cachar,Silchar,37000,1385.0,7,0,0.0,0.0,12.0,65.0,2022_05
Cachar,Katigorah,112062,4224.1,2,0,0.0,0.0,5.0,114.0,2022_05
Cachar,Udharbond,10203,507.5,1,0,0.0,0.0,3.0,23.0,2022_05
Cachar,Lakhipur,44538,375.0,1,0,1.0,0.0,2.0,32.0,2022_05
Cachar,Sonai,39955,1838.3,1,0,0.0,0.0,9.0,5.0,2022_05
Charaideo,Sapekhati,190,0.0,0,0,0.0,0.0,0.0,0.0,2022_05
Charaideo,Mahmora,0,1.6,0,0,0.0,0.0,0.0,0.0,2022_05
Charaideo,Sonari,0,1.6,0,0,0.0,0.0,0.0,0.0,2022_05
Darrang,Patharighat,26433,385.4,1,0,0.0,0.0,0.0,12.0,2022_05
Darrang,Dalgaon,16446,7441.5,0,0,2.0,0.0,0.0,15.0,2022_05
Darrang,Mangaldoi,30860,11963.0,0,0,1.0,1.0,3.0,29.0,2022_05
Darrang,Sipajhar,800,494.0,0,0,0.0,0.0,0.0,7.0,2022_05
Dhemaji,Dhemaji,644,12.0,0,0,0.0,0.0,0.0,5.0,2022_05
Dhemaji,Jonai,0,372.2,0,0,0.0,0.0,0.0,7.0,2022_05
Dhemaji,Sissiborgaon,0,116.25,0,0,0.0,1.0,0.0,0.0,2022_05
Dhemaji,Gogamukh,71,0.0,0,0,0.0,0.0,0.0,0.0,2022_05
Dhubri,Gauripur,0,1512.5,0,0,0.0,0.0,0.0,0.0,2022_05
Dhubri,Dhubri,0,1413.0,0,0,0.0,0.0,0.0,0.0,2022_05
Dhubri,Chapar,0,451.0,0,0,0.0,0.0,0.0,0.0,2022_05
Dhubri,Athani,0,2167.69,0,0,0.0,0.0,0.0,0.0,2022_05
Dhubri,Golakganj,0,1215.0,0,0,0.0,0.0,0.0,0.0,2022_05
Dhubri,Bilasipara,0,1647.7,0,0,0.0,0.0,0.0,0.0,2022_05
Dhubri,South Salmara Part,0,1172.0,0,0,0.0,0.0,0.0,0.0,2022_05
Dibrugarh,Naharkatia,37,0.0,0,0,0.0,0.0,0.0,0.0,2022_05
Dibrugarh,Chabua,4587,3.5,0,0,0.0,0.0,0.0,0.0,2022_05
Dima-Hasao,Haflong,4804,310.53,3,0,5.0,0.0,0.0,64.0,2022_05
Goalpara,Rongjuli,0,860.0,0,0,0.0,0.0,0.0,0.0,2022_05
Goalpara,Matia,0,2522.0,0,0,0.0,0.0,0.0,7.0,2022_05
Goalpara,Lakhipur,0,10060.0,0,0,0.0,0.0,0.0,9.0,2022_05
Goalpara,Balijana,0,2570.0,0,0,1.0,0.0,0.0,19.0,2022_05
Goalpara,Dudhnoi,0,86.0,0,0,0.0,0.0,0.0,0.0,2022_05
Golaghat,Khumtai,0,26.0,0,0,0.0,0.0,0.0,0.0,2022_05
Golaghat,Sarupathar,0,12.14,0,0,0.0,0.0,0.0,0.0,2022_05
Golaghat,Bokakhat,0,25.0,0,0,0.0,0.0,0.0,0.0,2022_05
Hailakandi,Algapur,2140,154.0,0,0,1.0,0.0,0.0,8.0,2022_05
Hojai,Hojai,57325,5377.0,0,0,0.0,0.0,0.0,28.0,2022_05
Hojai,Doboka,53838,1248.0,2,0,0.0,0.0,4.0,10.0,2022_05
Hojai,Lanka,6835,650.0,0,0,0.0,0.0,0.0,1.0,2022_05
Jorhat,Jorhat West,0,136.0,0,0,0.0,0.0,0.0,5.0,2022_05
Jorhat,Jorhat East,0,35.0,0,0,0.0,0.0,0.0,0.0,2022_05
Kamrup,Rangia,3242,277.0,0,0,0.0,0.0,0.0,1.0,2022_05
Kamrup,Kayan,475,242.7,0,0,0.0,0.0,0.0,0.0,2022_05
Kamrup,Chamaria,0,1829.5,0,0,1.0,0.0,0.0,1.0,2022_05
Kamrup,Nagarbera,0,1583.0,0,0,0.0,0.0,0.0,0.0,2022_05
Kamrup,Hajo,50,1385.5700000000002,0,0,0.0,0.0,0.0,0.0,2022_05
Kamrup,Boko,0,69.0,0,0,0.0,0.0,0.0,0.0,2022_05
Kamrup,Chaygaon,0,82.0,0,0,0.0,0.0,0.0,0.0,2022_05
Kamrup,Kamalpur,216,52.1,0,0,0.0,0.0,0.0,2.0,2022_05
Kamrup,Goroimari,0,559.0,0,0,0.0,0.0,0.0,0.0,2022_05
Kamrup,North Ghy,0,2.13,0,0,0.0,0.0,0.0,0.0,2022_05
Kamrup,Palashbari,0,10.0,0,0,0.0,0.0,0.0,0.0,2022_05
Kamrup (M),Dispur,0,0.0,0,0,0.0,0.0,0.0,0.0,2022_05
Kamrup (M),Chandrapur,0,948.0,0,0,0.0,0.0,0.0,0.0,2022_05
Kamrup (M),Sonapur,527,389.5,0,0,0.0,0.0,0.0,0.0,2022_05
Karbi Anglong West,Donkamokam,4218,541.0,0,0,0.0,1.0,1.0,8.0,2022_05
Karimganj,Badarpur,5386,11.2,0,0,1.0,0.0,0.0,6.0,2022_05
