revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,sum_population,mean_sex_ratio,sum_aged_population,sum_young_population
Raha,Raha,,341,NAGAON,18-305-00135,18-305,179238.15625,0.9414166042173093,5973.08,13014.06
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,265819.3125,0.9397080929455185,13876.23,29827.77
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,524726.875,0.9320822863598478,24566.620000000003,47654.270000000004
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,284937.96875,0.9318601458014708,14824.710000000001,28595.980000000003
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,384703.6875,0.9320149805586698,10080.16,19484.230000000003
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,232684.390625,0.9318749904582931,10862.79,20957.84
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,143944.65625,0.9437018765078543,3927.83,7885.92
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,259350.515625,0.9449902174097548,13203.109999999999,27319.449999999997
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,157135.4375,0.944974703342346,8188.299999999999,16511.690000000002
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,102441.703125,0.9446960882647946,3295.17,6652.98
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,245785.59375,0.9449548439118709,14443.08,29054.02
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,116130.9453125,0.9430601976377797,5017.889999999999,10186.16
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,101428.109375,0.9449453596492347,3999.7700000000004,8059.789999999999
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,3020.451171875,0.9299508826402924,65.37,142.25
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,7184.8466796875,0.930101870528653,239.07,522.3
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,139074.0625,0.9305889163897494,6003.119999999999,13023.39
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,262493.6875,0.9299538178718963,11306.119999999999,24566.28
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,168762.1875,0.9305830184628878,6662.56,14267.789999999999
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,102139.5,0.9313961687569812,4703.9,10161.420000000002
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,102845.6484375,0.9288105140283281,7043.47,14043.34
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,462246.8125,0.9290072163648146,20600.25,41027.34
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,436008.15625,0.9306503511411139,25011.31,48466.92
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,365289.71875,0.9276297425441695,17460.2,35350.55
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,188967.703125,0.9385465338815255,8984.99,15013.34
Dibrugarh East,Dibrugarh East,,393,DIBRUGARH,18-310-00159,18-310,242665.984375,0.9388632555881948,12117.52,20365.36
Chabua,Chabua,,658,DIBRUGARH,18-310-00160,18-310,173253.1875,0.9380755672572212,6850.4,11685.45
Tengakhat,Tengakhat,,355,DIBRUGARH,18-310-00161,18-310,252956.734375,0.9388286303988334,3301.8900000000003,5552.709999999999
Moran,Moran,,395,DIBRUGARH,18-310-00162,18-310,180728.453125,0.9385857266684102,6977.400000000001,11667.23
Tingkhong,Tingkhong,,391,DIBRUGARH,18-310-00163,18-310,193491.71875,0.9386778705502052,7429.950000000001,12444.920000000002
Naharkatiya,Naharkatia,,464,DIBRUGARH,18-310-00164,18-310,243475.859375,0.9383108189769181,13663.030000000002,22733.42
Dimow,Demow,,478,SIVASAGAR,18-311-00165,18-311,191821.3125,0.931894771796108,6474.19,9618.66
Sibsagar,Sivsagar,y,388,SIVASAGAR,18-311-00166,18-311,192146.125,0.9323550765531953,12461.11,18350.36
Amguri,Amguri,,315,SIVASAGAR,18-311-00167,18-311,158406.609375,0.9315768575547608,8074.370000000001,11878.720000000001
Nazira,Nazira,,386,SIVASAGAR,18-311-00168,18-311,232030.34375,0.9309904436472376,12798.529999999999,19139.95
Teok,Teok,,450,JORHAT,18-312-00169,18-312,154642.09375,0.9408268965238341,7673.31,9869.92
Titabor,Titabor,,419,JORHAT,18-312-00170,18-312,273396.8125,0.9413037699881698,10674.400000000001,13720.41
Mariani,Mariani,,437,JORHAT,18-312-00171,18-312,154854.40625,0.9412029464996585,9098.96,11640.970000000001
Bokakhat,Bokakhat,,850,GOLAGHAT,18-313-00172,18-313,206075.671875,0.9393814967593713,10393.69,18008.05
Khumtai,Khumtai,,473,GOLAGHAT,18-313-00173,18-313,112239.8515625,0.9413465510631893,7719.74,12991.0
Dergaon,Dergaon,,323,GOLAGHAT,18-313-00174,18-313,153692.09375,0.941096519128308,7600.0199999999995,12376.66
Golaghat,Golaghat,y,658,GOLAGHAT,18-313-00175,18-313,401835.09375,0.9412085866502414,22745.85,37375.07
Morangi,Morangi,,319,GOLAGHAT,18-313-00176,18-313,138003.453125,0.9394051229037148,3562.42,6236.9400000000005
Sarupathar,Sarupathar,,900,GOLAGHAT,18-313-00177,18-313,259166.328125,0.939929407082264,11328.96,19166.28
Diphu,Diphu,y,2468,KARBI ANGLONG,18-314-00178,18-314,291736.78125,0.9134608200730339,15047.759999999998,40771.66
Silonijan,Silonijan,,1566,KARBI ANGLONG,18-314-00179,18-314,101992.5390625,0.9291167284734682,4261.0,10384.140000000001
Umrangso,Umrangso,,1460,DIMA HASAO,18-315-00180,18-315,99412.2265625,0.9090049773778189,3045.2,8278.24
Haflong,Haflong,y,1024,DIMA HASAO,18-315-00181,18-315,70662.3125,0.9101338247142641,2531.3,6339.75
Mahur,Mahur,,568,DIMA HASAO,18-315-00182,18-315,33875.11328125,0.9058982222491527,1621.9,4234.74
Maibong,Maibong,,1832,DIMA HASAO,18-315-00183,18-315,73388.375,0.9057944541329562,2316.7799999999997,6130.469999999999
Katigora,Katigorah,,744,CACHAR,18-316-00184,18-316,316491.84375,0.9410656400414635,13324.25,25788.39
Silchar,Silchar,y,838,CACHAR,18-316-00185,18-316,727540.875,0.9383904979026632,38556.83,73641.22
Udarbond,Udharbond,,447,CACHAR,18-316-00186,18-316,176440.984375,0.9384305612537356,8872.2,16931.23
Sonai,Sonai,,1000,CACHAR,18-316-00187,18-316,356208.5625,0.9385160390076196,16116.76,30758.39
Lakhipur,Lakhipur,,754,CACHAR,18-316-00188,18-316,468339.65625,0.9413026364804542,18352.629999999997,34606.55
Karimganj,Karimganj,y,178,KARIMGANJ,18-317-00189,18-317,321231.78125,0.9468448524530535,16630.79,36559.16
Badarpur,Badarpur,,134,KARIMGANJ,18-317-00190,18-317,158746.53125,0.9414825092569246,7849.84,17085.23
Nilambazar,Nilambazar,,280,KARIMGANJ,18-317-00191,18-317,246671.34375,0.9413833057040548,12588.56,27432.79
Patharkandi,Patherkandi,,672,KARIMGANJ,18-317-00192,18-317,279658.40625,0.9413692137043925,19527.85,41230.009999999995
RamkrishnaNagar,RK Nagar,,575,KARIMGANJ,18-317-00193,18-317,327630.5625,0.9411281741649586,17003.91,37069.83
Algapur,Algapur,,156,HAILAKANDI,18-318-00194,18-318,119755.9453125,0.9292050556651451,3317.41,7804.24
Hailakandi,Hailakandi,y,161,HAILAKANDI,18-318-00195,18-318,168637.796875,0.9277239291309965,4823.959999999999,11485.57
Lala,Lala,,270,HAILAKANDI,18-318-00196,18-318,245837.703125,0.9277139236316604,8062.1,19204.690000000002
Katlichara,Katlicherra,,742,HAILAKANDI,18-318-00197,18-318,203381.234375,0.9280636013652468,8359.02,19865.690000000002
Bongaigaon(Pt),"Bongaigaon
(Pt)",y,189,BONGAIGAON,18-319-00198,18-319,143864.015625,0.9462495133894728,2735.5699999999997,5941.91
Boitamari,Boitamari,,297,BONGAIGAON,18-319-00199,18-319,128980.1796875,0.9452245823052079,4622.6,10262.59
Srijangram,Srijangram,,348,BONGAIGAON,18-319-00200,18-319,315111.1875,0.9451403552593232,16634.69,36283.2
Sidli (Pt-II),Sidli (Pt-II),,85,BONGAIGAON,18-319-00201,18-319,57203.59765625,0.9455096539306596,3819.29,8339.85
Manikpur,Manikpur,,169,BONGAIGAON,18-319-00202,18-319,136230.421875,0.9463112548623964,2999.23,6518.200000000001
Kokrajhar (Pt),Kokrajhar (Pt),,13,CHIRANG,18-320-00203,18-320,10558.8701171875,0.9381064682224163,467.46999999999997,1011.1199999999999
Barnagar (Pt),Barnagar (Pt),,34,CHIRANG,18-320-00204,18-320,19721.22265625,0.9498324707647545,734.8599999999999,1427.53
Bengtal,Bengtal,,716,CHIRANG,18-320-00205,18-320,118642.09375,0.9401716515183541,6100.16,13246.529999999999
Sidli (Pt),Sidli (Pt),,229,CHIRANG,18-320-00206,18-320,113887.4921875,0.9462988607645232,4866.46,10660.72
Bijni (Pt),Bijni (Pt),,934,CHIRANG,18-320-00207,18-320,333923.65625,0.9472239142632833,16470.519999999997,36092.869999999995
Rangia(Pt),"Rangia
(Pt)",,186,KAMRUP,18-321-00208,18-321,189693.09375,0.9286806139640619,5433.37,8860.96
Koya,Kayan,,54,KAMRUP,18-321-00209,18-321,53235.50390625,0.9286765913904138,1923.46,3132.37
Kamalpur,Kamalpur,,250,KAMRUP,18-321-00210,18-321,202565.90625,0.9287137578791115,6788.23,11117.279999999999
Hajo,Hajo,,413,KAMRUP,18-321-00211,18-321,72546.09375,0.9286286250284728,2457.55,3999.1099999999997
Chhaygaon,Chhaygaon,,471,KAMRUP,18-321-00212,18-321,135585.921875,0.9291506307147767,4201.13,7001.48
Goroimari,Goroimari,,177,KAMRUP,18-321-00213,18-321,185186.5625,0.9286847251652431,6258.07,10219.73
Chamaria,Chamaria,,140,KAMRUP,18-321-00214,18-321,121436.875,0.928958184520112,10298.49,17118.97
Nagarbera,Nagarbera,,115,KAMRUP,18-321-00215,18-321,103732.34375,0.9290909825417107,5700.32,9521.08
Boko,Boko,,514,KAMRUP,18-321-00216,18-321,96745.5859375,0.9291726517977777,2392.29,3964.78
NorthGuwahati,"North
Guwahati",,91,KAMRUP,18-321-00217,18-321,42532.69140625,0.9286836697691286,629.23,1027.57
Jalah (Pt),Jalah (Pt),,56,KAMRUP,18-321-00218,18-321,47681.28125,0.9291365291287444,1458.37,2384.3
Guwahati,Guwahati,y,101,KAMRUP METRO,18-322-00219,18-322,570991.8125,0.9141116152190133,23683.67,32199.11
Sonapur,Sonapur,,493,KAMRUP METRO,18-322-00220,18-322,185109.984375,0.9140976372036366,3529.6,4790.73
Chandrapur,Chandrapur,,125,KAMRUP METRO,18-322-00221,18-322,58092.1640625,0.9138858816297781,1512.25,2000.79
Tihu(Pt),"Tihu
(Pt)",,95,NALBARI,18-323-00222,18-323,66139.78125,0.9286081556030149,3082.7700000000004,4230.63
PachimNalbari,Pachim Nalbari,,149,NALBARI,18-323-00223,18-323,108426.5703125,0.9280915358136914,1982.9,2590.5200000000004
Barkhetri,Barkhetri,,371,NALBARI,18-323-00224,18-323,245982.90625,0.9280887782035325,12551.96,16437.21
Barbhag,Barbhag,,82,NALBARI,18-323-00225,18-323,134357.578125,0.9279819108039654,5594.54,7233.360000000001
Nalbari,Nalbari,y,128,NALBARI,18-323-00226,18-323,184152.4375,0.9279821664396951,5762.63,7450.66
Banekuchi,Banekuchi,,61,NALBARI,18-323-00227,18-323,44740.6875,0.9279846146144863,1019.8599999999999,1318.58
Ghograpar (Pt),Ghograpar (Pt),,131,NALBARI,18-323-00228,18-323,153798.984375,0.9285680946366167,7401.67,9616.93
Baganpara (Pt),Baganpara (Pt),,212,BAKSA,18-324-00260,18-324,74640.2421875,0.9537566566441597,1635.8400000000001,2653.91
Baganpara (Pt),Baganpara (Pt),,19,NALBARI,18-323-00230,18-323,11533.08984375,0.9285771928635296,366.49,476.24
Barnagar (Pt),Barnagar (Pt),,460,BAKSA,18-324-00231,18-324,158661.75,0.9537714010484141,4697.509999999999,7620.59
Ghograpar (Pt),Ghograpar (Pt),,35,BAKSA,18-324-00232,18-324,37709.20703125,0.9474052225190945,2813.68,4310.83
Jalah (Pt),Jalah (Pt),,292,BAKSA,18-324-00233,18-324,102508.3203125,0.9536660445692684,3038.96,4940.129999999999
Barama,Barama,,96,BAKSA,18-324-00234,18-324,80440.484375,0.9483871614628495,2810.9700000000003,4340.21
Rangia (Pt),Rangia (Pt),,23,TAMULPUR,18-816-00235,18-816,6778.419921875,0.9517466151557765,200.99,319.98
Pathorighat (Pt),Pathorighat (Pt),,4,TAMULPUR,18-816-00236,18-816,6844.58154296875,0.9323817608401119,164.51,377.32000000000005
Khoirabari (Pt),Khoirabari (Pt),,53,DARRANG,18-325-00237,18-325,16576.109375,0.9342759457266181,761.9,1723.9099999999999
Pathorighat (Pt),Patharighat (Pt),,176,DARRANG,18-325-00238,18-325,89326.4296875,0.9348802410296164,2292.5299999999997,5137.200000000001
Sipajhar,Sipajhar,,293,DARRANG,18-325-00239,18-325,139044.03125,0.9317424052116094,9142.41,19849.55
Dhekiajuli (Pt),Dhekiajuli (Pt),,41,UDALGURI,18-326-00240,18-326,16187.306640625,0.9318759151128125,853.99,1658.0700000000002
Khoirabari (Pt),Khoirabari (Pt),,163,UDALGURI,18-326-00241,18-326,71191.8359375,0.9480376142947483,3896.56,7707.5599999999995
Pathorighat (Pt),Pathorighat (Pt),,2,UDALGURI,18-326-00242,18-326,138.43218994140625,0.9501779359430604,0.5,0.97
Mangaldoi (Pt),Mangaldoi (Pt),,6,UDALGURI,18-326-00243,18-326,2755.86328125,0.934710881784718,115.83,261.07
Dalgaon (Pt),Dalgaon (Pt),,63,UDALGURI,18-326-00244,18-326,66152.53125,0.9330897225230063,1581.29,3615.76
Harisinga,Harisinga,,626,UDALGURI,18-326-00245,18-326,252692.765625,0.9511155699610708,9958.86,19045.980000000003
Udalguri,Udalguri,y,569,UDALGURI,18-326-00246,18-326,253174.53125,0.95094736075892,12028.33,23004.739999999998
Mazbat,Mazbat,,325,UDALGURI,18-326-00247,18-326,129577.2734375,0.9483192167406266,5072.139999999999,9871.31
Mahmora,Mahmora,,294,CHARAIDEO,18-755-00248,18-755,163442.875,0.9319122298132465,5754.43,8563.830000000002
Biswanath,Biswanath,y,1042,BISWANATH,18-756-00249,18-756,390101.96875,0.9320969726998757,18954.550000000003,36540.270000000004
Helem,Halem,,427,BISWANATH,18-756-00250,18-756,144872.828125,0.931901131249649,3808.79,7342.23
Gohpur,Gohpur,,314,BISWANATH,18-756-00251,18-756,119190.6640625,0.9323715795692746,5773.1,11180.3
Hojai,Hojai,y,265,HOJAI,18-757-00252,18-757,310935.09375,0.9397025951491317,7465.290000000001,16048.34
Doboka,Doboka,,318,HOJAI,18-757-00253,18-757,202174.265625,0.9397730830245183,10290.76,22100.25
Lanka,Lanka,,873,HOJAI,18-757-00254,18-757,557489.375,0.9395292932161687,22816.14,49169.22
Donka,Donkamokam,,3073,WEST KARBI ANGLONG,18-759-00255,18-759,351509.28125,0.9289248770008344,20972.91,52968.09
South Salmara,South Salmara,,435,SOUTH SALMARA MANCACHAR,18-758-00256,18-758,164167.8125,0.9342056529820827,1490.8200000000002,4252.77
Mankachar,Mankachar,,249,SOUTH SALMARA MANCACHAR,18-758-00257,18-758,347566.03125,0.9532223898030486,20018.72,52957.36
Bajali (Pt),Bajali (Pt),,18,TAMULPUR,18-816-00258,18-816,14743.435546875,0.9356198975957125,696.14,1068.1
Goreswar (Pt),Goreswar (Pt),,283,TAMULPUR,18-816-00259,18-816,171449.609375,0.9535389161027186,5426.53,8928.02
Tamulpur,Tamulpur,,549,TAMULPUR,18-816-00261,18-816,297599.0,0.9532868054433224,12602.77,20488.0
Baksa,Baska,,296,BAKSA,18-324-00262,18-324,167272.359375,0.9535434869595859,6734.35,10973.45
Sarupeta (Pt),Sarupeta (Pt),,135,BAKSA,18-324-00263,18-324,76914.2734375,0.9537718484982757,2211.46,3587.58
Barnagar (Pt),Barnagar (Pt),,207,BARPETA,18-303-00264,18-303,149418.78125,0.9401845025098644,7610.18,15994.099999999999
Sarupeta (Pt),Sarupeta (Pt),,262,BAJALI,18-799-00265,18-799,175330.296875,0.9376106462427013,5705.040000000001,12287.17
Chenga,Chenga,,318,BARPETA,18-303-00266,18-303,253470.953125,0.9342470022059188,7761.290000000001,17506.44
North Guwahati (Pt),North Guwahati (Pt),,115,KAMRUP METRO,18-322-00267,18-322,509230.40625,0.9151131213791528,19013.11,25686.94
Kalaigaon (Pt),Kalaigaon (Pt),,192,UDALGURI,18-326-00268,18-326,78686.421875,0.9513672509096733,1725.26,3246.16
Mangaldoi (Pt),Mangaldoi (Pt),y,440,DARRANG,18-325-00269,18-325,230957.46875,0.9327468980978872,9458.800000000001,21763.83
Dalgaon (Pt),Dalgaon (Pt),,649,DARRANG,18-325-00270,18-325,633329.6875,0.9333218950142919,26057.860000000004,59435.68
Mayong,Mayong,,486,MORIGAON,18-304-00271,18-304,272023.96875,0.9450982642442413,12915.14,29884.670000000002
Palasbari,Palasbari,,393,KAMRUP,18-321-00272,18-321,218045.0,0.9286801369751686,7869.9800000000005,12832.42
Azara,Azara,,423,KAMRUP,18-321-00273,18-321,123346.6875,0.9218109409841845,10504.98,15976.14
Gossaigaon (Pt),Gossaigaon (Pt),,77,DHUBRI,18-301-00274,18-301,24027.158203125,0.9361546545618328,523.61,1079.02
Jorhat West,Jorhat West,,364,JORHAT,18-312-00276,18-312,262185.5,0.94125585001914,14053.7,17954.58
Jorhat East,Jorhat East,,195,JORHAT,18-312-00277,18-312,149096.390625,0.9412558103657889,5076.469999999999,6485.55
Sapekhati,Sapekhati,,394,CHARAIDEO,18-755-00278,18-755,126359.984375,0.9311654553182511,4967.42,7495.65
Sonari,Sonari,y,385,CHARAIDEO,18-755-00279,18-755,204337.1875,0.9318092142860694,4107.35,6102.09
Ujani Majuli,Ujani Majuli,,322,MAJULI,18-760-00280,18-760,62847.078125,0.9418685485070022,2743.79,3796.09
Majuli,Majuli,,648,MAJULI,18-760-00281,18-760,109309.5078125,0.9411234052729386,3939.6900000000005,5089.11
Phuloni,Phuloni,,3303,KARBI ANGLONG,18-314-00275,18-314,292673.5625,0.9287122323473549,11785.529999999999,30215.120000000003
