revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,sum_population,mean_sex_ratio,sum_aged_population,sum_young_population
Chhaygaon,Chhaygaon,,471,KAMRUP,18-321-00212,18-321,134595.453125,0.9289703571127561,3948.14,6800.870000000001
Goroimari,Goroimari,,177,KAMRUP,18-321-00213,18-321,185043.75,0.928565228500356,6029.34,10204.029999999999
Chamaria,Chamaria,,140,KAMRUP,18-321-00214,18-321,119706.5390625,0.9288077081713433,9842.75,16934.63
Nagarbera,Nagarbera,,115,KAMRUP,18-321-00215,18-321,103027.75,0.9289554271263685,5436.34,9410.6
Boko,Boko,,514,KAMRUP,18-321-00216,18-321,96117.203125,0.9290364322867264,2278.55,3911.69
NorthGuwahati,"North
Guwahati",,91,KAMRUP,18-321-00217,18-321,43079.1328125,0.9285629910576038,616.27,1042.98
Jalah (Pt),Jalah (Pt),,56,KAMRUP,18-321-00218,18-321,45905.0,0.9290163781014984,1355.4700000000003,2296.69
Guwahati,Guwahati,y,101,KAMRUP METRO,18-322-00219,18-322,567006.9375,0.9144072546220394,22605.300000000003,31856.1
Sonapur,Sonapur,,493,KAMRUP METRO,18-322-00220,18-322,183292.84375,0.9143759491193056,3352.05,4706.37
Chandrapur,Chandrapur,,125,KAMRUP METRO,18-322-00221,18-322,57506.140625,0.9141805494460048,1440.12,1974.3200000000002
Tihu(Pt),"Tihu
(Pt)",,95,NALBARI,18-323-00222,18-323,64887.26171875,0.9284875695313825,2902.11,4127.29
PachimNalbari,Pachim Nalbari,,149,NALBARI,18-323-00223,18-323,108856.984375,0.9279943878481793,1913.4499999999998,2590.84
Barkhetri,Barkhetri,,371,NALBARI,18-323-00224,18-323,244111.046875,0.9279885210450073,11920.71,16169.08
Barbhag,Barbhag,,82,NALBARI,18-323-00225,18-323,134881.953125,0.9278941389756805,5431.539999999999,7280.48
Nalbari,Nalbari,y,128,NALBARI,18-323-00226,18-323,183331.5625,0.9278936700761796,5523.8099999999995,7404.16
Banekuchi,Banekuchi,,61,NALBARI,18-323-00227,18-323,44243.28125,0.9278948760080835,975.88,1308.1
Ghograpar (Pt),Ghograpar (Pt),,131,NALBARI,18-323-00228,18-323,151118.78125,0.928478711053377,7085.57,9544.33
Baganpara (Pt),Baganpara (Pt),,212,BAKSA,18-324-00260,18-324,73667.6484375,0.9535620407591295,1552.7799999999997,2610.7400000000002
Baganpara (Pt),Baganpara (Pt),,19,NALBARI,18-323-00230,18-323,11705.68359375,0.9284767873619548,359.54,484.33000000000004
Barnagar (Pt),Barnagar (Pt),,460,BAKSA,18-324-00231,18-324,156220.953125,0.9535765045362709,4533.85,7622.469999999999
Ghograpar (Pt),Ghograpar (Pt),,35,BAKSA,18-324-00232,18-324,37101.8359375,0.9471662682530828,2666.48,4231.320000000001
Jalah (Pt),Jalah (Pt),,292,BAKSA,18-324-00233,18-324,101895.0390625,0.953468430854038,2913.51,4908.38
Barama,Barama,,96,BAKSA,18-324-00234,18-324,82176.046875,0.9482777106694444,2765.79,4428.610000000001
Rangia (Pt),Rangia (Pt),,23,TAMULPUR,18-816-00235,18-816,7195.376953125,0.9515638121774924,203.84999999999997,336.38
Pathorighat (Pt),Pathorighat (Pt),,4,TAMULPUR,18-816-00236,18-816,6847.416015625,0.9322646488339572,158.98,377.78
Khoirabari (Pt),Khoirabari (Pt),,53,DARRANG,18-325-00237,18-325,16634.03125,0.9342223464594769,747.71,1751.36
Pathorighat (Pt),Patharighat (Pt),,176,DARRANG,18-325-00238,18-325,88553.234375,0.9348371753708429,2173.79,5040.92
Sipajhar,Sipajhar,,293,DARRANG,18-325-00239,18-325,137122.859375,0.9316104915887856,8679.13,19500.55
Dhekiajuli (Pt),Dhekiajuli (Pt),,41,UDALGURI,18-326-00240,18-326,16173.05859375,0.9320732289329664,818.89,1647.8000000000002
Khoirabari (Pt),Khoirabari (Pt),,163,UDALGURI,18-326-00241,18-326,71299.640625,0.9479387247555553,3782.9699999999993,7754.27
Pathorighat (Pt),Pathorighat (Pt),,2,UDALGURI,18-326-00242,18-326,134.75018310546875,0.9530956848030019,0.46,0.9299999999999999
Mangaldoi (Pt),Mangaldoi (Pt),,6,UDALGURI,18-326-00243,18-326,2848.242431640625,0.9346897822992747,114.77,267.76
Dalgaon (Pt),Dalgaon (Pt),,63,UDALGURI,18-326-00244,18-326,67007.96875,0.932965353726393,1566.98,3711.3199999999997
Harisinga,Harisinga,,626,UDALGURI,18-326-00245,18-326,251624.71875,0.9510363286799531,9517.24,18861.08
Udalguri,Udalguri,y,569,UDALGURI,18-326-00246,18-326,251698.203125,0.9508726888865449,11487.36,22765.51
Mazbat,Mazbat,,325,UDALGURI,18-326-00247,18-326,129401.7421875,0.9481532003133629,4840.98,9772.39
Mahmora,Mahmora,,294,CHARAIDEO,18-755-00248,18-755,163726.0625,0.932093222650508,5587.66,8620.099999999999
Biswanath,Biswanath,y,1042,BISWANATH,18-756-00249,18-756,388147.90625,0.93228602307109,18149.199999999997,36258.66
Helem,Halem,,427,BISWANATH,18-756-00250,18-756,144337.734375,0.9321046623174641,3649.3999999999996,7290.52
Gohpur,Gohpur,,314,BISWANATH,18-756-00251,18-756,118986.46875,0.932564121381672,5545.280000000001,11129.43
Hojai,Hojai,y,265,HOJAI,18-757-00252,18-757,306050.78125,0.9396172844721201,7118.98,15849.67
Doboka,Doboka,,318,HOJAI,18-757-00253,18-757,200837.265625,0.9396985768218098,9815.8,21828.26
Lanka,Lanka,,873,HOJAI,18-757-00254,18-757,552096.25,0.939485723393534,21687.58,48377.130000000005
Donka,Donkamokam,,3073,WEST KARBI ANGLONG,18-759-00255,18-759,347258.0,0.9290641277713139,20051.58,52370.259999999995
South Salmara,South Salmara,,435,SOUTH SALMARA MANCACHAR,18-758-00256,18-758,160732.71875,0.9341677770675119,1329.3600000000001,3918.44
Mankachar,Mankachar,,249,SOUTH SALMARA MANCACHAR,18-758-00257,18-758,342671.9375,0.9528981391597748,19076.04,52122.54
Bajali (Pt),Bajali (Pt),,18,TAMULPUR,18-816-00258,18-816,14675.384765625,0.9355259437619139,673.6399999999999,1070.58
Goreswar (Pt),Goreswar (Pt),,283,TAMULPUR,18-816-00259,18-816,172467.046875,0.9533623857830509,5194.6900000000005,8852.18
Tamulpur,Tamulpur,,549,TAMULPUR,18-816-00261,18-816,297097.40625,0.9530838802051488,12038.66,20280.1
Baksa,Baska,,296,BAKSA,18-324-00262,18-324,165283.15625,0.953353677570894,6451.299999999999,10892.43
Sarupeta (Pt),Sarupeta (Pt),,135,BAKSA,18-324-00263,18-324,77110.1640625,0.9535761110347214,2121.79,3567.2200000000003
Barnagar (Pt),Barnagar (Pt),,207,BARPETA,18-303-00264,18-303,148840.296875,0.9398194858127428,7290.91,15872.26
Sarupeta (Pt),Sarupeta (Pt),,262,BAJALI,18-799-00265,18-799,173983.328125,0.9372374455918846,5461.75,12181.54
Chenga,Chenga,,318,BARPETA,18-303-00266,18-303,247821.859375,0.9338681634660735,7371.56,17217.05
North Guwahati (Pt),North Guwahati (Pt),,115,KAMRUP METRO,18-322-00267,18-322,503034.9375,0.9153750962597279,18007.8,25208.55
Kalaigaon (Pt),Kalaigaon (Pt),,192,UDALGURI,18-326-00268,18-326,77107.109375,0.9512582185872043,1610.65,3143.9700000000003
Mangaldoi (Pt),Mangaldoi (Pt),y,440,DARRANG,18-325-00269,18-325,226697.171875,0.9325882277557074,8935.7,21293.8
Dalgaon (Pt),Dalgaon (Pt),,649,DARRANG,18-325-00270,18-325,627008.9375,0.933226889532412,24776.15,58522.850000000006
Mayong,Mayong,,486,MORIGAON,18-304-00271,18-304,268286.25,0.9448953440289043,12266.46,29382.48
Palasbari,Palasbari,,393,KAMRUP,18-321-00272,18-321,217477.109375,0.928561585436348,7631.38,12897.939999999999
Azara,Azara,,423,KAMRUP,18-321-00273,18-321,122240.46875,0.9219575108857538,10009.93,15776.55
Gossaigaon (Pt),Gossaigaon (Pt),,77,DHUBRI,18-301-00274,18-301,23541.046875,0.9358659079166689,491.46,1048.3
Jorhat West,Jorhat West,,364,JORHAT,18-312-00276,18-312,262750.0,0.9413499833160484,13712.86,18161.21
Jorhat East,Jorhat East,,195,JORHAT,18-312-00277,18-312,148393.203125,0.9413497238019483,4901.2,6491.11
Sapekhati,Sapekhati,,394,CHARAIDEO,18-755-00278,18-755,125907.265625,0.931292936119708,4773.1900000000005,7469.27
Sonari,Sonari,y,385,CHARAIDEO,18-755-00279,18-755,203988.71875,0.9319886986810438,3945.0,6075.13
Ujani Majuli,Ujani Majuli,,322,MAJULI,18-760-00280,18-760,63265.97265625,0.9419490179129985,2668.34,3825.62
Majuli,Majuli,,648,MAJULI,18-760-00281,18-760,108729.0703125,0.9412169186494822,3742.06,5010.84
Phuloni,Phuloni,,3303,KARBI ANGLONG,18-314-00275,18-314,288354.71875,0.928915962803151,11272.42,29878.75
