revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,sum_population,mean_sex_ratio,sum_aged_population,sum_young_population
Bongaigaon(Pt),"Bongaigaon
(Pt)",y,189,BONGAIGAON,18-319-00198,18-319,142046.90625,0.9453753976824806,2469.12,5760.1900000000005
Boitamari,Boitamari,,297,BONGAIGAON,18-319-00199,18-319,125528.4453125,0.9443331867611386,4139.910000000001,9877.21
Srijangram,Srijangram,,348,BONGAIGAON,18-319-00200,18-319,307343.1875,0.9442711607131894,15053.01,35262.26
Sidli (Pt-II),Sidli (Pt-II),,85,BONGAIGAON,18-319-00201,18-319,56630.14453125,0.945023932623607,3455.9400000000005,8108.68
Manikpur,Manikpur,,169,BONGAIGAON,18-319-00202,18-319,130531.78125,0.9454630367552923,2637.25,6155.93
Kokrajhar (Pt),Kokrajhar (Pt),,13,CHIRANG,18-320-00203,18-320,10147.181640625,0.9375993600555912,419.65,975.1800000000001
Barnagar (Pt),Barnagar (Pt),,34,CHIRANG,18-320-00204,18-320,19345.48046875,0.9494826626611859,652.74,1362.39
Bengtal,Bengtal,,716,CHIRANG,18-320-00205,18-320,116111.8515625,0.9397523925342758,5541.3099999999995,12928.16
Sidli (Pt),Sidli (Pt),,229,CHIRANG,18-320-00206,18-320,115342.5,0.9459381284111801,4577.719999999999,10776.71
Bijni (Pt),Bijni (Pt),,934,CHIRANG,18-320-00207,18-320,331580.375,0.9468372828397558,15074.45,35496.31
Rangia(Pt),"Rangia
(Pt)",,186,KAMRUP,18-321-00208,18-321,185750.78125,0.9284395993895326,4864.8099999999995,8534.67
Koya,Kayan,,54,KAMRUP,18-321-00209,18-321,53348.62109375,0.9284366834593545,1783.39,3124.41
Kamalpur,Kamalpur,,250,KAMRUP,18-321-00210,18-321,199657.9375,0.9284712292913719,6134.6,10807.119999999999
Hajo,Hajo,,413,KAMRUP,18-321-00211,18-321,72234.2265625,0.9283799853176498,2259.48,3954.08
Chhaygaon,Chhaygaon,,471,KAMRUP,18-321-00212,18-321,133329.8125,0.9289310968725181,3938.9700000000003,7073.21
Goroimari,Goroimari,,177,KAMRUP,18-321-00213,18-321,182650.140625,0.9284426383252999,5790.96,10173.220000000001
Chamaria,Chamaria,,140,KAMRUP,18-321-00214,18-321,119838.2890625,0.9286934600142246,9424.79,16854.22
Nagarbera,Nagarbera,,115,KAMRUP,18-321-00215,18-321,102983.515625,0.9288281831105315,5262.6,9461.380000000001
Boko,Boko,,514,KAMRUP,18-321-00216,18-321,94633.828125,0.9289419817208908,2152.88,3839.96
NorthGuwahati,"North
Guwahati",,91,KAMRUP,18-321-00217,18-321,42635.046875,0.9284421129681589,586.28,1029.93
Jalah (Pt),Jalah (Pt),,56,KAMRUP,18-321-00218,18-321,46985.515625,0.9289000866186731,1326.0900000000001,2332.18
Guwahati,Guwahati,y,101,KAMRUP METRO,18-322-00219,18-322,549512.625,0.9146854399390097,21224.229999999996,31120.809999999998
Sonapur,Sonapur,,493,KAMRUP METRO,18-322-00220,18-322,182539.8125,0.914636492998286,3233.6,4713.81
Chandrapur,Chandrapur,,125,KAMRUP METRO,18-322-00221,18-322,57729.48046875,0.9144458051101503,1373.8200000000002,1954.94
Tihu(Pt),"Tihu
(Pt)",,95,NALBARI,18-323-00222,18-323,63859.7421875,0.9283660458055691,2749.5099999999998,4054.7400000000002
PachimNalbari,Pachim Nalbari,,149,NALBARI,18-323-00223,18-323,108482.7109375,0.9279071898050032,1835.54,2580.3999999999996
Barkhetri,Barkhetri,,371,NALBARI,18-323-00224,18-323,243532.375,0.9278939444112612,11497.35,16183.029999999999
Barbhag,Barbhag,,82,NALBARI,18-323-00225,18-323,135044.65625,0.9278077920188564,5253.459999999999,7309.610000000001
Nalbari,Nalbari,y,128,NALBARI,18-323-00226,18-323,181301.546875,0.9278069806494039,5331.82,7418.639999999999
Banekuchi,Banekuchi,,61,NALBARI,18-323-00227,18-323,44434.4296875,0.9278075281520299,935.4100000000001,1301.51
Ghograpar (Pt),Ghograpar (Pt),,131,NALBARI,18-323-00228,18-323,149136.5625,0.9283983515774817,6776.209999999999,9475.400000000001
Baganpara (Pt),Baganpara (Pt),,212,BAKSA,18-324-00260,18-324,74196.5703125,0.9533681945949339,1505.8400000000001,2627.8500000000004
Baganpara (Pt),Baganpara (Pt),,19,NALBARI,18-323-00230,18-323,11383.314453125,0.9283752956398567,345.09999999999997,482.5
Barnagar (Pt),Barnagar (Pt),,460,BAKSA,18-324-00231,18-324,157775.390625,0.9533816956107569,4388.67,7658.33
Ghograpar (Pt),Ghograpar (Pt),,35,BAKSA,18-324-00232,18-324,37498.62109375,0.9470440371043589,2569.35,4233.63
Jalah (Pt),Jalah (Pt),,292,BAKSA,18-324-00233,18-324,102253.046875,0.9532658052636719,2817.27,4926.98
Barama,Barama,,96,BAKSA,18-324-00234,18-324,80492.8203125,0.9480762921088443,2554.49,4244.25
Rangia (Pt),Rangia (Pt),,23,TAMULPUR,18-816-00235,18-816,6952.78271484375,0.9514374745700477,193.25,331.16
Pathorighat (Pt),Pathorighat (Pt),,4,TAMULPUR,18-816-00236,18-816,6705.5771484375,0.9321420778833015,151.29,372.69
Khoirabari (Pt),Khoirabari (Pt),,53,DARRANG,18-325-00237,18-325,16208.220703125,0.9340968750272532,694.7,1687.8600000000001
Pathorighat (Pt),Patharighat (Pt),,176,DARRANG,18-325-00238,18-325,87152.9765625,0.9346187773544676,2052.21,4940.98
Sipajhar,Sipajhar,,293,DARRANG,18-325-00239,18-325,135492.9375,0.9314912291160814,8297.5,19346.269999999997
Dhekiajuli (Pt),Dhekiajuli (Pt),,41,UDALGURI,18-326-00240,18-326,16089.9208984375,0.9322554472496505,783.18,1635.53
Khoirabari (Pt),Khoirabari (Pt),,163,UDALGURI,18-326-00241,18-326,70456.1640625,0.9478526908508511,3613.21,7684.639999999999
Pathorighat (Pt),Pathorighat (Pt),,2,UDALGURI,18-326-00242,18-326,141.48272705078125,0.9575971731448762,0.48,0.99
Mangaldoi (Pt),Mangaldoi (Pt),,6,UDALGURI,18-326-00243,18-326,2704.833251953125,0.9345238095238094,103.6,250.78
Dalgaon (Pt),Dalgaon (Pt),,63,UDALGURI,18-326-00244,18-326,66208.375,0.9328728914395653,1479.88,3634.54
Harisinga,Harisinga,,626,UDALGURI,18-326-00245,18-326,250680.125,0.9509547964734754,9151.43,18820.309999999998
Udalguri,Udalguri,y,569,UDALGURI,18-326-00246,18-326,252073.015625,0.9507861553969938,11087.07,22800.47
Mazbat,Mazbat,,325,UDALGURI,18-326-00247,18-326,128110.4453125,0.948131714135282,4671.35,9778.32
Mahmora,Mahmora,,294,CHARAIDEO,18-755-00248,18-755,162491.625,0.9322608919530523,5380.67,8617.66
Biswanath,Biswanath,y,1042,BISWANATH,18-756-00249,18-756,384123.0,0.9324861679141293,17227.55,35722.59
Helem,Halem,,427,BISWANATH,18-756-00250,18-756,142836.21875,0.9322979928468851,3446.87,7146.9800000000005
Gohpur,Gohpur,,314,BISWANATH,18-756-00251,18-756,117800.03125,0.9327727901001123,5274.49,10983.36
Hojai,Hojai,y,265,HOJAI,18-757-00252,18-757,303114.875,0.9395492324333835,6668.03,15397.619999999999
Doboka,Doboka,,318,HOJAI,18-757-00253,18-757,196983.46875,0.9396114498364385,9282.35,21415.059999999998
Lanka,Lanka,,873,HOJAI,18-757-00254,18-757,546077.4375,0.9394007447125475,20691.67,47885.049999999996
Donka,Donkamokam,,3073,WEST KARBI ANGLONG,18-759-00255,18-759,342921.21875,0.9291325126764693,19002.300000000003,51540.15
South Salmara,South Salmara,,435,SOUTH SALMARA MANCACHAR,18-758-00256,18-758,159579.671875,0.9338074572150455,1272.15,3887.1899999999996
Mankachar,Mankachar,,249,SOUTH SALMARA MANCACHAR,18-758-00257,18-758,335889.09375,0.9527342501819247,18118.29,51135.82
Bajali (Pt),Bajali (Pt),,18,TAMULPUR,18-816-00258,18-816,14760.5859375,0.9351235247472921,645.23,1063.55
Goreswar (Pt),Goreswar (Pt),,283,TAMULPUR,18-816-00259,18-816,170437.84375,0.9531732952961368,4974.68,8801.66
Tamulpur,Tamulpur,,549,TAMULPUR,18-816-00261,18-816,295884.03125,0.9528861702498095,11636.27,20339.4
Baksa,Baska,,296,BAKSA,18-324-00262,18-324,165281.3125,0.9531545927574117,6132.38,10747.25
Sarupeta (Pt),Sarupeta (Pt),,135,BAKSA,18-324-00263,18-324,77780.421875,0.9533811794038353,2098.6,3662.12
Barnagar (Pt),Barnagar (Pt),,207,BARPETA,18-303-00264,18-303,147546.328125,0.9394431897609141,6965.19,15736.64
Sarupeta (Pt),Sarupeta (Pt),,262,BAJALI,18-799-00265,18-799,166662.328125,0.9370457998681861,5004.889999999999,11547.88
Chenga,Chenga,,318,BARPETA,18-303-00266,18-303,242660.8125,0.9334956997396865,6773.549999999999,16403.620000000003
North Guwahati (Pt),North Guwahati (Pt),,115,KAMRUP METRO,18-322-00267,18-322,500199.125,0.9156172886252071,17263.42,25088.18
Kalaigaon (Pt),Kalaigaon (Pt),,192,UDALGURI,18-326-00268,18-326,77210.828125,0.9511736489059497,1590.5099999999998,3220.54
Mangaldoi (Pt),Mangaldoi (Pt),y,440,DARRANG,18-325-00269,18-325,222952.65625,0.9324889304953323,8424.119999999999,20822.15
Dalgaon (Pt),Dalgaon (Pt),,649,DARRANG,18-325-00270,18-325,620746.125,0.9331011390295988,23732.9,58149.740000000005
Mayong,Mayong,,486,MORIGAON,18-304-00271,18-304,264908.625,0.9446824163220959,11706.779999999999,29079.41
Palasbari,Palasbari,,393,KAMRUP,18-321-00272,18-321,213412.625,0.92843915608706,7152.98,12548.14
Azara,Azara,,423,KAMRUP,18-321-00273,18-321,121343.703125,0.9218571324763932,9539.56,15575.38
Gossaigaon (Pt),Gossaigaon (Pt),,77,DHUBRI,18-301-00274,18-301,22839.1015625,0.9355599419405151,466.61,1029.19
Jorhat West,Jorhat West,,364,JORHAT,18-312-00276,18-312,263035.65625,0.9414324193493312,13039.43,17931.760000000002
Jorhat East,Jorhat East,,195,JORHAT,18-312-00277,18-312,147118.84375,0.9414331857158684,4671.27,6423.889999999999
Sapekhati,Sapekhati,,394,CHARAIDEO,18-755-00278,18-755,125410.8828125,0.931380976382206,4618.71,7507.68
Sonari,Sonari,y,385,CHARAIDEO,18-755-00279,18-755,202736.6875,0.9321575641507813,3827.21,6118.629999999999
Ujani Majuli,Ujani Majuli,,322,MAJULI,18-760-00280,18-760,62864.5390625,0.9420094802032227,2557.43,3801.38
Majuli,Majuli,,648,MAJULI,18-760-00281,18-760,104574.078125,0.9413001173234626,3411.8899999999994,4743.85
Phuloni,Phuloni,,3303,KARBI ANGLONG,18-314-00275,18-314,285020.25,0.9289982154380678,10709.779999999999,29457.25
